series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Sex	Units	Migratory status	Sex description	Units description	Migratory status description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	478	-10.33187259	20.26089546	MRT	Mauritania	20	FEMALE	PER_100000_EMP	NONMIG	Female	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	478	-10.33187259	20.26089546	MRT	Mauritania	21	FEMALE	PER_100000_EMP	MIGPER	Female	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	480	57.568022	-20.28581998	MUS	Mauritius	1	BOTHSEX	PER_100000_PRSN_INSR	_T	Both	Per 100,000 persons insured	No breakdown		1300	1250					845	525										2008	525	ILOSTAT - Insurance records	C
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	480	57.568022	-20.28581998	MUS	Mauritius	2	BOTHSEX	PER_100000_EMP	_T	Both	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	480	57.568022	-20.28581998	MUS	Mauritius	3	MALE	PER_100000_EMP	_T	Male	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	480	57.568022	-20.28581998	MUS	Mauritius	4	FEMALE	PER_100000_EMP	_T	Female	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	480	57.568022	-20.28581998	MUS	Mauritius	5	BOTHSEX	PER_100000_WKRS_EMP	_T	Both	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	480	57.568022	-20.28581998	MUS	Mauritius	6	MALE	PER_100000_WKRS_EMP	_T	Male	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	480	57.568022	-20.28581998	MUS	Mauritius	7	FEMALE	PER_100000_WKRS_EMP	_T	Female	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	480	57.568022	-20.28581998	MUS	Mauritius	8	FEMALE	PER_100000_PRSN_INSR	_T	Female	Per 100,000 persons insured	No breakdown								213	151										2008	151	ILOSTAT - Insurance records	C
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	480	57.568022	-20.28581998	MUS	Mauritius	9	MALE	PER_100000_PRSN_INSR	_T	Male	Per 100,000 persons insured	No breakdown								1240	761										2008	761	ILOSTAT - Insurance records	C
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	480	57.568022	-20.28581998	MUS	Mauritius	10	BOTHSEX	PER_100000_WKRS_EMP	MIGPER	Both	Per 100,000 workers employed	Migrants																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	480	57.568022	-20.28581998	MUS	Mauritius	11	FEMALE	PER_100000_WKRS_EMP	MIGPER	Female	Per 100,000 workers employed	Migrants																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	480	57.568022	-20.28581998	MUS	Mauritius	12	FEMALE	PER_100000_WKRS_EMP	NONMIG	Female	Per 100,000 workers employed	Non migrant																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	480	57.568022	-20.28581998	MUS	Mauritius	13	MALE	PER_100000_WKRS_EMP	NONMIG	Male	Per 100,000 workers employed	Non migrant																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	480	57.568022	-20.28581998	MUS	Mauritius	14	BOTHSEX	PER_100000_WKRS_EMP	NONMIG	Both	Per 100,000 workers employed	Non migrant																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	480	57.568022	-20.28581998	MUS	Mauritius	15	MALE	PER_100000_WKRS_EMP	MIGPER	Male	Per 100,000 workers employed	Migrants																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	480	57.568022	-20.28581998	MUS	Mauritius	16	MALE	PER_100000_EMP	MIGPER	Male	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	480	57.568022	-20.28581998	MUS	Mauritius	17	MALE	PER_100000_EMP	NONMIG	Male	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	480	57.568022	-20.28581998	MUS	Mauritius	18	BOTHSEX	PER_100000_EMP	NONMIG	Both	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	480	57.568022	-20.28581998	MUS	Mauritius	19	BOTHSEX	PER_100000_EMP	MIGPER	Both	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	480	57.568022	-20.28581998	MUS	Mauritius	20	FEMALE	PER_100000_EMP	NONMIG	Female	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	480	57.568022	-20.28581998	MUS	Mauritius	21	FEMALE	PER_100000_EMP	MIGPER	Female	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	484	-102.5148166	23.93378032	MEX	Mexico	1	BOTHSEX	PER_100000_PRSN_INSR	_T	Both	Per 100,000 persons insured	No breakdown	3624	3384	3202	2968	2922	2931	2856	3120	3554										2008	3554	ILOSTAT - Mexican Social Security Institute statistical report	C
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	484	-102.5148166	23.93378032	MEX	Mexico	2	BOTHSEX	PER_100000_EMP	_T	Both	Per 100,000 employees	No breakdown										3545	3532	3582.36	3559.2	3342.95	3141.18	3134.24	2907.57	3217.028	2016	2907.57	ILOSTAT - Mexican Social Security Institute statistical report	C
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	484	-102.5148166	23.93378032	MEX	Mexico	3	MALE	PER_100000_EMP	_T	Male	Per 100,000 employees	No breakdown										4350	3652	3723.85	3684.3	3459.89	3253.65	3233.64	2979.45	3322.186	2016	2979.45	ILOSTAT - Mexican Social Security Institute statistical report	C
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	484	-102.5148166	23.93378032	MEX	Mexico	4	FEMALE	PER_100000_EMP	_T	Female	Per 100,000 employees	No breakdown										2353	3131	3232.23	3284.63	3137.81	2943.23	2961.09	2784.41	3022.234	2016	2784.41	ILOSTAT - Mexican Social Security Institute statistical report	C
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	484	-102.5148166	23.93378032	MEX	Mexico	5	BOTHSEX	PER_100000_WKRS_EMP	_T	Both	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	484	-102.5148166	23.93378032	MEX	Mexico	6	MALE	PER_100000_WKRS_EMP	_T	Male	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	484	-102.5148166	23.93378032	MEX	Mexico	7	FEMALE	PER_100000_WKRS_EMP	_T	Female	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	484	-102.5148166	23.93378032	MEX	Mexico	8	FEMALE	PER_100000_PRSN_INSR	_T	Female	Per 100,000 persons insured	No breakdown			2009	1852	2121	2156	1899	1484	1952										2008	1952	ILOSTAT - Mexican Social Security Institute statistical report	C
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	484	-102.5148166	23.93378032	MEX	Mexico	9	MALE	PER_100000_PRSN_INSR	_T	Male	Per 100,000 persons insured	No breakdown	4268	3956	4130	3836	3421	3414	3613	4094	3641										2008	3641	ILOSTAT - Mexican Social Security Institute statistical report	C
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	484	-102.5148166	23.93378032	MEX	Mexico	10	BOTHSEX	PER_100000_WKRS_EMP	MIGPER	Both	Per 100,000 workers employed	Migrants																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	484	-102.5148166	23.93378032	MEX	Mexico	11	FEMALE	PER_100000_WKRS_EMP	MIGPER	Female	Per 100,000 workers employed	Migrants																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	484	-102.5148166	23.93378032	MEX	Mexico	12	FEMALE	PER_100000_WKRS_EMP	NONMIG	Female	Per 100,000 workers employed	Non migrant																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	484	-102.5148166	23.93378032	MEX	Mexico	13	MALE	PER_100000_WKRS_EMP	NONMIG	Male	Per 100,000 workers employed	Non migrant																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	484	-102.5148166	23.93378032	MEX	Mexico	14	BOTHSEX	PER_100000_WKRS_EMP	NONMIG	Both	Per 100,000 workers employed	Non migrant																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	484	-102.5148166	23.93378032	MEX	Mexico	15	MALE	PER_100000_WKRS_EMP	MIGPER	Male	Per 100,000 workers employed	Migrants																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	484	-102.5148166	23.93378032	MEX	Mexico	16	MALE	PER_100000_EMP	MIGPER	Male	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	484	-102.5148166	23.93378032	MEX	Mexico	17	MALE	PER_100000_EMP	NONMIG	Male	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	484	-102.5148166	23.93378032	MEX	Mexico	18	BOTHSEX	PER_100000_EMP	NONMIG	Both	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	484	-102.5148166	23.93378032	MEX	Mexico	19	BOTHSEX	PER_100000_EMP	MIGPER	Both	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	484	-102.5148166	23.93378032	MEX	Mexico	20	FEMALE	PER_100000_EMP	NONMIG	Female	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	484	-102.5148166	23.93378032	MEX	Mexico	21	FEMALE	PER_100000_EMP	MIGPER	Female	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	492	7.424214814	43.73532918	MCO	Monaco	1	BOTHSEX	PER_100000_PRSN_INSR	_T	Both	Per 100,000 persons insured	No breakdown																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	492	7.424214814	43.73532918	MCO	Monaco	2	BOTHSEX	PER_100000_EMP	_T	Both	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	492	7.424214814	43.73532918	MCO	Monaco	3	MALE	PER_100000_EMP	_T	Male	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	492	7.424214814	43.73532918	MCO	Monaco	4	FEMALE	PER_100000_EMP	_T	Female	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	492	7.424214814	43.73532918	MCO	Monaco	5	BOTHSEX	PER_100000_WKRS_EMP	_T	Both	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	492	7.424214814	43.73532918	MCO	Monaco	6	MALE	PER_100000_WKRS_EMP	_T	Male	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	492	7.424214814	43.73532918	MCO	Monaco	7	FEMALE	PER_100000_WKRS_EMP	_T	Female	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	492	7.424214814	43.73532918	MCO	Monaco	8	FEMALE	PER_100000_PRSN_INSR	_T	Female	Per 100,000 persons insured	No breakdown																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	492	7.424214814	43.73532918	MCO	Monaco	9	MALE	PER_100000_PRSN_INSR	_T	Male	Per 100,000 persons insured	No breakdown																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	492	7.424214814	43.73532918	MCO	Monaco	10	BOTHSEX	PER_100000_WKRS_EMP	MIGPER	Both	Per 100,000 workers employed	Migrants																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	492	7.424214814	43.73532918	MCO	Monaco	11	FEMALE	PER_100000_WKRS_EMP	MIGPER	Female	Per 100,000 workers employed	Migrants																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	492	7.424214814	43.73532918	MCO	Monaco	12	FEMALE	PER_100000_WKRS_EMP	NONMIG	Female	Per 100,000 workers employed	Non migrant																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	492	7.424214814	43.73532918	MCO	Monaco	13	MALE	PER_100000_WKRS_EMP	NONMIG	Male	Per 100,000 workers employed	Non migrant																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	492	7.424214814	43.73532918	MCO	Monaco	14	BOTHSEX	PER_100000_WKRS_EMP	NONMIG	Both	Per 100,000 workers employed	Non migrant																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	492	7.424214814	43.73532918	MCO	Monaco	15	MALE	PER_100000_WKRS_EMP	MIGPER	Male	Per 100,000 workers employed	Migrants																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	492	7.424214814	43.73532918	MCO	Monaco	16	MALE	PER_100000_EMP	MIGPER	Male	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	492	7.424214814	43.73532918	MCO	Monaco	17	MALE	PER_100000_EMP	NONMIG	Male	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	492	7.424214814	43.73532918	MCO	Monaco	18	BOTHSEX	PER_100000_EMP	NONMIG	Both	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	492	7.424214814	43.73532918	MCO	Monaco	19	BOTHSEX	PER_100000_EMP	MIGPER	Both	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	492	7.424214814	43.73532918	MCO	Monaco	20	FEMALE	PER_100000_EMP	NONMIG	Female	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	492	7.424214814	43.73532918	MCO	Monaco	21	FEMALE	PER_100000_EMP	MIGPER	Female	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	496	103.0728057	46.83892054	MNG	Mongolia	1	BOTHSEX	PER_100000_PRSN_INSR	_T	Both	Per 100,000 persons insured	No breakdown																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	496	103.0728057	46.83892054	MNG	Mongolia	2	BOTHSEX	PER_100000_EMP	_T	Both	Per 100,000 employees	No breakdown																	26.2	26.2	2016	26.2	ILOSTAT - OE - Official Estimates	C
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	496	103.0728057	46.83892054	MNG	Mongolia	3	MALE	PER_100000_EMP	_T	Male	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	496	103.0728057	46.83892054	MNG	Mongolia	4	FEMALE	PER_100000_EMP	_T	Female	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	496	103.0728057	46.83892054	MNG	Mongolia	5	BOTHSEX	PER_100000_WKRS_EMP	_T	Both	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	496	103.0728057	46.83892054	MNG	Mongolia	6	MALE	PER_100000_WKRS_EMP	_T	Male	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	496	103.0728057	46.83892054	MNG	Mongolia	7	FEMALE	PER_100000_WKRS_EMP	_T	Female	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	496	103.0728057	46.83892054	MNG	Mongolia	8	FEMALE	PER_100000_PRSN_INSR	_T	Female	Per 100,000 persons insured	No breakdown																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	496	103.0728057	46.83892054	MNG	Mongolia	9	MALE	PER_100000_PRSN_INSR	_T	Male	Per 100,000 persons insured	No breakdown																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	496	103.0728057	46.83892054	MNG	Mongolia	10	BOTHSEX	PER_100000_WKRS_EMP	MIGPER	Both	Per 100,000 workers employed	Migrants																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	496	103.0728057	46.83892054	MNG	Mongolia	11	FEMALE	PER_100000_WKRS_EMP	MIGPER	Female	Per 100,000 workers employed	Migrants																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	496	103.0728057	46.83892054	MNG	Mongolia	12	FEMALE	PER_100000_WKRS_EMP	NONMIG	Female	Per 100,000 workers employed	Non migrant																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	496	103.0728057	46.83892054	MNG	Mongolia	13	MALE	PER_100000_WKRS_EMP	NONMIG	Male	Per 100,000 workers employed	Non migrant																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	496	103.0728057	46.83892054	MNG	Mongolia	14	BOTHSEX	PER_100000_WKRS_EMP	NONMIG	Both	Per 100,000 workers employed	Non migrant																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	496	103.0728057	46.83892054	MNG	Mongolia	15	MALE	PER_100000_WKRS_EMP	MIGPER	Male	Per 100,000 workers employed	Migrants																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	496	103.0728057	46.83892054	MNG	Mongolia	16	MALE	PER_100000_EMP	MIGPER	Male	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	496	103.0728057	46.83892054	MNG	Mongolia	17	MALE	PER_100000_EMP	NONMIG	Male	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	496	103.0728057	46.83892054	MNG	Mongolia	18	BOTHSEX	PER_100000_EMP	NONMIG	Both	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	496	103.0728057	46.83892054	MNG	Mongolia	19	BOTHSEX	PER_100000_EMP	MIGPER	Both	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	496	103.0728057	46.83892054	MNG	Mongolia	20	FEMALE	PER_100000_EMP	NONMIG	Female	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	496	103.0728057	46.83892054	MNG	Mongolia	21	FEMALE	PER_100000_EMP	MIGPER	Female	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	BOTHSEX	PER_100000_PRSN_INSR	_T	Both	Per 100,000 persons insured	No breakdown										102.1	89.5								2010	89.5	ILOSTAT - Accident at work survey	C
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	498	28.4650624	47.20236795	MDA	Republic of Moldova	2	BOTHSEX	PER_100000_EMP	_T	Both	Per 100,000 employees	No breakdown	77	77.9	73	81	88	82	82	71	66.1					96.4	85	70.3		83.9	2015	70.3	ILOSTAT - Accident at work survey	C
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	498	28.4650624	47.20236795	MDA	Republic of Moldova	3	MALE	PER_100000_EMP	_T	Male	Per 100,000 employees	No breakdown														158.4	150.9	121.6		143.633333333333	2015	121.6	ILOSTAT - Accident at work survey	C
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	498	28.4650624	47.20236795	MDA	Republic of Moldova	4	FEMALE	PER_100000_EMP	_T	Female	Per 100,000 employees	No breakdown														45.7	31.4	29.4		35.5	2015	29.4	ILOSTAT - Accident at work survey	C
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	498	28.4650624	47.20236795	MDA	Republic of Moldova	5	BOTHSEX	PER_100000_WKRS_EMP	_T	Both	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	498	28.4650624	47.20236795	MDA	Republic of Moldova	6	MALE	PER_100000_WKRS_EMP	_T	Male	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	498	28.4650624	47.20236795	MDA	Republic of Moldova	7	FEMALE	PER_100000_WKRS_EMP	_T	Female	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	498	28.4650624	47.20236795	MDA	Republic of Moldova	8	FEMALE	PER_100000_PRSN_INSR	_T	Female	Per 100,000 persons insured	No breakdown										43.5	60.2								2010	60.2	ILOSTAT - Accident at work survey	C
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	498	28.4650624	47.20236795	MDA	Republic of Moldova	9	MALE	PER_100000_PRSN_INSR	_T	Male	Per 100,000 persons insured	No breakdown										171.9	124.8								2010	124.8	ILOSTAT - Accident at work survey	C
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	498	28.4650624	47.20236795	MDA	Republic of Moldova	10	BOTHSEX	PER_100000_WKRS_EMP	MIGPER	Both	Per 100,000 workers employed	Migrants																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	498	28.4650624	47.20236795	MDA	Republic of Moldova	11	FEMALE	PER_100000_WKRS_EMP	MIGPER	Female	Per 100,000 workers employed	Migrants																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	498	28.4650624	47.20236795	MDA	Republic of Moldova	12	FEMALE	PER_100000_WKRS_EMP	NONMIG	Female	Per 100,000 workers employed	Non migrant																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	498	28.4650624	47.20236795	MDA	Republic of Moldova	13	MALE	PER_100000_WKRS_EMP	NONMIG	Male	Per 100,000 workers employed	Non migrant																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	498	28.4650624	47.20236795	MDA	Republic of Moldova	14	BOTHSEX	PER_100000_WKRS_EMP	NONMIG	Both	Per 100,000 workers employed	Non migrant																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	498	28.4650624	47.20236795	MDA	Republic of Moldova	15	MALE	PER_100000_WKRS_EMP	MIGPER	Male	Per 100,000 workers employed	Migrants																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	498	28.4650624	47.20236795	MDA	Republic of Moldova	16	MALE	PER_100000_EMP	MIGPER	Male	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	498	28.4650624	47.20236795	MDA	Republic of Moldova	17	MALE	PER_100000_EMP	NONMIG	Male	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	498	28.4650624	47.20236795	MDA	Republic of Moldova	18	BOTHSEX	PER_100000_EMP	NONMIG	Both	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex (per 100,000 employees)	498	28.4650624	47.20236795	MDA	Republic of Moldova	19	BOTHSEX	PER_100000_EMP	MIGPER	Both	Per 100,000 employees	Migrants																						
