"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Latest_Year","Latest_Value","Nature_Desc","Source"
"422","Lebanon","LBN","35.89391711","33.92152458","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","10.83217","10.83217","10.83217","19.9496","19.9496","19.9496","19.9496","19.9496","19.9496","19.9496","19.9496","19.9496","19.9496","19.9496","19.9496","19.9496",2015.0,"19.9496","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"426","Lesotho","LSO","28.25362195","-29.58041814","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","",""
"428","Latvia","LVA","26.42461876","56.64196636","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","16.34023","17.46126","15.38876","16.20524","16.67843","17.78945","17.72037","19.23257","20.69584","21.07103","23.25501","22.33141","24.32165","22.66868","23.26625","21.52343",2015.0,"21.52343","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"430","Liberia","LBR","-9.311879038","6.448381009","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","",""
"434","Libya","LBY","18.0295985","27.04042819","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","",""
"438","Liechtenstein","LIE","9.552985019","47.14167005","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","",""
"440","Lithuania","LTU","23.90517807","55.33680309","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","20.33091","23.24765","22.53422","22.43694","21.79989","20.48081","23.51055","25.41322","31.27203","23.97648","29.99765","28.82107","24.59575","23.72591","25.0379","23.1376",2015.0,"23.1376","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"442","Luxembourg","LUX","6.092656563","49.77679538","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","17.75801","15.76417","16.23284","14.95679","14.54055","15.85787","15.04245","13.78031","8.63656","7.10639","7.58358","7.12718","22.41379","23.94881","22.45674","21.26272",2015.0,"21.26272","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"446","China, Macao Special Administrative Region","MAC","113.5665388","22.1237259","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","3.89734","2.38408","2.49646","2.08677","2.59752","2.03673","2.33593","2.92948","2.04729","2.74308","4.04938","1.75275","2.65542","2.65542","6.30643","6.30643",2015.0,"6.30643","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"450","Madagascar","MDG","46.6982339","-19.38514785","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.87392","3.08288","3.34282","2.91694","2.91013","2.82898","3.55612","3.55612","3.55612","3.55612","3.55612","3.55612","3.55612","3.55612","3.55612","3.55612",2015.0,"3.55612","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"454","Malawi","MWI","33.4884625","-13.40819859","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","9.43814","9.2369","8.08032","5.4181","4.50692","6.14453","11.1641","5.39158","11.40672","12.51442","11.34466","11.34466","11.34466","11.34466","11.34466","11.34466",2015.0,"11.34466","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"458","Malaysia","MYS","116.8346314","5.452415309","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","51.15066","51.46858","50.18944","50.88645","50.61107","48.37154","50.16105","47.38206","43.08532","45.38718","42.61004","41.65688","43.04966","42.1123","43.49553","42.56112",2015.0,"42.56112","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"462","Maldives","MDV","73.09672546","-0.614385021","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.63332","2.63332","2.63332","2.63332","2.63332","2.63332","2.63332","2.63332","2.63332","2.63332","2.63332","2.63332","2.63332","2.63332","2.63332","2.63332",2015.0,"2.63332","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"466","Mali","MLI","-3.522016039","17.35311254","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","",""
"470","Malta","MLT","14.44617519","35.89194275","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","51.18375","47.56407","44.55279","45.17024","41.56077","36.3029","47.78075","51.01394","50.53411","17.12383","19.18471","19.18471","19.18471","19.18471","19.18471","19.18471",2015.0,"19.18471","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"474","Martinique","MTQ","-60.91544135","14.56086108","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","",""
"478","Mauritania","MRT","-10.33187259","20.26089546","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","",""
"480","Mauritius","MUS","57.568022","-20.28581998","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.99552","2.63639","2.67399","2.65755","3.40136","3.32013","2.67515","2.97566","3.16753","3.25705","2.67358","9.35259","8.02455","8.90801","8.78723","8.86146",2015.0,"8.86146","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"484","Mexico","MEX","-102.5148166","23.93378032","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","42.61173","43.15826","42.65195","43.53292","39.53579","39.83577","39.72944","38.54061","37.59279","35.68368","36.92034","36.96312","39.66981","39.54517","39.75946","39.75946",2015.0,"39.75946","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"492","Monaco","MCO","7.424214814","43.73532918","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","",""
"496","Mongolia","MNG","103.0728057","46.83892054","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.528","2.87864","5.14029","5.90156","1.6267","5.24441","5.7592","4.20663","5.3133","4.14714","2.05007","6.15407","4.87444","4.97239","6.56618","6.66123",2015.0,"6.66123","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"498","Republic of Moldova","MDA","28.4650624","47.20236795","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","6.87429","6.80303","7.21063","7.28116","6.89569","6.88759","7.72971","7.82467","9.84084","8.11426","8.34652","8.71908","11.96032","14.15973","18.76292","18.76169",2015.0,"18.76169","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"499","Montenegro","MNE","19.25214024","42.78717043","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","16.25737","16.25737","16.25737","16.25737","16.25737","16.25737","16.25737","16.25737","16.25737","16.25737","16.25737","13.9869","18.85082","15.87801","16.06419","16.06409",2015.0,"16.06409","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"500","Montserrat","MSR","-62.19261223","16.73558313","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","",""
"504","Morocco","MAR","-6.281942841","31.8440131","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","19.83462","21.2862","21.64218","23.75422","23.2416","22.42652","22.05315","26.74826","29.0707","21.96641","28.0697","28.0499","27.48683","27.82475","27.74924","27.74924",2015.0,"27.74924","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"508","Mozambique","MOZ","38.18479941","-14.27963886","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","10.88764","10.88764","10.88764","10.88764","10.88764","10.88764","10.88764","10.88764","10.88764","10.88764","10.88764","10.88764","10.88764","10.88764","10.88764","10.88764",2015.0,"10.88764","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"512","Oman","OMN","57.87743482","21.98805614","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","9.34369","6.0842","7.81874","6.74064","6.75851","15.84271","13.09758","16.75358","14.22936","26.98401","19.38877","42.68025","48.25562","27.84612","19.91652","19.91652",2015.0,"19.91652","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"516","Namibia","NAM","17.21907885","-22.13817068","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","7.36798","6.70158","6.70158","6.70158","6.70158","6.70158","6.70158","6.70158","7.8691","7.08091","7.45197","7.44534","7.88363","7.28755","7.34891","7.34891",2015.0,"7.34891","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"520","Nauru","NRU","166.92313","-0.528742623","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","",""
"524","Nepal","NPL","83.94678863","28.25866332","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","12.10183","12.12011","11.85859","11.85859","9.18597","9.18597","9.13392","9.18597","1.90098","2.1441","8.46654","8.38379","8.59861","8.59861","8.59861","8.59861",2015.0,"8.59861","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"528","Netherlands","NLD","5.331480568","51.86728884","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","40.91909","38.58955","40.40399","40.57795","43.32823","45.34117","42.68247","42.68078","43.83509","43.67072","47.72501","48.67814","48.92041","47.62319","48.56383","48.19406",2015.0,"48.19406","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"530","Netherlands Antilles","ANT","-68.30676179","12.22720635","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","",""
"531","Curaçao","CUW","-68.95033464","12.15058042","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","",""
"533","Aruba","ABW","-69.97050586","12.50878756","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","",""
"534","Sint Maarten (Dutch part)","SXM","-63.06198692","18.03926508","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","",""
"540","New Caledonia","NCL","165.5067368","-21.41742531","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","",""
"548","Vanuatu","VUT","167.0679779","-15.34445547","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","",""
"554","New Zealand","NZL","170.4755673","-43.98721568","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","12.45157","12.92621","15.00745","17.97659","18.11834","16.85768","16.54444","16.61793","17.77367","16.49578","17.60513","18.05527","17.24859","17.24929","17.24929","17.24929",2015.0,"17.24929","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"558","Nicaragua","NIC","-85.03060315","12.84210839","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","",""
"562","Niger","NER","9.400167877","17.42143036","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","50.52867","44.91637","24.77169","22.69635","22.69635","22.69635","22.69635","22.69635","22.69635","22.69635","22.69635","22.69635","22.69635","22.69635","22.69635","22.69635",2015.0,"22.69635","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"566","Nigeria","NGA","8.097363256","9.585789025","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","33.43626","33.43626","33.43626","33.43626","33.43626","33.43626","33.43626","33.43626","33.43626","33.43626","33.43626","33.43626","33.43626","33.43626","33.43626","33.43626",2015.0,"33.43626","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"570","Niue","NIU","-169.8601693","-19.05000475","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","",""
"574","Norfolk Island","NFK","167.9515548","-29.03230018","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","",""
"578","Norway","NOR","11.47846389","61.34311134","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","49.97913","48.74727","51.43087","51.0626","48.1413","50.25994","54.69145","54.68303","58.42914","63.37054","58.13349","58.67483","59.01985","64.50598","56.48616","46.05935",2015.0,"46.05935","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"580","Northern Mariana Islands","MNP","145.7582114","15.19099517","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","",""
"581","US Minor Outlying Islands","UMI","-162.4343752","5.874443968","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","",""
"583","Micronesia, Federated States of","FSM","158.225216","6.880670092","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","",""
