series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Sex	Units	Education level	Sex description	Units description	Education level description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	398	66.65359159	48.01963494	KAZ	Kazakhstan	2	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary															100	100	100	100	100	2017	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	398	66.65359159	48.01963494	KAZ	Kazakhstan	3	MALE	PERCENT	PRIMAR	Male	Percentage	primary															100	100	100	100	100	2017	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	398	66.65359159	48.01963494	KAZ	Kazakhstan	4	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	398	66.65359159	48.01963494	KAZ	Kazakhstan	5	BOTHSEX	PERCENT	PREPRI	Both	Percentage	pre-primary															100				100	2014	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	398	66.65359159	48.01963494	KAZ	Kazakhstan	6	MALE	PERCENT	PREPRI	Male	Percentage	pre-primary															100				100	2014	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	398	66.65359159	48.01963494	KAZ	Kazakhstan	7	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	398	66.65359159	48.01963494	KAZ	Kazakhstan	8	FEMALE	PERCENT	PREPRI	Female	Percentage	pre-primary															100				100	2014	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	398	66.65359159	48.01963494	KAZ	Kazakhstan	9	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	398	66.65359159	48.01963494	KAZ	Kazakhstan	10	FEMALE	PERCENT	SECOND	Female	Percentage	secondary																100	100	100	100	2017	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	398	66.65359159	48.01963494	KAZ	Kazakhstan	11	BOTHSEX	PERCENT	SECOND	Both	Percentage	secondary																100	100	100	100	2017	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	398	66.65359159	48.01963494	KAZ	Kazakhstan	12	MALE	PERCENT	SECOND	Male	Percentage	secondary																100	100	100	100	2017	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	398	66.65359159	48.01963494	KAZ	Kazakhstan	13	FEMALE	PERCENT	UPPSEC	Female	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	398	66.65359159	48.01963494	KAZ	Kazakhstan	14	BOTHSEX	PERCENT	UPPSEC	Both	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	398	66.65359159	48.01963494	KAZ	Kazakhstan	15	MALE	PERCENT	UPPSEC	Male	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	400	37.13024774	30.65365973	JOR	Jordan	1	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary															100		100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	400	37.13024774	30.65365973	JOR	Jordan	2	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary															100		100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	400	37.13024774	30.65365973	JOR	Jordan	3	MALE	PERCENT	PRIMAR	Male	Percentage	primary															100		100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	400	37.13024774	30.65365973	JOR	Jordan	4	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary															100				100	2014	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	400	37.13024774	30.65365973	JOR	Jordan	5	BOTHSEX	PERCENT	PREPRI	Both	Percentage	pre-primary														100	100	100	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	400	37.13024774	30.65365973	JOR	Jordan	6	MALE	PERCENT	PREPRI	Male	Percentage	pre-primary														100	0	0	0		25	2016	0	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	400	37.13024774	30.65365973	JOR	Jordan	7	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary															100				100	2014	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	400	37.13024774	30.65365973	JOR	Jordan	8	FEMALE	PERCENT	PREPRI	Female	Percentage	pre-primary														100	100	100	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	400	37.13024774	30.65365973	JOR	Jordan	9	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary															100				100	2014	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	400	37.13024774	30.65365973	JOR	Jordan	10	FEMALE	PERCENT	SECOND	Female	Percentage	secondary															100				100	2014	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	400	37.13024774	30.65365973	JOR	Jordan	11	BOTHSEX	PERCENT	SECOND	Both	Percentage	secondary															100				100	2014	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	400	37.13024774	30.65365973	JOR	Jordan	12	MALE	PERCENT	SECOND	Male	Percentage	secondary															100				100	2014	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	400	37.13024774	30.65365973	JOR	Jordan	13	FEMALE	PERCENT	UPPSEC	Female	Percentage	upper secondary														100	100				100	2014	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	400	37.13024774	30.65365973	JOR	Jordan	14	BOTHSEX	PERCENT	UPPSEC	Both	Percentage	upper secondary														100	100				100	2014	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	400	37.13024774	30.65365973	JOR	Jordan	15	MALE	PERCENT	UPPSEC	Male	Percentage	upper secondary														100	100				100	2014	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	404	37.86096816	0.534797278	KEN	Kenya	1	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary				98.69199	98.80114	98.91325	99.43491	98.69642	98.41615	96.80731										2009	96.80731	UNESCO Institute for Statistics	E
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	404	37.86096816	0.534797278	KEN	Kenya	2	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary				98.94422	99.21044	99.23641		98.55967	98.29093											2008	98.29093	UNESCO Institute for Statistics	E
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	404	37.86096816	0.534797278	KEN	Kenya	3	MALE	PERCENT	PRIMAR	Male	Percentage	primary				98.52008	98.47482	98.66149		98.8065	98.52109											2008	98.52109	UNESCO Institute for Statistics	E
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	404	37.86096816	0.534797278	KEN	Kenya	4	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary					99.09884	98.59721			97.72515											2008	97.72515	UNESCO Institute for Statistics	E
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	404	37.86096816	0.534797278	KEN	Kenya	5	BOTHSEX	PERCENT	PREPRI	Both	Percentage	pre-primary	41.69907	46.43482	48.00056	64.43833	70.02484	70.61733	70.57655	70.98384	74.10968	77.3378			80.61548		82.32446				82.32446	2014	82.32446	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	404	37.86096816	0.534797278	KEN	Kenya	6	MALE	PERCENT	PREPRI	Male	Percentage	pre-primary				49.19321	54.05466	54.54747	54.54162	55.03252	73.24809	92.49232			75.59577		90.00112				90.00112	2014	90.00112	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	404	37.86096816	0.534797278	KEN	Kenya	7	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary					98.05096	99.31908			99.25513											2008	99.25513	UNESCO Institute for Statistics	E
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	404	37.86096816	0.534797278	KEN	Kenya	8	FEMALE	PERCENT	PREPRI	Female	Percentage	pre-primary				65.69131	72.33514	72.91746	72.91625	73.30272	74.23724	74.33863			81.70335		79.99955				79.99955	2014	79.99955	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	404	37.86096816	0.534797278	KEN	Kenya	9	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary					98.634	98.91307	99.43553	98.69772	98.41596	96.80629										2009	96.80629	UNESCO Institute for Statistics	E
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	404	37.86096816	0.534797278	KEN	Kenya	10	FEMALE	PERCENT	SECOND	Female	Percentage	secondary									95.9781											2008	95.9781	UNESCO Institute for Statistics	E
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	404	37.86096816	0.534797278	KEN	Kenya	11	BOTHSEX	PERCENT	SECOND	Both	Percentage	secondary							97.78745	95.03996	97.19664	92.34262										2009	92.34262	UNESCO Institute for Statistics	E
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	404	37.86096816	0.534797278	KEN	Kenya	12	MALE	PERCENT	SECOND	Male	Percentage	secondary									98.02753											2008	98.02753	UNESCO Institute for Statistics	E
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	404	37.86096816	0.534797278	KEN	Kenya	13	FEMALE	PERCENT	UPPSEC	Female	Percentage	upper secondary							94.85503	93.4873	93.15364	83.35783			99.73952							2012	99.73952	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	404	37.86096816	0.534797278	KEN	Kenya	14	BOTHSEX	PERCENT	UPPSEC	Both	Percentage	upper secondary							96.67022	92.55751	96.3293	89.30569			99.61365							2012	99.61365	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	404	37.86096816	0.534797278	KEN	Kenya	15	MALE	PERCENT	UPPSEC	Male	Percentage	upper secondary							97.73012	92.04532	98.21559	92.97892			99.53791							2012	99.53791	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	2	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	3	MALE	PERCENT	PRIMAR	Male	Percentage	primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	4	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	5	BOTHSEX	PERCENT	PREPRI	Both	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	6	MALE	PERCENT	PREPRI	Male	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	7	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	8	FEMALE	PERCENT	PREPRI	Female	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	9	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	10	FEMALE	PERCENT	SECOND	Female	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	11	BOTHSEX	PERCENT	SECOND	Both	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	12	MALE	PERCENT	SECOND	Male	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	13	FEMALE	PERCENT	UPPSEC	Female	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	14	BOTHSEX	PERCENT	UPPSEC	Both	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	15	MALE	PERCENT	UPPSEC	Male	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	410	127.8610254	36.45201023	KOR	Republic of Korea	1	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	410	127.8610254	36.45201023	KOR	Republic of Korea	2	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	410	127.8610254	36.45201023	KOR	Republic of Korea	3	MALE	PERCENT	PRIMAR	Male	Percentage	primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	410	127.8610254	36.45201023	KOR	Republic of Korea	4	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	410	127.8610254	36.45201023	KOR	Republic of Korea	5	BOTHSEX	PERCENT	PREPRI	Both	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	410	127.8610254	36.45201023	KOR	Republic of Korea	6	MALE	PERCENT	PREPRI	Male	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	410	127.8610254	36.45201023	KOR	Republic of Korea	7	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	410	127.8610254	36.45201023	KOR	Republic of Korea	8	FEMALE	PERCENT	PREPRI	Female	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	410	127.8610254	36.45201023	KOR	Republic of Korea	9	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	410	127.8610254	36.45201023	KOR	Republic of Korea	10	FEMALE	PERCENT	SECOND	Female	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	410	127.8610254	36.45201023	KOR	Republic of Korea	11	BOTHSEX	PERCENT	SECOND	Both	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	410	127.8610254	36.45201023	KOR	Republic of Korea	12	MALE	PERCENT	SECOND	Male	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	410	127.8610254	36.45201023	KOR	Republic of Korea	13	FEMALE	PERCENT	UPPSEC	Female	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	410	127.8610254	36.45201023	KOR	Republic of Korea	14	BOTHSEX	PERCENT	UPPSEC	Both	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	410	127.8610254	36.45201023	KOR	Republic of Korea	15	MALE	PERCENT	UPPSEC	Male	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	414	47.49305029	29.53949468	KWT	Kuwait	1	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary	100	100		100	100	100	100	100	100	100		77.61998	77.74416	77.1555	79.48969	78.93324			78.5261433333333	2015	78.93324	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	414	47.49305029	29.53949468	KWT	Kuwait	2	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary	100			100	100	100	100	100	100	100		79.98128	80.0412	79.62618	82.19958	81.73091			81.1855566666667	2015	81.73091	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	414	47.49305029	29.53949468	KWT	Kuwait	3	MALE	PERCENT	PRIMAR	Male	Percentage	primary	100			100	100	100	100	100	100	100		55.29175	55.48902	52.66876	52.43762	53.30607			52.80415	2015	53.30607	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	414	47.49305029	29.53949468	KWT	Kuwait	4	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary	100	100			100			100	100				75.69014							2012	75.69014	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	414	47.49305029	29.53949468	KWT	Kuwait	5	BOTHSEX	PERCENT	PREPRI	Both	Percentage	pre-primary	100			100	100	100	100	100	100	100		72.45721	73.36296	73.20229	75.13943	75.43399			74.5919033333333	2015	75.43399	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	414	47.49305029	29.53949468	KWT	Kuwait	6	MALE	PERCENT	PREPRI	Male	Percentage	pre-primary	100			100	0	100	100	100	100	100		0	0	0	0	0			0	2015	0	UNESCO Institute for Statistics	C
