"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"348","Hungary","HUN","19.41221519","47.1651448","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5",2015.0,"<2.5","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"352","Iceland","ISL","-19.02116966","64.79134763","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5",2015.0,"<2.5","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"356","India","IND","79.3608464","22.34642074","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","17.2","18.3","19.8","20.8","21.2","20.5","19","17.4","16.3","15.8","15.6","15.5","15.4","15.2","14.9","14.5",2015.0,"14.5","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"360","Indonesia","IDN","113.9174","-0.994582204","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","17.8","18.3","18.4","18.4","18.5","18.6","18.4","17.9","17","14.9","12.5","10.1","8.6","7.6","7","7.9",2015.0,"7.9","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"364","Iran (Islamic Republic of)","IRN","54.19766348","32.74370885","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","4.9","5.3","5.7","5.8","5.9","6.1","6.4","6.5","6.4","6.1","5.8","5.7","5.6","5.5","5.4","5.5",2015.0,"5.5","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"368","Iraq","IRQ","43.76606267","33.05013795","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","28.3","26.9","26.6","27.1","27.4","28.2","29.3","30","29.6","28.4","27.2","26.3","25.9","26","26.7","27.8",2015.0,"27.8","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"372","Ireland","IRL","-7.121425272","53.25274054","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5",2015.0,"<2.5","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"376","Israel","ISR","34.62277992","31.06164552","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5",2015.0,"<2.5","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"380","Italy","ITA","12.57022427","42.79917282","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5",2015.0,"<2.5","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"384","Côte d'Ivoire","CIV","-5.552690016","7.62211586","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","17.6","18.5","18.5","17.9","16.9","16.2","15.9","16","16.5","16.6","16.5","16","15.6","15.2","15.1","15.4",2015.0,"15.4","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"388","Jamaica","JAM","-77.31068409","18.15616857","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","7.3","6.7","6.5","6.5","6.7","6.9","7.3","7.7","8.2","8.5","8.8","9","9.2","9.5","9.2","8.4",2015.0,"8.4","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"392","Japan","JPN","139.2716103","36.6554539","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","2.4","2.5","<2.5","<2.5","<2.5","<2.5","<2.5",2015.0,"<2.5","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"398","Kazakhstan","KAZ","66.65359159","48.01963494","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","5.9","5.7","5.7","5.9","6.1","5.8","5.2","4.3","3.8","3.4","3.1","2.7","<2.5","<2.5","<2.5","<2.5",2015.0,"<2.5","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"400","Jordan","JOR","37.13024774","30.65365973","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","8.1","6.7","5.2","4.2","3.6","3.4","3.4","3.6","3.7","3.7","3.7","3.6","3.7","3.9","4.2","4.2",2015.0,"4.2","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"404","Kenya","KEN","37.86096816","0.534797278","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","32.2","32.8","34.1","33.8","31.9","28.7","26.8","25.9","25.6","24.7","23.7","22.6","21.6","20.5","19.4","19.1",2015.0,"19.1","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"408","Democratic People's Republic of Korea","PRK","127.1803633","40.1462645","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","37.5","37.1","35.5","34.5","34.1","35.4","37.3","39.3","40.8","41.6","41.8","41.9","41.7","41.4","41","40.8",2015.0,"40.8","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"410","Republic of Korea","KOR","127.8610254","36.45201023","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5",2015.0,"<2.5","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"414","Kuwait","KWT","47.49305029","29.53949468","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5",2015.0,"<2.5","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"417","Kyrgyzstan","KGZ","74.52324839","41.46204516","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","16.3","15.8","14.3","11.9","10.2","9.7","10","10.2","9.8","9","8.2","7.7","7.3","6.9","6.7","6.4",2015.0,"6.4","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"418","Lao People's Democratic Republic","LAO","101.9901968","20.27482773","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","37.6","35.9","33.8","31.3","28.9","26.8","25.7","24.5","23.6","22","20.7","19.2","18.3","17.4","17","17.1",2015.0,"17.1","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"422","Lebanon","LBN","35.89391711","33.92152458","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","<2.5","<2.5","<2.5","2.8","3.2","3.5","3.7","3.8","3.9","4","4.2","4.5","4.8","5.1","5.3","5.4",2015.0,"5.4","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"426","Lesotho","LSO","28.25362195","-29.58041814","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","13.7","13","12.6","12.3","12","11.7","11.7","12","12.3","12.6","12.8","13.2","13.6","14.1","14.4","14.5",2015.0,"14.5","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"428","Latvia","LVA","26.42461876","56.64196636","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","5.2","4.5","3.6","2.9","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5",2015.0,"<2.5","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"430","Liberia","LBR","-9.311879038","6.448381009","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","38.4","39.8","40.6","40.7","40","39.4","39","38.2","37.3","36.5","36.5","36.7","37.7","39.2","41.2","42.8",2015.0,"42.8","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"434","Libya","LBY","18.0295985","27.04042819","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"438","Liechtenstein","LIE","9.552985019","47.14167005","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"440","Lithuania","LTU","23.90517807","55.33680309","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.9","3.1","3.1","3","2.6","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","2.5","<2.5","<2.5","<2.5","<2.5",2015.0,"<2.5","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"442","Luxembourg","LUX","6.092656563","49.77679538","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5",2015.0,"<2.5","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"446","China, Macao Special Administrative Region","MAC","113.5665388","22.1237259","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","22.5","21.9","20.1","17.8","15.7","14.2","13.6","13.5","13.7","13.8","13.6","13.1","11.6","9.6","7.3","6.3",2015.0,"6.3","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"450","Madagascar","MDG","46.6982339","-19.38514785","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","34.2","35.3","36.9","37.5","36.9","35.1","33.5","32.5","32.3","32","31.9","31.9","33.3","35.5","39","42.3",2015.0,"42.3","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"454","Malawi","MWI","33.4884625","-13.40819859","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","27.1","26.5","27","27.5","27.3","26.2","24.6","23.2","22.4","22","21.7","21.3","21.1","21.7","23.5","25.9",2015.0,"25.9","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"458","Malaysia","MYS","116.8346314","5.452415309","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.8","3.2","3.5","3.7","3.8","3.9","4.1","4.2","4.2","4","3.7","3.5","3.3","3","2.6","<2.5",2015.0,"<2.5","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"462","Maldives","MDV","73.09672546","-0.614385021","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","14","14.4","15","15.8","16.5","16.9","16.5","15.3","13.5","11.5","10","9.3","9.1","9","8.9","8.5",2015.0,"8.5","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"466","Mali","MLI","-3.522016039","17.35311254","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","14.6","14","13.6","13","12.3","11.2","10","8.8","7.9","7.3","7.1","6.8","6.5","5.8","4.9","4",2015.0,"4","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"470","Malta","MLT","14.44617519","35.89194275","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5",2015.0,"<2.5","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"474","Martinique","MTQ","-60.91544135","14.56086108","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"478","Mauritania","MRT","-10.33187259","20.26089546","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","11.7","11.5","11.5","11.6","12.2","12.2","11.6","10.3","9.4","8.8","8.3","7.8","7.2","6.3","5.7","5.3",2015.0,"5.3","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"480","Mauritius","MUS","57.568022","-20.28581998","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","6.6","6.3","6","5.7","5.5","5.2","5.2","5","4.9","4.7","4.8","5.1","5.4","5.4","5.2","5.2",2015.0,"5.2","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"484","Mexico","MEX","-102.5148166","23.93378032","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","4.4","4.4","4.8","5.5","5.7","5.5","5","4.7","4.6","4.6","4.6","4.6","4.5","4.5","4.4","4.2",2015.0,"4.2","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"492","Monaco","MCO","7.424214814","43.73532918","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"496","Mongolia","MNG","103.0728057","46.83892054","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","35.1","33.4","32.7","32.5","32.2","31","29.1","26.5","24.2","22.1","20.8","19.6","18.8","18.3","18.3","19.6",2015.0,"19.6","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"498","Republic of Moldova","MDA","28.4650624","47.20236795","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","19.6","19.6","20","21.3","22.7","24.2","23.5","21.4","18.5","16.3","13.9","11","8.8","7.8","8.1","8.5",2015.0,"8.5","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"499","Montenegro","MNE","19.25214024","42.78717043","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5",2015.0,"<2.5","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"500","Montserrat","MSR","-62.19261223","16.73558313","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"504","Morocco","MAR","-6.281942841","31.8440131","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","6.8","6.7","6.4","6.1","5.8","5.8","5.7","5.6","5.5","5.4","5.3","5","4.6","4.3","4.1","3.5",2015.0,"3.5","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"508","Mozambique","MOZ","38.18479941","-14.27963886","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","40.3","40.1","39.2","38.2","37.5","37","35.9","35","33.3","31.8","30","28.8","27.8","27.3","26.8","26.6",2015.0,"26.6","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"512","Oman","OMN","57.87743482","21.98805614","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","11.8","11.4","11.5","11.3","10.9","10","9","7.9","6.7","5.8","5.4","5.2","5.2","5.3","5.7","6.2",2015.0,"6.2","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
