series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Sex	Units	Age description	Sex description	Units description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	584	171.0839119	7.110213497	MHL	Marshall Islands	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage								80.5													2007	80.5	Marshall Islands 2007 Demographic Health Survey (national)	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	585	134.5733878	7.502307591	PLW	Palau	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	586	68.80479684	29.36491634	PAK	Pakistan	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage		33.3						39.6						47							2013	47	Pakistan 2012-2013 Demographic and Health Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	591	-81.26616623	8.450965746	PAN	Panama	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage														75.9							2013	75.9	Panama 2013 Multiple Indicator Cluster Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage								40.6													2007	40.6	Papua New Guinea 2006 Demographic and Health Survey (national)	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	600	-60.54854225	-21.70216237	PRY	Paraguay	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage					76.2				84.1								82.6			82.6	2016	82.6	Paraguay 2016 Multiple Indicator Cluster Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	604	-71.82093277	-13.58939705	PER	Peru	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage	60.6								57.8	62.2	62.2	62.8	62	61.8	62.7	65.7	66.1			64.8333333333333	2016	66.1	Peru 2016 Demographic and Health Survey (Continuous)	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	608	120.8601418	14.16591706	PHL	Philippines	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage				46.6					46.8			54		51.5							2013	51.5	Philippines 2013 Demographic and Health Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	616	19.40660158	52.1226733	POL	Poland	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	620	-7.961599811	39.68509315	PRT	Portugal	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage											64.9				37.6					37.6	2014	37.6	Guinea-Bissau 2014 Multiple Indicator Cluster Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage											38.3						46.1			46.1	2016	46.1	Timor-Leste 2016 Demographic and Health Survey (DHS)	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	634	51.19152467	25.28355379	QAT	Qatar	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage													68.9								2012	68.9	Qatar 2012 Multiple Indicator Cluster Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	638	55.53171398	-21.13183266	REU	Réunion	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	642	24.98481009	45.83893563	ROU	Romania	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage					46.5																2004	46.5	Romania 2004 Reproductive and Health Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	643	99.01404926	61.61899849	RUS	Russian Federation	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage												72.4									2011	72.4	Russian Federation 2011 Reproductive Health Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	646	29.92310194	-1.999842114	RWA	Rwanda	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage	11.5					17.4						61.5				65.9				65.9	2015	65.9	Rwanda 2014-2015 Demographic and Health Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	660	-63.05651612	18.21525315	AIA	Anguilla	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage													72.4								2012	72.4	Saint Lucia 2012 Multiple Indicator Cluster Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	674	12.46329038	43.93841766	SMR	San Marino	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage							61.4			44.3					50.3					50.3	2014	50.3	Sao Tome and Principe 2014 Multiple Indicator Cluster Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	686	-14.46636926	14.35920905	SEN	Senegal	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage						23.5						28		34.2	43.1	43.7	47.4			44.7333333333333	2016	47.4	Senegal 2016 Demographic and Health Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	688	20.805876	44.03145697	SRB	Serbia	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage											33.1				25.1					25.1	2014	25.1	Serbia 2014 Multiple Indicator Cluster Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	690	55.46561591	-4.678053059	SYC	Seychelles	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage									18.3		26			37.5							2013	37.5	Sierra Leone 2013 Demographic and Health Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	702	103.8107883	1.361009155	SGP	Singapore	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	703	19.48495604	48.70741446	SVK	Slovakia	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	704	105.802499	10.09643079	VNM	Viet Nam	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage			66.6									73.1			69.7					69.7	2014	69.7	Viet Nam 2013-2014 Multiple Indicator Cluster Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	705	14.82209486	46.11958061	SVN	Slovenia	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	706	46.20367477	4.406485729	SOM	Somalia	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	710	24.67184355	-29.99957544	ZAF	South Africa	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage					81.1												77.9			77.9	2016	77.9	South Africa 2016 Demographic and Health Survey (DHS)	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage							77.1					78.4			86	85.2				85.6	2015	85.2	Zimbabwe 2015 Demographic and Health Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	724	-3.554078296	40.39211472	ESP	Spain	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	728	30.32618773	7.290839152	SSD	South Sudan	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage											5.6										2010	5.6	South Sudan 2010 Household Health Survey Second Round	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	732	-13.13515523	24.66265342	ESH	Western Sahara	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	736	29.95650159	16.02643066	SDN	Sudan	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	740	-55.90626394	4.132603197	SUR	Suriname	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage											73.2										2010	73.2	Suriname 2010 Multiple Indicator Cluster Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	748	31.50149288	-26.56471011	SWZ	Swaziland	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage								63.3			80.7				80.6					80.6	2014	80.6	Swaziland 2014 Multiple Indicator Cluster Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	752	14.3775338	60.60103109	SWE	Sweden	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	756	8.223158	46.96617097	CHE	Switzerland	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage										53.3											2009	53.3	Syrian Arab Republic 2009 Family Health Survey 	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	762	69.294998	38.43069666	TJK	Tajikistan	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage													50.8								2012	50.8	Tajikistan 2012 Demographic and Health Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	764	101.0202951	15.13089239	THA	Thailand	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage							94.8						89.2				89.2			89.2	2016	89.2	Thailand 2015-2016 Multiple Indicator Cluster Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	768	0.97835765	8.532096072	TGO	Togo	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage											26.1				32.1					32.1	2014	32.1	Togo 2013-2014 Demographic and Health Survey and MICS	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	772	-171.8154473	-9.214545558	TKL	Tokelau	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	776	-175.1959991	-21.19511329	TON	Tonga	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage													47.9								2012	47.9	Tonga 2012 Demographic Health Survey (national)	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage							55.1					58.2									2011	58.2	Trinidad and Tobago 2011 Multiple Indicator Cluster Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	788	9.572737411	34.11439971	TUN	Tunisia	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage		71.1											73.2								2012	73.2	Tunisia 2011-2012 Multiple Indicator Cluster Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	792	35.42890329	38.9899684	TUR	Turkey	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage					53.5				58.1					59.7							2013	59.7	Turkey 2013 Demographic and Health Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	795	58.9787665	40.0912346	TKM	Turkmenistan	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage	70.9																75.6			75.6	2016	75.6	Turkmenistan 2015 Multiple Indicator Cluster Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	798	178.6679611	-7.460048071	TUV	Tuvalu	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage								41													2007	41	Tuvalu 2007 Demographic Health Survey (national)	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	800	32.39100438	1.279557331	UGA	Uganda	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage		31.5					29					40.4			40.9	44.6	47.8	49.9		45.8	2017	49.9	Uganda 2017 PMA Round 5	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	804	31.40270802	49.00735945	UKR	Ukraine	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage								61.8					68								2012	68	Ukraine 2012 Multiple Indicator Cluster Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage												22.3									2011	22.3	The former Yugoslav Republic of Macedonia 2011 Multiple Indicator Cluster Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	818	29.77468534	26.57438204	EGY	Egypt	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage	77.2			78.8		79			80.1						80					80	2014	80	Egypt 2014 Demographic and Health Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	826	-2.23830539	53.27691757	GBR	United Kingdom	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	831	-2.200712402	49.71561166	GGY	Guernsey	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	832	-2.136773508	49.22353354	JEY	Jersey	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	833	-4.538190305	54.22880901	IMN	Isle of Man	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage						39.4					45.9						52.9			52.9	2016	52.9	United Republic of Tanzania 2015-2016 Demographic and Health Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	840	-99.13830311	39.5277871	USA	United States of America	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage			86.1						86.4		83.4					77.2				77.2	2015	77.2	United States of America 2013-2015 National Survey of Family Growth	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage				20								36.9			37.2		44.2	45		42.1333333333333	2017	45	Burkina Faso 2016-2017 PMA2020 Round 4	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	858	-56.01387025	-32.8002838	URY	Uruguay	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	860	63.11944558	41.77560518	UZB	Uzbekistan	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	882	-172.4430749	-13.61541469	WSM	Samoa	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage										34.9					39.4					39.4	2014	39.4	Samoa 2014 Demographic and Health Survey (national)	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	887	45.22389143	15.22242099	YEM	Yemen	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage							48.7							46.9							2013	46.9	Yemen 2013 Demographic and Health Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	894	27.850329	-14.59701056	ZMB	Zambia	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage			41					48.5							63.8					63.8	2014	63.8	Zambia 2013-2014 Demographic and Health Survey	C
