"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","Age_Code","Age_Desc","ReportingType_Code","ReportingType_Desc","Sex_Code","Sex_Desc","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"430","Liberia","LBR","-9.311879038","6.448381009","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.5","By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value","8.5.2","Unemployment rate, by sex, age and persons with disabilities","1","SL_TLF_UEM","Unemployment rate, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","25+","25 years old and over","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","2.05","","","","","","",2010.0,"2.05","Country data","ILOSTAT - LFS - Liberia Labour Force Survey","Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing | Data reference period: Annual or annual average;"
"430","Liberia","LBR","-9.311879038","6.448381009","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.5","By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value","8.5.2","Unemployment rate, by sex, age and persons with disabilities","1","SL_TLF_UEM","Unemployment rate, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","25+","25 years old and over","G","Global","FEMALE","Female","","","","","","","","","","","1.9","","","","","","",2010.0,"1.9","Country data","ILOSTAT - LFS - Liberia Labour Force Survey","Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing | Data reference period: Annual or annual average;"
"430","Liberia","LBR","-9.311879038","6.448381009","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.5","By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value","8.5.2","Unemployment rate, by sex, age and persons with disabilities","1","SL_TLF_UEM","Unemployment rate, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","2.27","","","","","","",2010.0,"2.27","Country data","ILOSTAT - LFS - Liberia Labour Force Survey","Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing | Data reference period: Annual or annual average;"
"430","Liberia","LBR","-9.311879038","6.448381009","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.5","By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value","8.5.2","Unemployment rate, by sex, age and persons with disabilities","1","SL_TLF_UEM","Unemployment rate, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","","","","","","","","","","","2.29","","","","","","",2010.0,"2.29","Country data","ILOSTAT - LFS - Liberia Labour Force Survey","Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing | Data reference period: Annual or annual average;"
"430","Liberia","LBR","-9.311879038","6.448381009","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.5","By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value","8.5.2","Unemployment rate, by sex, age and persons with disabilities","1","SL_TLF_UEM","Unemployment rate, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","MALE","Male","","","","","","","","","","","2.24","","","","","","",2010.0,"2.24","Country data","ILOSTAT - LFS - Liberia Labour Force Survey","Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing | Data reference period: Annual or annual average;"
"430","Liberia","LBR","-9.311879038","6.448381009","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.5","By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value","8.5.2","Unemployment rate, by sex, age and persons with disabilities","1","SL_TLF_UEM","Unemployment rate, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15-24","15 to 24 years old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","3.31","","","","","","",2010.0,"3.31","Country data","ILOSTAT - LFS - Liberia Labour Force Survey","Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing | Data reference period: Annual or annual average;"
"430","Liberia","LBR","-9.311879038","6.448381009","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.5","By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value","8.5.2","Unemployment rate, by sex, age and persons with disabilities","1","SL_TLF_UEM","Unemployment rate, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15-24","15 to 24 years old","G","Global","FEMALE","Female","","","","","","","","","","","4.05","","","","","","",2010.0,"4.05","Country data","ILOSTAT - LFS - Liberia Labour Force Survey","Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing | Data reference period: Annual or annual average;"
"430","Liberia","LBR","-9.311879038","6.448381009","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.5","By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value","8.5.2","Unemployment rate, by sex, age and persons with disabilities","1","SL_TLF_UEM","Unemployment rate, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15-24","15 to 24 years old","G","Global","MALE","Male","","","","","","","","","","","2.5","","","","","","",2010.0,"2.5","Country data","ILOSTAT - LFS - Liberia Labour Force Survey","Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing | Data reference period: Annual or annual average;"
"430","Liberia","LBR","-9.311879038","6.448381009","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.5","By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value","8.5.2","Unemployment rate, by sex, age and persons with disabilities","1","SL_TLF_UEM","Unemployment rate, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","25+","25 years old and over","G","Global","MALE","Male","","","","","","","","","","","2.19","","","","","","",2010.0,"2.19","Country data","ILOSTAT - LFS - Liberia Labour Force Survey","Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing | Data reference period: Annual or annual average;"
"434","Libya","LBY","18.0295985","27.04042819","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.5","By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value","8.5.2","Unemployment rate, by sex, age and persons with disabilities","1","SL_TLF_UEM","Unemployment rate, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","","","","","","","","","","","","","25.05","","","","",2012.0,"25.05","Country data","ILOSTAT - LFS - Labour force survey","Data reference period: Annual or annual average;"
"434","Libya","LBY","18.0295985","27.04042819","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.5","By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value","8.5.2","Unemployment rate, by sex, age and persons with disabilities","1","SL_TLF_UEM","Unemployment rate, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","19.03","","","","",2012.0,"19.03","Country data","ILOSTAT - LFS - Labour force survey","Data reference period: Annual or annual average;"
"434","Libya","LBY","18.0295985","27.04042819","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.5","By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value","8.5.2","Unemployment rate, by sex, age and persons with disabilities","1","SL_TLF_UEM","Unemployment rate, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","25+","25 years old and over","G","Global","MALE","Male","","","","","","","","","","","","","12.72","","","","",2012.0,"12.72","Country data","ILOSTAT - LFS - Labour force survey","Data reference period: Annual or annual average;"
"434","Libya","LBY","18.0295985","27.04042819","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.5","By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value","8.5.2","Unemployment rate, by sex, age and persons with disabilities","1","SL_TLF_UEM","Unemployment rate, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","25+","25 years old and over","G","Global","FEMALE","Female","","","","","","","","","","","","","20.94","","","","",2012.0,"20.94","Country data","ILOSTAT - LFS - Labour force survey","Data reference period: Annual or annual average;"
"434","Libya","LBY","18.0295985","27.04042819","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.5","By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value","8.5.2","Unemployment rate, by sex, age and persons with disabilities","1","SL_TLF_UEM","Unemployment rate, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","25+","25 years old and over","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","15.6","","","","",2012.0,"15.6","Country data","ILOSTAT - LFS - Labour force survey","Data reference period: Annual or annual average;"
"434","Libya","LBY","18.0295985","27.04042819","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.5","By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value","8.5.2","Unemployment rate, by sex, age and persons with disabilities","1","SL_TLF_UEM","Unemployment rate, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15-24","15 to 24 years old","G","Global","MALE","Male","","","","","","","","","","","","","40.82","","","","",2012.0,"40.82","Country data","ILOSTAT - LFS - Labour force survey","Data reference period: Annual or annual average;"
"434","Libya","LBY","18.0295985","27.04042819","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.5","By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value","8.5.2","Unemployment rate, by sex, age and persons with disabilities","1","SL_TLF_UEM","Unemployment rate, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15-24","15 to 24 years old","G","Global","FEMALE","Female","","","","","","","","","","","","","67.84","","","","",2012.0,"67.84","Country data","ILOSTAT - LFS - Labour force survey","Data reference period: Annual or annual average;"
"434","Libya","LBY","18.0295985","27.04042819","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.5","By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value","8.5.2","Unemployment rate, by sex, age and persons with disabilities","1","SL_TLF_UEM","Unemployment rate, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","MALE","Male","","","","","","","","","","","","","15.88","","","","",2012.0,"15.88","Country data","ILOSTAT - LFS - Labour force survey","Data reference period: Annual or annual average;"
"434","Libya","LBY","18.0295985","27.04042819","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.5","By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value","8.5.2","Unemployment rate, by sex, age and persons with disabilities","1","SL_TLF_UEM","Unemployment rate, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15-24","15 to 24 years old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","48.7","","","","",2012.0,"48.7","Country data","ILOSTAT - LFS - Labour force survey","Data reference period: Annual or annual average;"
"438","Liechtenstein","LIE","9.552985019","47.14167005","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.5","By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value","8.5.2","Unemployment rate, by sex, age and persons with disabilities","1","SL_TLF_UEM","Unemployment rate, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","","","","","","","","2.53","","","","","","","","","",2007.0,"2.53","Country data","ILOSTAT - OE - Official Estimates",""
"438","Liechtenstein","LIE","9.552985019","47.14167005","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.5","By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value","8.5.2","Unemployment rate, by sex, age and persons with disabilities","1","SL_TLF_UEM","Unemployment rate, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","BOTHSEX","Both sexes","1.27","1.12","1.45","2.11","2.4","2.66","2.46","2.01","","","","","","","","","",2007.0,"2.01","Country data","ILOSTAT - OE - Official Estimates",""
"438","Liechtenstein","LIE","9.552985019","47.14167005","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.5","By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value","8.5.2","Unemployment rate, by sex, age and persons with disabilities","1","SL_TLF_UEM","Unemployment rate, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","MALE","Male","","","","","","","","1.68","","","","","","","","","",2007.0,"1.68","Country data","ILOSTAT - OE - Official Estimates",""
"438","Liechtenstein","LIE","9.552985019","47.14167005","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.5","By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value","8.5.2","Unemployment rate, by sex, age and persons with disabilities","1","SL_TLF_UEM","Unemployment rate, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15-24","15 to 24 years old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"438","Liechtenstein","LIE","9.552985019","47.14167005","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.5","By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value","8.5.2","Unemployment rate, by sex, age and persons with disabilities","1","SL_TLF_UEM","Unemployment rate, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15-24","15 to 24 years old","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"438","Liechtenstein","LIE","9.552985019","47.14167005","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.5","By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value","8.5.2","Unemployment rate, by sex, age and persons with disabilities","1","SL_TLF_UEM","Unemployment rate, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15-24","15 to 24 years old","G","Global","MALE","Male","","","","","","","","","","","","","","","","","","","","","",""
"438","Liechtenstein","LIE","9.552985019","47.14167005","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.5","By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value","8.5.2","Unemployment rate, by sex, age and persons with disabilities","1","SL_TLF_UEM","Unemployment rate, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","25+","25 years old and over","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"438","Liechtenstein","LIE","9.552985019","47.14167005","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.5","By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value","8.5.2","Unemployment rate, by sex, age and persons with disabilities","1","SL_TLF_UEM","Unemployment rate, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","25+","25 years old and over","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"438","Liechtenstein","LIE","9.552985019","47.14167005","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.5","By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value","8.5.2","Unemployment rate, by sex, age and persons with disabilities","1","SL_TLF_UEM","Unemployment rate, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","25+","25 years old and over","G","Global","MALE","Male","","","","","","","","","","","","","","","","","","","","","",""
"440","Lithuania","LTU","23.90517807","55.33680309","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.5","By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value","8.5.2","Unemployment rate, by sex, age and persons with disabilities","1","SL_TLF_UEM","Unemployment rate, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","13.81","14.54","12.85","13.2","11.31","8.53","5.61","4.33","5.63","10.52","14.52","12.91","11.57","10.48","9.22","8.16","6.65",2016.0,"6.65","Country data","ILOSTAT - LFS - EU Labour Force Survey","[2003,2008-2016]: Repository: Eurostat special tabulation | Data reference period: Annual or annual average; // [2000-2002,2004-2007]: Repository: OECD | Repository: ILO - Bulk download;"
"440","Lithuania","LTU","23.90517807","55.33680309","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.5","By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value","8.5.2","Unemployment rate, by sex, age and persons with disabilities","1","SL_TLF_UEM","Unemployment rate, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","BOTHSEX","Both sexes","16.25","17.21","13.66","12.87","10.85","8.32","5.78","4.25","5.83","13.79","17.81","15.39","13.36","11.77","10.7","9.12","7.86",2016.0,"7.86","Country data","ILOSTAT - LFS - EU Labour Force Survey","[2003,2008-2016]: Repository: Eurostat special tabulation | Data reference period: Annual or annual average; // [2000-2002,2004-2007]: Repository: OECD | Repository: ILO - Bulk download;"
"440","Lithuania","LTU","23.90517807","55.33680309","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.5","By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value","8.5.2","Unemployment rate, by sex, age and persons with disabilities","1","SL_TLF_UEM","Unemployment rate, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","MALE","Male","18.64","19.81","14.44","12.55","10.4","8.12","5.95","4.17","6.02","17.08","21.19","17.91","15.2","13.06","12.18","10.1","9.1",2016.0,"9.1","Country data","ILOSTAT - LFS - EU Labour Force Survey","[2003,2008-2016]: Repository: Eurostat special tabulation | Data reference period: Annual or annual average; // [2000-2002,2004-2007]: Repository: OECD | Repository: ILO - Bulk download;"
"440","Lithuania","LTU","23.90517807","55.33680309","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.5","By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value","8.5.2","Unemployment rate, by sex, age and persons with disabilities","1","SL_TLF_UEM","Unemployment rate, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15-24","15 to 24 years old","G","Global","BOTHSEX","Both sexes","29.3","30.92","22.56","26.92","21.98","15.76","9.98","8.4","13.35","29.55","35.71","32.58","26.67","21.89","19.25","16.3","14.45",2016.0,"14.45","Country data","ILOSTAT - LFS - EU Labour Force Survey","[2003,2008-2016]: Repository: Eurostat special tabulation | Data reference period: Annual or annual average; // [2000-2002,2004-2007]: Repository: OECD | Repository: ILO - Bulk download;"
"440","Lithuania","LTU","23.90517807","55.33680309","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.5","By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value","8.5.2","Unemployment rate, by sex, age and persons with disabilities","1","SL_TLF_UEM","Unemployment rate, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","25+","25 years old and over","G","Global","MALE","Male","16.76","17.77","13.44","11.39","9.28","7.31","5.53","3.86","5.16","15.01","19.27","16.12","13.69","11.96","11.32","9.47","8.4",2016.0,"8.4","Country data","ILOSTAT - LFS - EU Labour Force Survey","[2003,2008-2016]: Repository: Eurostat special tabulation | Data reference period: Annual or annual average; // [2000-2002,2004-2007]: Repository: OECD | Repository: ILO - Bulk download;"
"440","Lithuania","LTU","23.90517807","55.33680309","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.5","By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value","8.5.2","Unemployment rate, by sex, age and persons with disabilities","1","SL_TLF_UEM","Unemployment rate, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","25+","25 years old and over","G","Global","FEMALE","Female","12.55","13.66","11.97","11.34","10.45","8.05","5.26","3.86","4.91","9.52","13.14","11.72","10.73","9.72","8.45","7.48","6.19",2016.0,"6.19","Country data","ILOSTAT - LFS - EU Labour Force Survey","[2003,2008-2016]: Repository: Eurostat special tabulation | Data reference period: Annual or annual average; // [2000-2002,2004-2007]: Repository: OECD | Repository: ILO - Bulk download;"
"440","Lithuania","LTU","23.90517807","55.33680309","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.5","By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value","8.5.2","Unemployment rate, by sex, age and persons with disabilities","1","SL_TLF_UEM","Unemployment rate, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","25+","25 years old and over","G","Global","BOTHSEX","Both sexes","14.65","15.71","12.71","11.37","9.87","7.68","5.4","3.86","5.04","12.21","16.13","13.87","12.18","10.82","9.86","8.45","7.26",2016.0,"7.26","Country data","ILOSTAT - LFS - EU Labour Force Survey","[2003,2008-2016]: Repository: Eurostat special tabulation | Data reference period: Annual or annual average; // [2000-2002,2004-2007]: Repository: OECD | Repository: ILO - Bulk download;"
"440","Lithuania","LTU","23.90517807","55.33680309","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.5","By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value","8.5.2","Unemployment rate, by sex, age and persons with disabilities","1","SL_TLF_UEM","Unemployment rate, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15-24","15 to 24 years old","G","Global","MALE","Male","32.01","35.81","22.78","22.21","20.51","15.97","9.99","6.99","12.97","35.06","38.96","34.88","29.72","22.99","19.64","16.02","15.9",2016.0,"15.9","Country data","ILOSTAT - LFS - EU Labour Force Survey","[2003,2008-2016]: Repository: Eurostat special tabulation | Data reference period: Annual or annual average; // [2000-2002,2004-2007]: Repository: OECD | Repository: ILO - Bulk download;"
"440","Lithuania","LTU","23.90517807","55.33680309","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.5","By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value","8.5.2","Unemployment rate, by sex, age and persons with disabilities","1","SL_TLF_UEM","Unemployment rate, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15-24","15 to 24 years old","G","Global","FEMALE","Female","25.73","24.19","22.27","32.78","24.48","15.46","9.98","10.44","13.88","22.36","31.58","29.37","22.7","20.36","18.71","16.65","12.63",2016.0,"12.63","Country data","ILOSTAT - LFS - EU Labour Force Survey","[2003,2008-2016]: Repository: Eurostat special tabulation | Data reference period: Annual or annual average; // [2000-2002,2004-2007]: Repository: OECD | Repository: ILO - Bulk download;"
"442","Luxembourg","LUX","6.092656563","49.77679538","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.5","By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value","8.5.2","Unemployment rate, by sex, age and persons with disabilities","1","SL_TLF_UEM","Unemployment rate, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","25+","25 years old and over","G","Global","BOTHSEX","Both sexes","1.95","1.35","2.2","3.06","4.21","3.76","3.85","3.26","4.04","4.08","3.72","4.11","4.19","5.21","4.78","5.69","5.28",2016.0,"5.28","Country data","ILOSTAT - LFS - EU Labour Force Survey","[2016]: Repository: Eurostat special tabulation | Data reference period: Annual or annual average; // [2000-2015]: Repository: OECD | Repository: ILO - Bulk download;"
"442","Luxembourg","LUX","6.092656563","49.77679538","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.5","By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value","8.5.2","Unemployment rate, by sex, age and persons with disabilities","1","SL_TLF_UEM","Unemployment rate, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15-24","15 to 24 years old","G","Global","BOTHSEX","Both sexes","6.38","6.34","6.96","10.93","16.91","13.69","16.18","15.19","17.87","17.16","14.23","16.79","18.76","15.52","22.64","17.35","18.88",2016.0,"18.88","Country data","ILOSTAT - LFS - EU Labour Force Survey","[2016]: Repository: Eurostat special tabulation | Data reference period: Annual or annual average; // [2000-2015]: Repository: OECD | Repository: ILO - Bulk download;"
"442","Luxembourg","LUX","6.092656563","49.77679538","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.5","By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value","8.5.2","Unemployment rate, by sex, age and persons with disabilities","1","SL_TLF_UEM","Unemployment rate, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","BOTHSEX","Both sexes","2.35","1.8","2.62","3.68","5.11","4.49","4.73","4.07","5.06","5.12","4.36","4.9","5.14","5.85","5.85","6.67","6.29",2016.0,"6.29","Country data","ILOSTAT - LFS - EU Labour Force Survey","[2016]: Repository: Eurostat special tabulation | Data reference period: Annual or annual average; // [2000-2015]: Repository: OECD | Repository: ILO - Bulk download;"
"442","Luxembourg","LUX","6.092656563","49.77679538","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.5","By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value","8.5.2","Unemployment rate, by sex, age and persons with disabilities","1","SL_TLF_UEM","Unemployment rate, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15-24","15 to 24 years old","G","Global","MALE","Male","5.66","7.11","5.34","9.73","12.09","11.74","17.01","13.54","12.53","16.67","17.65","13.34","18.87","18.74","26.07","18.88","19.71",2016.0,"19.71","Country data","ILOSTAT - LFS - EU Labour Force Survey","[2016]: Repository: Eurostat special tabulation | Data reference period: Annual or annual average; // [2000-2015]: Repository: OECD | Repository: ILO - Bulk download;"
"442","Luxembourg","LUX","6.092656563","49.77679538","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.5","By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value","8.5.2","Unemployment rate, by sex, age and persons with disabilities","1","SL_TLF_UEM","Unemployment rate, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15-24","15 to 24 years old","G","Global","FEMALE","Female","7.29","5.44","8.98","12.19","22.48","16.19","15.15","17.47","24.08","17.78","10.19","20.8","18.63","10.92","18.09","15.66","18.04",2016.0,"18.04","Country data","ILOSTAT - LFS - EU Labour Force Survey","[2016]: Repository: Eurostat special tabulation | Data reference period: Annual or annual average; // [2000-2015]: Repository: OECD | Repository: ILO - Bulk download;"
