"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","Age_Code","Age_Desc","ReportingType_Code","ReportingType_Desc","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source"
"458","Malaysia","MYS","116.8346314","5.452415309","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","14.04806","12.63157","11.75775","11.49949","11.32434","11.17552","10.95252","11.24593","11.0963","10.85859","10.66039","10.51468","11.48521",2016.0,"11.48521","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"462","Maldives","MDV","73.09672546","-0.614385021","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","10.0769","10.01434","11.59828","11.65411","11.80192","12.07025","11.69907","11.63603","11.65858","11.36693","11.42841","11.48776","14.07745",2016.0,"14.07745","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"466","Mali","MLI","-3.522016039","17.35311254","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","2.44347","2.48491","2.64258","2.9792","2.86121","3.2165","3.64951","4.25693","4.81567","5.04645","5.62945","6.04688","6.07246",2016.0,"6.07246","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"470","Malta","MLT","14.44617519","35.89194275","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","38.9898","39.43245","37.48776","38.57714","40.14166","40.20421","39.5247","41.53103","38.0462","38.17255","37.76186","38.41718","36.09711",2016.0,"36.09711","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"474","Martinique","MTQ","-60.91544135","14.56086108","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","","","","","","","","","","","","","","","","",""
"478","Mauritania","MRT","-10.33187259","20.26089546","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","","","","3.93866","4.11821","4.13527","4.14542","4.1045","4.58975","6.53336","6.77744","7.1217","8.30709",2016.0,"8.30709","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"480","Mauritius","MUS","57.568022","-20.28581998","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","18.14074","18.27924","18.64517","18.95307","19.55484","21.09933","21.31144","21.61193","21.91073","22.23793","22.47028","21.71657","20.39889",2016.0,"20.39889","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"484","Mexico","MEX","-102.5148166","23.93378032","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","10.86699","10.92181","11.25661","12.36249","13.21943","13.79673","14.1929","14.1989","15.04865","14.97493","14.8594","14.10098","14.15449",2016.0,"14.15449","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"492","Monaco","MCO","7.424214814","43.73532918","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","","","","","","","","","","","","","","","","",""
"496","Mongolia","MNG","103.0728057","46.83892054","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","40.00473","41.65859","46.1218","53.09622","57.27401","54.36529","54.70617","65.82909","68.41561","70.97475","71.60711","70.56165","70.3664",2016.0,"70.3664","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"498","Republic of Moldova","MDA","28.4650624","47.20236795","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","7.26301","7.78286","8.22334","9.17538","10.63648","10.20767","10.35734","11.23561","11.40966","11.9599","12.08657","10.01618","9.98758",2016.0,"9.98758","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"499","Montenegro","MNE","19.25214024","42.78717043","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","21.09495","25.08601","27.24473","34.64891","41.77155","43.58135","39.78268","40.27676","40.56431","42.42132","41.89492","42.97099","44.20158",2016.0,"44.20158","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"500","Montserrat","MSR","-62.19261223","16.73558313","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","","","","","","","","","","","","","","","","",""
"504","Morocco","MAR","-6.281942841","31.8440131","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","9.88312","10.59427","11.46922","12.605","14.11948","19.5161","20.73875","21.74936","22.7769","23.49719","23.95049","24.45891","24.6652",2016.0,"24.6652","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"508","Mozambique","MOZ","38.18479941","-14.27963886","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","1.79794","2.01908","2.0512","2.37714","2.51157","2.86978","3.28669","3.50855","3.72623","3.73741","3.97047","4.12374","4.19538",2016.0,"4.19538","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"512","Oman","OMN","57.87743482","21.98805614","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","21.16286","20.16888","19.62727","20.01675","20.60602","21.04193","20.39699","19.56892","18.8974","19.20455","17.56396","16.88788","16.3488",2016.0,"16.3488","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"516","Namibia","NAM","17.21907885","-22.13817068","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","10.71006","10.70973","11.75025","12.42863","12.59862","12.6644","12.70539","12.74914","12.55714","12.56824","13.0411","13.02764","14.6976",2016.0,"14.6976","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"520","Nauru","NRU","166.92313","-0.528742623","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","","","","","","","","","","","","","","","","",""
"524","Nepal","NPL","83.94678863","28.25866332","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","2.58022","2.53334","2.58331","3.55409","3.53972","4.66202","5.15307","7.31694","8.33675","8.25416","8.36132","8.80622","9.58023",2016.0,"9.58023","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"528","Netherlands","NLD","5.331480568","51.86728884","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","33.61277","28.072","27.69631","28.65758","27.5722","25.22525","23.01517","21.30453","19.64608","17.34928","14.73873","13.99138","12.45524",2016.0,"12.45524","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"530","Netherlands Antilles","ANT","-68.30676179","12.22720635","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","","","","","","","","","","","","","","","","",""
"531","Curaçao","CUW","-68.95033464","12.15058042","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","","","","","","","","","","","","","","","","",""
"533","Aruba","ABW","-69.97050586","12.50878756","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","","","","","","","","20.96229","21.96354","19.28942","19.06169","18.86214","19.83641",2016.0,"19.83641","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"534","Sint Maarten (Dutch part)","SXM","-63.06198692","18.03926508","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","","","","","","","","","","","","","","","","",""
"540","New Caledonia","NCL","165.5067368","-21.41742531","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","","","","","","","","","","","","","","","","",""
"548","Vanuatu","VUT","167.0679779","-15.34445547","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","19.58033","18.99696","19.11096","20.76782","20.21982","19.70235","20.54387","20.69246","22.03843","22.00663","22.60881","21.43584","20.84419",2016.0,"20.84419","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"554","New Zealand","NZL","170.4755673","-43.98721568","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","35.00951","35.14983","35.3509","35.13763","34.98947","35.69786","34.49058","33.91214","33.31382","30.82113","29.55237","28.95674","",2015.0,"28.95674","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"558","Nicaragua","NIC","-85.03060315","12.84210839","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","4.90407","6.24093","6.94052","7.38966","8.17354","8.1042","6.79392","7.16307","7.06811","7.41643","7.61079","8.13096","11.11812",2016.0,"11.11812","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"562","Niger","NER","9.400167877","17.42143036","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","0.40338","0.50543","0.47542","0.6627","0.81028","0.79485","0.93688","1.08039","1.27912","1.46074","1.46884","1.60472","1.62315",2016.0,"1.62315","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"566","Nigeria","NGA","8.097363256","9.585789025","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","4.69504","4.17416","3.77887","5.20683","6.26436","6.47854","6.56072","6.4052","5.81451","5.90383","5.54781","5.41809","5.36293",2016.0,"5.36293","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"570","Niue","NIU","-169.8601693","-19.05000475","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","","","","","","","","","","","","","","","","",""
"574","Norfolk Island","NFK","167.9515548","-29.03230018","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","","","","","","","","","","","","","","","","",""
"578","Norway","NOR","11.47846389","61.34311134","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","13.12973","12.08105","12.0126","12.31466","11.69967","11.01884","10.95854","10.72448","9.92279","8.93435","8.50623","7.72915","6.1627",2016.0,"6.1627","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"580","Northern Mariana Islands","MNP","145.7582114","15.19099517","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","","","","","","","","","","","","","","","","",""
"581","US Minor Outlying Islands","UMI","-162.4343752","5.874443968","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","","","","","","","","","","","","","","","","",""
"583","Micronesia (Federated States of)","FSM","158.225216","6.880670092","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","12.3394","12.3094","12.29313","12.28973","12.28577","15.34025","15.29496","15.16944","15.02246","14.8584","14.69054","14.52348","14.34329",2016.0,"14.34329","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"583","Micronesia, Federated States of","FSM","158.225216","6.880670092","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","","","","","","","","","","","","","","","","",""
"584","Marshall Islands","MHL","171.0839119","7.110213497","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","11.79754","11.80184","11.79663","14.7291","17.6475","17.6131","17.57782","20.4618","20.41478","20.36451","20.32409","20.28727","20.25975",2016.0,"20.25975","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"585","Palau","PLW","134.5733878","7.502307591","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","","","","","","","","","","","","","","","","",""
"586","Pakistan","PAK","68.80479684","29.36491634","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","7.66188","7.75118","7.89284","8.14612","8.49356","8.57377","8.61126","8.78916","9.03527","9.36078","9.63856","10.01782","10.3574",2016.0,"10.3574","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"591","Panama","PAN","-81.26616623","8.450965746","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","","","","21.43371","22.47821","22.36118","22.70038","22.65051","22.25571","23.57789","23.95078","23.60842","23.39632",2016.0,"23.39632","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"598","Papua New Guinea","PNG","145.8587761","-6.756057077","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","1.84402","1.82143","1.7227","1.72736","1.68277","1.59193","1.64061","1.75323","1.74981","1.74484","1.6982","2.64946","3.12481",2016.0,"3.12481","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"600","Paraguay","PRY","-60.54854225","-21.70216237","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","4.15589","3.99908","4.05938","4.32829","5.76264","7.13686","8.59039","9.54126","10.04867","10.34758","9.12219","10.15415","10.13432",2016.0,"10.13432","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
