"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Unitmultiplier_Code","Unitmultiplier_Desc","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"430","Liberia","LBR","-9.311879038","6.448381009","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"434","Libya","LBY","18.0295985","27.04042819","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"438","Liechtenstein","LIE","9.552985019","47.14167005","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"440","Lithuania","LTU","23.90517807","55.33680309","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"442","Luxembourg","LUX","6.092656563","49.77679538","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","16.00712","16.41105","36.37524","36.19158","27.75649","33.44601","35.23118","36.55974","36.92311","37.15399","31.8173","37.10833",2016.0,"37.10833","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"446","China, Macao Special Administrative Region","MAC","113.5665388","22.1237259","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"450","Madagascar","MDG","46.6982339","-19.38514785","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"454","Malawi","MWI","33.4884625","-13.40819859","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"458","Malaysia","MYS","116.8346314","5.452415309","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"462","Maldives","MDV","73.09672546","-0.614385021","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"466","Mali","MLI","-3.522016039","17.35311254","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"470","Malta","MLT","14.44617519","35.89194275","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"474","Martinique","MTQ","-60.91544135","14.56086108","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"478","Mauritania","MRT","-10.33187259","20.26089546","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"480","Mauritius","MUS","57.568022","-20.28581998","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"484","Mexico","MEX","-102.5148166","23.93378032","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"492","Monaco","MCO","7.424214814","43.73532918","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"496","Mongolia","MNG","103.0728057","46.83892054","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"498","Republic of Moldova","MDA","28.4650624","47.20236795","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"499","Montenegro","MNE","19.25214024","42.78717043","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"500","Montserrat","MSR","-62.19261223","16.73558313","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"504","Morocco","MAR","-6.281942841","31.8440131","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"508","Mozambique","MOZ","38.18479941","-14.27963886","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"512","Oman","OMN","57.87743482","21.98805614","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"516","Namibia","NAM","17.21907885","-22.13817068","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"520","Nauru","NRU","166.92313","-0.528742623","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"524","Nepal","NPL","83.94678863","28.25866332","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"528","Netherlands","NLD","5.331480568","51.86728884","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","519.25638","840.4597","618.82965","545.22862","562.27069","490.67969","981.26254","978.4577","646.49515","894.57206","590.00415","496.17004",2016.0,"496.17004","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"530","Netherlands Antilles","ANT","-68.30676179","12.22720635","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"531","Curaçao","CUW","-68.95033464","12.15058042","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"533","Aruba","ABW","-69.97050586","12.50878756","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"534","Sint Maarten (Dutch part)","SXM","-63.06198692","18.03926508","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"540","New Caledonia","NCL","165.5067368","-21.41742531","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"548","Vanuatu","VUT","167.0679779","-15.34445547","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"554","New Zealand","NZL","170.4755673","-43.98721568","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","21.33609","60.89486","21.84352","47.01805","34.50502","66.56866","176.95799","76.66839","96.87797","168.98176","137.28626","121.88443",2016.0,"121.88443","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"558","Nicaragua","NIC","-85.03060315","12.84210839","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"562","Niger","NER","9.400167877","17.42143036","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"566","Nigeria","NGA","8.097363256","9.585789025","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"570","Niue","NIU","-169.8601693","-19.05000475","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"574","Norfolk Island","NFK","167.9515548","-29.03230018","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"578","Norway","NOR","11.47846389","61.34311134","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","233.54905","310.88906","380.4632","443.53384","510.37894","396.09945","522.93997","419.65403","592.12356","487.32184","320.53235","330.69324",2016.0,"330.69324","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"580","Northern Mariana Islands","MNP","145.7582114","15.19099517","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"581","US Minor Outlying Islands","UMI","-162.4343752","5.874443968","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"583","Micronesia, Federated States of","FSM","158.225216","6.880670092","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"584","Marshall Islands","MHL","171.0839119","7.110213497","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"585","Palau","PLW","134.5733878","7.502307591","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"586","Pakistan","PAK","68.80479684","29.36491634","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"591","Panama","PAN","-81.26616623","8.450965746","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
"598","Papua New Guinea","PNG","145.8587761","-6.756057077","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDCMDL","Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","",""
