series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Units	Age description	Units description	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	15+	NUMBER	15 years old and over	Number																		
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	540	165.5067368	-21.41742531	NCL	New Caledonia	1	15+	NUMBER	15 years old and over	Number																		
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	548	167.0679779	-15.34445547	VUT	Vanuatu	1	15+	NUMBER	15 years old and over	Number	4.89508	6.33232	6.11551	10.38391	19.49768	23.92429	28.07661	28.70245	34.35402	35.83936	34.82979	39.89449	40.53037	37.089606	2016	40.53037	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	554	170.4755673	-43.98721568	NZL	New Zealand	1	15+	NUMBER	15 years old and over	Number	59.03749	62.25221	69.45662	69.64511	71.78925	72.56805	72.21916	76.37405	74.80648	72.36755	70.70369	69.27866		71.789095	2015	69.27866	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	558	-85.03060315	12.84210839	NIC	Nicaragua	1	15+	NUMBER	15 years old and over	Number	3.32883	4.61539	5.80737	6.8638	7.84876	8.2896	8.42757	9.60156	11.49812	14.44252	16.03531	18.30641	17.96892	15.650256	2016	17.96892	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	562	9.400167877	17.42143036	NER	Niger	1	15+	NUMBER	15 years old and over	Number							0.58403	0.91599	0.92821	1.25362	1.2695	1.46343	1.53567	1.290086	2016	1.53567	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	566	8.097363256	9.585789025	NGA	Nigeria	1	15+	NUMBER	15 years old and over	Number		0.67972	1.77903	4.47412	8.63649	11.45714	11.21958	11.93696	11.48661	13.30448	16.17943	16.2029	16.73018	14.78072	2016	16.73018	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	570	-169.8601693	-19.05000475	NIU	Niue	1	15+	NUMBER	15 years old and over	Number																		
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	15+	NUMBER	15 years old and over	Number																		
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	578	11.47846389	61.34311134	NOR	Norway	1	15+	NUMBER	15 years old and over	Number	59.13806	58.76397	59.9298	59.78398	59.22472	57.59966	55.24615	54.46647	52.7179	50.47544	48.30494	45.81107	39.04595	47.27106	2016	39.04595	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	15+	NUMBER	15 years old and over	Number																		
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	15+	NUMBER	15 years old and over	Number																		
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	15+	NUMBER	15 years old and over	Number	3.08485	3.07735	3.07328	3.07243	3.07144	3.06805	9.17698	9.10167	15.02246	14.8584	14.69054	14.52348	14.34329	14.687634	2016	14.34329	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	584	171.0839119	7.110213497	MHL	Marshall Islands	1	15+	NUMBER	15 years old and over	Number				2.94582	2.94125	2.93552	2.92964	5.84623	5.8328	5.81843	5.80688	5.79636	5.7885	5.808594	2016	5.7885	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	585	134.5733878	7.502307591	PLW	Palau	1	15+	NUMBER	15 years old and over	Number				30.94987	30.7785	30.60601	36.49755	36.26899	41.98971	41.66455	47.22385	46.7935	46.32563	44.799448	2016	46.32563	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	586	68.80479684	29.36491634	PAK	Pakistan	1	15+	NUMBER	15 years old and over	Number	0.75017	1.17665	1.89106	2.75842	3.46227	3.99732	4.39704	4.86314	5.45894	6.50762	7.52752	8.77047	9.83432	7.619774	2016	9.83432	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	591	-81.26616623	8.450965746	PAN	Panama	1	15+	NUMBER	15 years old and over	Number				32.74939	34.68761	38.39	39.74503	44.95956	50.67912	55.92473	61.33823	67.68213	69.33257	60.991356	2016	69.33257	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	15+	NUMBER	15 years old and over	Number	3.82166	3.72093	3.62273	4.02228	4.63963	4.98649	5.4915	6.85758	6.80483	7.37876	7.59073	7.51013	9.16093	7.689076	2016	9.16093	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	600	-60.54854225	-21.70216237	PRY	Paraguay	1	15+	NUMBER	15 years old and over	Number						12.85613	18.80794	18.94187	20.3956	23.52334	24.09138	25.3746	25.02902	23.682788	2016	25.02902	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	604	-71.82093277	-13.58939705	PER	Peru	1	15+	NUMBER	15 years old and over	Number	10.70323	11.41542	13.61304	16.35348	19.97961	23.46646	26.541	30.91047	37.96367	40.68258	54.95793	119.2365	108.5678	72.281696	2016	108.5678	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	608	120.8601418	14.16591706	PHL	Philippines	1	15+	NUMBER	15 years old and over	Number	10.31855	11.44266	12.32604	12.51625	13.18888	14.02649	15.12463	16.83309	18.88541	21.96569	23.23496	25.12113	27.14886	23.27121	2016	27.14886	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	15+	NUMBER	15 years old and over	Number																		
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	616	19.40660158	52.1226733	POL	Poland	1	15+	NUMBER	15 years old and over	Number	25.44437	27.57497	31.08908	35.985	43.13205	48.68572	50.88715	53.86887	56.26727	58.35022	63.46064	68.48509	72.42799	63.798242	2016	72.42799	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	620	-7.961599811	39.68509315	PRT	Portugal	1	15+	NUMBER	15 years old and over	Number	142.586	154.3861	163.1384	176.9199	187.1487	191.9699	194.6011	191.1727	184.9127	180.4153	176.868	174.7419	170.2378	177.43514	2016	170.2378	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	15+	NUMBER	15 years old and over	Number							1.44892	1.41021	2.00416	3.89586	4.18517	4.06847	4.81087	3.792906	2016	4.81087	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	15+	NUMBER	15 years old and over	Number					2.08945	2.0424	2.4851	2.92245	3.62983	3.20774	5.47571	6.90654	6.44558	5.13308	2016	6.44558	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	15+	NUMBER	15 years old and over	Number																		
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	634	51.19152467	25.28355379	QAT	Qatar	1	15+	NUMBER	15 years old and over	Number	50.64037	53.90756	52.52305	51.00806	45.65906	47.94073	51.26647	50.6922	58.05015	59.47997	58.64685	60.09073	60.73017	59.399574	2016	60.73017	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	638	55.53171398	-21.13183266	REU	Réunion	1	15+	NUMBER	15 years old and over	Number																		
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	642	24.98481009	45.83893563	ROU	Romania	1	15+	NUMBER	15 years old and over	Number	18.32355	24.28854	33.75998	42.27557	53.37922	56.53608	59.24131	64.84244	64.96021	63.84271	65.06808	68.56562	66.67713	65.82275	2016	66.67713	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	643	99.01404926	61.61899849	RUS	Russian Federation	1	15+	NUMBER	15 years old and over	Number	16.23415	22.81787	32.43382	45.01684	61.605	72.38992	95.5444	116.8919	142.0036	156.5062	185.3242	172.6046	168.6977	165.02726	2016	168.6977	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	646	29.92310194	-1.999842114	RWA	Rwanda	1	15+	NUMBER	15 years old and over	Number	0.03918	0.22905	0.22289	0.28963	0.38849	0.80908	1.40764	2.72567	4.63326	5.14594	5.5193	5.51955	5.63824	5.291258	2016	5.63824	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	15+	NUMBER	15 years old and over	Number																		
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	15+	NUMBER	15 years old and over	Number																		
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	15+	NUMBER	15 years old and over	Number	78.48618	82.61637	81.61073	57.98257	62.33709	69.05743	68.30705	74.80988	76.3641	96.77786	91.08056	92.47127	89.28291	89.19534	2016	89.28291	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	660	-63.05651612	18.21525315	AIA	Anguilla	1	15+	NUMBER	15 years old and over	Number																		
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	15+	NUMBER	15 years old and over	Number	30.2462	29.57655	30.51219	33.01021	32.24817	30.00669	44.49539	45.96781	46.75355	46.13477	44.84528	44.29819	37.59791	43.92594	2016	37.59791	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	15+	NUMBER	15 years old and over	Number																		
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	15+	NUMBER	15 years old and over	Number																		
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	15+	NUMBER	15 years old and over	Number	20.7714	20.58407	21.70139	25.36204	25.2067	23.80117	26.13988	25.99943	19.69522	31.8144	31.63517	33.89584	34.8541	30.378946	2016	34.8541	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	674	12.46329038	43.93841766	SMR	San Marino	1	15+	NUMBER	15 years old and over	Number							223.6962				205.8757	207.5618	220.2525	211.23	2016	220.2525	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	15+	NUMBER	15 years old and over	Number								18.98235	21.45462	20.94061	24.1362	26.2237	23.77053	23.305132	2016	23.77053	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	15+	NUMBER	15 years old and over	Number	27.04211	29.01225	36.91174	44.00237	49.8749	53.68483	56.52654	58.54226	60.6726	63.69629	68.64838	73.75148	74.42395	68.23854	2016	74.42395	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	686	-14.46636926	14.35920905	SEN	Senegal	1	15+	NUMBER	15 years old and over	Number							3.90131	4.55569	4.84412	4.79833	4.94428	5.33546	5.50918	5.086274	2016	5.50918	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	688	20.805876	44.03145697	SRB	Serbia	1	15+	NUMBER	15 years old and over	Number		13.82537	22.26801	34.26989	41.24238	45.079	47.37755	47.19469	46.5983	44.89052	44.35662	45.74854	50.66428	46.451652	2016	50.66428	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	690	55.46561591	-4.678053059	SYC	Seychelles	1	15+	NUMBER	15 years old and over	Number	34.2004	33.76942	36.12933	37.32855	42.30261	44.81289	44.72112	45.69335	50.89582	64.08904	65.80647	65.65878	71.80106	63.650234	2016	71.80106	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	15+	NUMBER	15 years old and over	Number					0.29134	0.39742	0.38675	0.37702	0.36707					0.36707	2012	0.36707	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	702	103.8107883	1.361009155	SGP	Singapore	1	15+	NUMBER	15 years old and over	Number	47.93051	48.65027	49.30264	51.95724	52.38256	54.81517	61.5051	61.99539	61.39085	60.27132	59.50264	60.08232	57.69117	59.78766	2016	57.69117	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	703	19.48495604	48.70741446	SVK	Slovakia	1	15+	NUMBER	15 years old and over	Number	38.27761	41.48607	44.43098	48.01949	49.65439	50.07994	51.24164	52.5772	54.70191	56.22085	58.92543	59.52316	60.13247	57.900764	2016	60.13247	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	704	105.802499	10.09643079	VNM	Viet Nam	1	15+	NUMBER	15 years old and over	Number	1.43897	2.96589	3.51478	7.68548	11.9891	14.9167	17.23178	19.82898	20.92123	22.12482	22.96163	24.01278	24.50196	22.904484	2016	24.50196	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	705	14.82209486	46.11958061	SVN	Slovenia	1	15+	NUMBER	15 years old and over	Number	81.10736	86.628	88.03062	94.45998	99.43692	101.7843	103.0243	104.8059	101.5618	100.738	96.05293	95.39806	95.2911	97.808378	2016	95.2911	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	706	46.20367477	4.406485729	SOM	Somalia	1	15+	NUMBER	15 years old and over	Number																		
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	710	24.67184355	-29.99957544	ZAF	South Africa	1	15+	NUMBER	15 years old and over	Number	29.71377	25.03377	26.54514	30.46685	43.52243	51.7602	56.18282	58.04852	57.81031	58.73203	66.17738	69.31567	69.28979	64.265036	2016	69.28979	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	15+	NUMBER	15 years old and over	Number			6.74078	7.12558	6.84731	7.21577	4.85603	3.93309	4.34591	4.24722	5.23563	6.15088	6.01007	5.197942	2016	6.01007	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	724	-3.554078296	40.39211472	ESP	Spain	1	15+	NUMBER	15 years old and over	Number	145.8105	148.6431	152.0418	157.3559	156.3733	151.7337	149.1277	146.8934	135.9186	130.6355	118.6563	116.7716	112.9419	122.98478	2016	112.9419	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	728	30.32618773	7.290839152	SSD	South Sudan	1	15+	NUMBER	15 years old and over	Number								0.58953	0.61577	0.68681	1.00857	0.94455	0.75966	0.803072	2016	0.75966	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	732	-13.13515523	24.66265342	ESH	Western Sahara	1	15+	NUMBER	15 years old and over	Number																		
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	736	29.95650159	16.02643066	SDN	Sudan	1	15+	NUMBER	15 years old and over	Number																		
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	740	-55.90626394	4.132603197	SUR	Suriname	1	15+	NUMBER	15 years old and over	Number	17.36474	19.707	24.79904	28.59265	28.39124	34.42387	35.45844	36.74117	41.60637	42.51506	46.92115	47.0105	49.59263	45.529142	2016	49.59263	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	15+	NUMBER	15 years old and over	Number																		
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	748	31.50149288	-26.56471011	SWZ	Swaziland	1	15+	NUMBER	15 years old and over	Number	6.99087	11.72206	14.20244	15.03672	18.40638	18.47772	21.15289	21.69935	25.07968	26.1244	31.6036	31.24814	31.15843	29.04285	2016	31.15843	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	752	14.3775338	60.60103109	SWE	Sweden	1	15+	NUMBER	15 years old and over	Number	36.46954	37.73123	37.51879	40.6883	42.1976	42.79624	42.79698	45.20259	43.03945	40.54038	40.18192	40.53447	34.841	39.827444	2016	34.841	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	756	8.223158	46.96617097	CHE	Switzerland	1	15+	NUMBER	15 years old and over	Number	87.37489	89.17758	91.25851	93.20529	94.14688	94.90086	95.98094	98.95218	99.2712	98.95045	97.62447	98.69844	98.43209	98.59533	2016	98.43209	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	15+	NUMBER	15 years old and over	Number	0	0	0	0	2.3307	7.15204	7.52897	7.95429	8.39037					8.39037	2012	8.39037	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	762	69.294998	38.43069666	TJK	Tajikistan	1	15+	NUMBER	15 years old and over	Number		0.63663	1.27732	1.94813	2.66978	3.56049	4.48008	6.61741	8.31	10.34775				9.328875	2013	10.34775	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	764	101.0202951	15.13089239	THA	Thailand	1	15+	NUMBER	15 years old and over	Number	19.86515	29.29054	40.48378	47.24924	65.33994	73.35483	81.88643	87.31267	94.78765	102.3174	110.581	112.7755	113.0619	106.70469	2016	113.0619	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	768	0.97835765	8.532096072	TGO	Togo	1	15+	NUMBER	15 years old and over	Number							2.78248	3.1245	4.23001	4.70446				4.467235	2013	4.70446	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	772	-171.8154473	-9.214545558	TKL	Tokelau	1	15+	NUMBER	15 years old and over	Number																		
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	776	-175.1959991	-21.19511329	TON	Tonga	1	15+	NUMBER	15 years old and over	Number	22.54102	22.4043	19.07184	18.90597	29.64396	29.36767	27.59255	27.44739	27.30914	27.15833	26.97437	28.22928		27.41778	2015	28.22928	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	15+	NUMBER	15 years old and over	Number					31.63461	33.91272	34.66705	35.99596	37.51354	40.24721	40.44814	41.02217	42.05549	40.25731	2016	42.05549	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	15+	NUMBER	15 years old and over	Number	18.22162	42.18115	38.70874	40.23513	41.62465	54.52209	52.4545	55.6454	58.41299	59.95477	61.9097	64.86118	65.68304	62.164336	2016	65.68304	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	788	9.572737411	34.11439971	TUN	Tunisia	1	15+	NUMBER	15 years old and over	Number	8.37221	9.65793	10.8617	13.96385	15.39106	17.74269	20.46148	21.52774	22.23864	23.14434	24.46932	26.36385	27.44094	24.731418	2016	27.44094	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	792	35.42890329	38.9899684	TUR	Turkey	1	15+	NUMBER	15 years old and over	Number	28.4831	30.60039	33.45184	37.43891	43.01446	46.13469	52.21146	58.79165	63.22484	71.64626	76.46886	79.35182	78.07671	73.753698	2016	78.07671	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	795	58.9787665	40.0912346	TKM	Turkmenistan	1	15+	NUMBER	15 years old and over	Number																		
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	15+	NUMBER	15 years old and over	Number																		
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	798	178.6679611	-7.460048071	TUV	Tuvalu	1	15+	NUMBER	15 years old and over	Number																		
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	800	32.39100438	1.279557331	UGA	Uganda	1	15+	NUMBER	15 years old and over	Number	1.0998	1.53609	1.80009	2.08717	2.53761	3.23503	3.48172	3.71331	4.03524	4.63874	4.25509	4.43612	4.36526	4.34609	2016	4.36526	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	804	31.40270802	49.00735945	UKR	Ukraine	1	15+	NUMBER	15 years old and over	Number	20.08858	28.16049	36.71775	52.42696	70.38028	73.15488	76.57369	84.26387	92.70577	103.8722	94.87353	86.91174	88.55324	93.383296	2016	88.55324	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	15+	NUMBER	15 years old and over	Number		9.55005	17.94314	31.72568	45.30468	49.20686	51.11879	51.24935	49.65113	54.04771	55.59943	60.66557	59.99282	55.991332	2016	59.99282	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
