series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Level/Status	Units description	Level/Status description	2017	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	392	139.2716103	36.6554539	JPN	Japan	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	392	139.2716103	36.6554539	JPN	Japan	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	NUMBER	CLDPR	Number	Clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	398	66.65359159	48.01963494	KAZ	Kazakhstan	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	398	66.65359159	48.01963494	KAZ	Kazakhstan	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	400	37.13024774	30.65365973	JOR	Jordan	1	NUMBER	CLDPR	Number	Clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	400	37.13024774	30.65365973	JOR	Jordan	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	400	37.13024774	30.65365973	JOR	Jordan	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	404	37.86096816	0.534797278	KEN	Kenya	1	NUMBER	CLDPR	Number	Clearly defined procedures	10	2017	10	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	404	37.86096816	0.534797278	KEN	Kenya	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	404	37.86096816	0.534797278	KEN	Kenya	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	NUMBER	CLDPR	Number	Clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	410	127.8610254	36.45201023	KOR	Republic of Korea	1	NUMBER	CLDPR	Number	Clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	410	127.8610254	36.45201023	KOR	Republic of Korea	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	410	127.8610254	36.45201023	KOR	Republic of Korea	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	414	47.49305029	29.53949468	KWT	Kuwait	1	NUMBER	CLDPR	Number	Clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	414	47.49305029	29.53949468	KWT	Kuwait	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	414	47.49305029	29.53949468	KWT	Kuwait	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	NUMBER	CLDPR	Number	Clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	3	NUMBER	NCDPR	Number	Not clearly defined procedures	5	2017	5	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	NUMBER	CLDPR	Number	Clearly defined procedures	10	2017	10	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	422	35.89391711	33.92152458	LBN	Lebanon	1	NUMBER	CLDPR	Number	Clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	422	35.89391711	33.92152458	LBN	Lebanon	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	422	35.89391711	33.92152458	LBN	Lebanon	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	426	28.25362195	-29.58041814	LSO	Lesotho	1	NUMBER	CLDPR	Number	Clearly defined procedures	10	2017	10	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	426	28.25362195	-29.58041814	LSO	Lesotho	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	426	28.25362195	-29.58041814	LSO	Lesotho	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	428	26.42461876	56.64196636	LVA	Latvia	1	NUMBER	CLDPR	Number	Clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	428	26.42461876	56.64196636	LVA	Latvia	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	428	26.42461876	56.64196636	LVA	Latvia	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	430	-9.311879038	6.448381009	LBR	Liberia	1	NUMBER	CLDPR	Number	Clearly defined procedures	10	2017	10	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	430	-9.311879038	6.448381009	LBR	Liberia	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	430	-9.311879038	6.448381009	LBR	Liberia	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	434	18.0295985	27.04042819	LBY	Libya	1	NUMBER	CLDPR	Number	Clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	434	18.0295985	27.04042819	LBY	Libya	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	434	18.0295985	27.04042819	LBY	Libya	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	438	9.552985019	47.14167005	LIE	Liechtenstein	1	NUMBER	CLDPR	Number	Clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	438	9.552985019	47.14167005	LIE	Liechtenstein	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	438	9.552985019	47.14167005	LIE	Liechtenstein	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	440	23.90517807	55.33680309	LTU	Lithuania	1	NUMBER	CLDPR	Number	Clearly defined procedures	10	2017	10	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	440	23.90517807	55.33680309	LTU	Lithuania	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	440	23.90517807	55.33680309	LTU	Lithuania	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	442	6.092656563	49.77679538	LUX	Luxembourg	1	NUMBER	CLDPR	Number	Clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	442	6.092656563	49.77679538	LUX	Luxembourg	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	442	6.092656563	49.77679538	LUX	Luxembourg	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	NUMBER	CLDPR	Number	Clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	450	46.6982339	-19.38514785	MDG	Madagascar	1	NUMBER	CLDPR	Number	Clearly defined procedures	10	2017	10	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	450	46.6982339	-19.38514785	MDG	Madagascar	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	450	46.6982339	-19.38514785	MDG	Madagascar	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	454	33.4884625	-13.40819859	MWI	Malawi	1	NUMBER	CLDPR	Number	Clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	454	33.4884625	-13.40819859	MWI	Malawi	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	454	33.4884625	-13.40819859	MWI	Malawi	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	458	116.8346314	5.452415309	MYS	Malaysia	1	NUMBER	CLDPR	Number	Clearly defined procedures	10	2017	10	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	458	116.8346314	5.452415309	MYS	Malaysia	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	458	116.8346314	5.452415309	MYS	Malaysia	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	462	73.09672546	-0.614385021	MDV	Maldives	1	NUMBER	CLDPR	Number	Clearly defined procedures	10	2017	10	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	462	73.09672546	-0.614385021	MDV	Maldives	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	462	73.09672546	-0.614385021	MDV	Maldives	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	466	-3.522016039	17.35311254	MLI	Mali	1	NUMBER	CLDPR	Number	Clearly defined procedures	10	2017	10	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	466	-3.522016039	17.35311254	MLI	Mali	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	466	-3.522016039	17.35311254	MLI	Mali	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	470	14.44617519	35.89194275	MLT	Malta	1	NUMBER	CLDPR	Number	Clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	470	14.44617519	35.89194275	MLT	Malta	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	470	14.44617519	35.89194275	MLT	Malta	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	474	-60.91544135	14.56086108	MTQ	Martinique	1	NUMBER	CLDPR	Number	Clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	474	-60.91544135	14.56086108	MTQ	Martinique	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	474	-60.91544135	14.56086108	MTQ	Martinique	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	478	-10.33187259	20.26089546	MRT	Mauritania	1	NUMBER	CLDPR	Number	Clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	478	-10.33187259	20.26089546	MRT	Mauritania	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	478	-10.33187259	20.26089546	MRT	Mauritania	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	480	57.568022	-20.28581998	MUS	Mauritius	1	NUMBER	CLDPR	Number	Clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	480	57.568022	-20.28581998	MUS	Mauritius	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	480	57.568022	-20.28581998	MUS	Mauritius	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	484	-102.5148166	23.93378032	MEX	Mexico	1	NUMBER	CLDPR	Number	Clearly defined procedures	10	2017	10	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	484	-102.5148166	23.93378032	MEX	Mexico	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	484	-102.5148166	23.93378032	MEX	Mexico	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	492	7.424214814	43.73532918	MCO	Monaco	1	NUMBER	CLDPR	Number	Clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	492	7.424214814	43.73532918	MCO	Monaco	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	492	7.424214814	43.73532918	MCO	Monaco	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
