"GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","TypeOfProduct_Code","TypeOfProduct_Desc","Value_2000.0","Value_2005.0","Value_2010.0","Value_2011.0","Value_2012.0","Value_2013.0","Value_2014.0","Value_2015.0","Value_2016.0","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"154","Northern Europe","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","ARM","Arms","","","","","","","","","","","","","",""
"154","Northern Europe","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","AGR","Agricultural products","","","","","","","","","","","","","",""
"154","Northern Europe","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","TEX","Textiles","","","","","","","","","","","","","",""
"154","Northern Europe","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","OIL","Oil","","","","","","","","","","","","","",""
"155","Western Europe","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","AGR","Agricultural products","","","","","","","","","","","","","",""
"155","Western Europe","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","ARM","Arms","","","","","","","","","","","","","",""
"155","Western Europe","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","IND","Industrial products","","","","","","","","","","","","","",""
"155","Western Europe","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","OIL","Oil","","","","","","","","","","","","","",""
"155","Western Europe","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","TEX","Textiles","","","","","","","","","","","","","",""
"155","Western Europe","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","CLO","Clothing","","","","","","","","","","","","","",""
"158","Other non-specified areas","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","AGR","Agricultural products","","","","","","","","","","","","","",""
"158","Other non-specified areas","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","ARM","Arms","","","","","","","","","","","","","",""
"158","Other non-specified areas","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","CLO","Clothing","","","","","","","","","","","","","",""
"158","Other non-specified areas","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","IND","Industrial products","","","","","","","","","","","","","",""
"158","Other non-specified areas","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","OIL","Oil","","","","","","","","","","","","","",""
"158","Other non-specified areas","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","TEX","Textiles","","","","","","","","","","","","","",""
"199","Least Developed Countries (LDCs)","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","AGR","Agricultural products","3.64058","2.95433","1.00482","1.00478","0.90343","0.89186","0.89868","0.89233","0.85443",2016.0,"0.85443","Country data","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",""
"199","Least Developed Countries (LDCs)","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","TEX","Textiles","4.13945","3.22163","3.15977","3.15908","3.05382","3.05394","3.17617","3.17825","3.16792",2016.0,"3.16792","Country data","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",""
"199","Least Developed Countries (LDCs)","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","OIL","Oil","0.05867","0.03614","0","0","0","0","0","0","0",2016.0,"0","Country data","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",""
"199","Least Developed Countries (LDCs)","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","IND","Industrial products","0.34817","0.27306","0.2342","0.2334","0.26338","0.26727","0.31217","0.29119","0.28784",2016.0,"0.28784","Country data","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",""
"199","Least Developed Countries (LDCs)","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","CLO","Clothing","7.79304","6.42806","6.72295","6.7238","6.72311","6.71847","6.49451","6.51047","6.48055",2016.0,"6.48055","Country data","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",""
"199","Least Developed Countries (LDCs)","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","ARM","Arms","0.8219","1.26895","1.71432","1.71432","1.74731","1.74731","1.74731","1.74731","1.74731",2016.0,"1.74731","Country data","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",""
"202","Sub-Saharan Africa","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","CLO","Clothing","","","","","","","","","","","","","",""
"202","Sub-Saharan Africa","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","AGR","Agricultural products","","","","","","","","","","","","","",""
"202","Sub-Saharan Africa","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","ARM","Arms","","","","","","","","","","","","","",""
"202","Sub-Saharan Africa","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","TEX","Textiles","","","","","","","","","","","","","",""
"202","Sub-Saharan Africa","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","IND","Industrial products","","","","","","","","","","","","","",""
"202","Sub-Saharan Africa","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","OIL","Oil","","","","","","","","","","","","","",""
"223","Eastern Asia (excluding Japan and China)","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","OIL","Oil","","","","","","","","","","","","","",""
"223","Eastern Asia (excluding Japan and China)","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","IND","Industrial products","","","","","","","","","","","","","",""
"223","Eastern Asia (excluding Japan and China)","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","CLO","Clothing","","","","","","","","","","","","","",""
"223","Eastern Asia (excluding Japan and China)","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","ARM","Arms","","","","","","","","","","","","","",""
"223","Eastern Asia (excluding Japan and China)","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","AGR","Agricultural products","","","","","","","","","","","","","",""
"223","Eastern Asia (excluding Japan and China)","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","TEX","Textiles","","","","","","","","","","","","","",""
"369"," Iraq (Central Iraq) ","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","TEX","Textiles","","","","","","","","","","","","","",""
"369"," Iraq (Central Iraq) ","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","AGR","Agricultural products","","","","","","","","","","","","","",""
"369"," Iraq (Central Iraq) ","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","ARM","Arms","","","","","","","","","","","","","",""
"369"," Iraq (Central Iraq) ","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","CLO","Clothing","","","","","","","","","","","","","",""
"369"," Iraq (Central Iraq) ","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","IND","Industrial products","","","","","","","","","","","","","",""
"369"," Iraq (Central Iraq) ","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","OIL","Oil","","","","","","","","","","","","","",""
"419","Latin America and the Caribbean","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","ARM","Arms","","","","","","","","","","","","","",""
"419","Latin America and the Caribbean","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","CLO","Clothing","","","","","","","","","","","","","",""
"419","Latin America and the Caribbean","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","IND","Industrial products","","","","","","","","","","","","","",""
"419","Latin America and the Caribbean","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","OIL","Oil","","","","","","","","","","","","","",""
"419","Latin America and the Caribbean","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","TEX","Textiles","","","","","","","","","","","","","",""
"419","Latin America and the Caribbean","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","AGR","Agricultural products","","","","","","","","","","","","","",""
"420","Latin America","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","CLO","Clothing","","","","","","","","","","","","","",""
"420","Latin America","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","TEX","Textiles","","","","","","","","","","","","","",""
"420","Latin America","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.12","Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access","17.12.1","Average tariffs faced by developing countries, least developed countries and small island developing States","1","TM_TAX_ATRFD","Average tariff applied by developed countries, by type of product (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","OIL","Oil","","","","","","","","","","","","","",""
