"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"384","Côte d'Ivoire","CIV","-5.552690016","7.62211586","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"388","Jamaica","JAM","-77.31068409","18.15616857","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"392","Japan","JPN","139.2716103","36.6554539","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","11.19039","11.57869","11.24619","10.51571","10.06396","9.73515","9.94762","10.2838","10.72723","10.53586","11.96097","9.61027","9.00287","8.6894","","",2014.0,"8.6894","Country data","[2008-2010,2012-2013]: Japan Statistical Yearbook, Statistics Japan // [2001-2007,2011,2014]: OECD Structural and Demographic Business Statistics (SDBS) database","Value added at basic prices"
"398","Kazakhstan","KAZ","66.65359159","48.01963494","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"400","Jordan","JOR","37.13024774","30.65365973","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"404","Kenya","KEN","37.86096816","0.534797278","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"408","Democratic People's Republic of Korea","PRK","127.1803633","40.1462645","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"410","Republic of Korea","KOR","127.8610254","36.45201023","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","11.24257","11.89849","12.29055","12.96103","12.0982","12.75544","12.84374","","","","","","","7.2528","","","",2013.0,"7.2528","Country data","OECD Structural and Demographic Business Statistics (SDBS) database","Value added at basic prices"
"414","Kuwait","KWT","47.49305029","29.53949468","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","9.28536","7.34583","6.01025","5.28422","5.80336","5.39156","5.648","6.73999","5.69627","5.49656","4.58291","4.83477","5.6909","","",2014.0,"5.6909","Country data","Annual Survey of Establishments, Industry, Kuwait Central Statistical Bureau","Value added at producers’ prices"
"417","Kyrgyzstan","KGZ","74.52324839","41.46204516","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"418","Lao People's Democratic Republic","LAO","101.9901968","20.27482773","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"422","Lebanon","LBN","35.89391711","33.92152458","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"426","Lesotho","LSO","28.25362195","-29.58041814","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"428","Latvia","LVA","26.42461876","56.64196636","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","9.1275","13.20201","10.65692","9.88155","8.02575","10.18684","11.43159","12.03461","12.39669","12.13328","11.81665","9.73196","10.7839","11.90059","10.78887","11.22257","",2015.0,"11.22257","Country data","OECD Structural and Demographic Business Statistics (SDBS) database","Value added at factor costs"
"430","Liberia","LBR","-9.311879038","6.448381009","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"434","Libya","LBY","18.0295985","27.04042819","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"438","Liechtenstein","LIE","9.552985019","47.14167005","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"440","Lithuania","LTU","23.90517807","55.33680309","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","7.96544","5.00879","6.88961","6.86437","5.91653","6.36589","6.81335","6.67741","7.7295","6.45428","6.09396","6.06029","7.39197","8.60432","9.0061","8.12754","",2015.0,"8.12754","Country data","OECD Structural and Demographic Business Statistics (SDBS) database","Value added at factor costs"
"442","Luxembourg","LUX","6.092656563","49.77679538","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","6.67568","6.36101","","","","","","","","","6.70652","","","",2013.0,"6.70652","Country data","OECD Structural and Demographic Business Statistics (SDBS) database","Value added at factor costs"
"446","China, Macao Special Administrative Region","MAC","113.5665388","22.1237259","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"450","Madagascar","MDG","46.6982339","-19.38514785","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"454","Malawi","MWI","33.4884625","-13.40819859","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"458","Malaysia","MYS","116.8346314","5.452415309","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","8.16881","7.96616","9.59636","10.99831","2.33244","2.83818","","1.83969","","","","",2012.0,"1.83969","Country data","Annual Survey of Manufacturing Industries, Department of Statistics Malaysia","Value added at basic prices"
"462","Maldives","MDV","73.09672546","-0.614385021","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"466","Mali","MLI","-3.522016039","17.35311254","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"470","Malta","MLT","14.44617519","35.89194275","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","12.09019","14.72013","15.117","15.79997","15.81538","","","15.73189","","","","","","","","","",2007.0,"15.73189","Country data","OECD Structural and Demographic Business Statistics (SDBS) database","Value added at factor costs"
"474","Martinique","MTQ","-60.91544135","14.56086108","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"478","Mauritania","MRT","-10.33187259","20.26089546","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"480","Mauritius","MUS","57.568022","-20.28581998","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"484","Mexico","MEX","-102.5148166","23.93378032","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","5.59362","","","","","3.58686","","","","6.30408","","","",2013.0,"6.30408","Country data","OECD Structural and Demographic Business Statistics (SDBS) database","Value added at basic prices"
"492","Monaco","MCO","7.424214814","43.73532918","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"496","Mongolia","MNG","103.0728057","46.83892054","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"498","Republic of Moldova","MDA","28.4650624","47.20236795","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"499","Montenegro","MNE","19.25214024","42.78717043","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"500","Montserrat","MSR","-62.19261223","16.73558313","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"504","Morocco","MAR","-6.281942841","31.8440131","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"508","Mozambique","MOZ","38.18479941","-14.27963886","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"512","Oman","OMN","57.87743482","21.98805614","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"516","Namibia","NAM","17.21907885","-22.13817068","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"520","Nauru","NRU","166.92313","-0.528742623","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"524","Nepal","NPL","83.94678863","28.25866332","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","5.43948","","","","","7.4059","","","","","9.51088","","","","","",2011.0,"9.51088","Country data","Development of Manufacturing Industries in Nepal, National Planning Commission Secretariat- Central Bureau of Statistics, UNIDO","Value added at producers’ prices"
"528","Netherlands","NLD","5.331480568","51.86728884","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","14.45901","15.07908","14.71921","13.1507","12.78441","13.57067","12.99224","13.76848","","13.56438","14.21639","14.2381","13.48154","13.66982","13.95219","13.29108","",2015.0,"13.29108","Country data","OECD Structural and Demographic Business Statistics (SDBS) database","Value added at factor costs"
"530","Netherlands Antilles","ANT","-68.30676179","12.22720635","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"531","Curaçao","CUW","-68.95033464","12.15058042","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"533","Aruba","ABW","-69.97050586","12.50878756","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"534","Sint Maarten (Dutch part)","SXM","-63.06198692","18.03926508","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"540","New Caledonia","NCL","165.5067368","-21.41742531","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"548","Vanuatu","VUT","167.0679779","-15.34445547","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"554","New Zealand","NZL","170.4755673","-43.98721568","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"558","Nicaragua","NIC","-85.03060315","12.84210839","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"562","Niger","NER","9.400167877","17.42143036","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"566","Nigeria","NGA","8.097363256","9.585789025","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"570","Niue","NIU","-169.8601693","-19.05000475","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"574","Norfolk Island","NFK","167.9515548","-29.03230018","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"578","Norway","NOR","11.47846389","61.34311134","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.1","Proportion of small-scale industries in total industry value added","2","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","11.61174","","13.76413","13.94692","14.47573","16.7277","15.8128","12.97015","13.24194","13.26883","12.74226","12.97301","12.71153","12.33167","11.74953","11.4591","",2015.0,"11.4591","Country data","OECD Structural and Demographic Business Statistics (SDBS) database","Value added at factor costs"
