GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,TypeOfMobileTechnology_Code,TypeOfMobileTechnology_Desc,ReportingType_Code,ReportingType_Desc,Nature_Code,Nature_Desc,Units_Code,Units_Desc,GeoArea_Code,GeoArea_Desc,Year,TimeDetail,Value,ValueType,Source,Footnotes,ISO3CD,X,Y
9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,9.c.1,"Proportion of population covered by a mobile network, by technology",1,IT_MOB_NTWK,"Proportion of population covered by a mobile network, by technology (%)",2019.Q1.G.01,AL3G,At least 3G mobile network,G,Global,NA,Data nature not available,PERCENT,Percentage,36,Australia,2010.0,,99,Float,"Department of Broadband, Communications and the Digital Economy",,AUS,134.3499412,-25.57717202
9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,9.c.1,"Proportion of population covered by a mobile network, by technology",1,IT_MOB_NTWK,"Proportion of population covered by a mobile network, by technology (%)",2019.Q1.G.01,AL2G,At least 2G mobile network,G,Global,NA,Data nature not available,PERCENT,Percentage,36,Australia,2011.0,,99,Float,ACMA Communications Report 2010-11.,,AUS,134.3499412,-25.57717202
9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,9.c.1,"Proportion of population covered by a mobile network, by technology",1,IT_MOB_NTWK,"Proportion of population covered by a mobile network, by technology (%)",2019.Q1.G.01,AL3G,At least 3G mobile network,G,Global,NA,Data nature not available,PERCENT,Percentage,36,Australia,2011.0,,99,Float,ACMA Communications Report 2010-11.,,AUS,134.3499412,-25.57717202
9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,9.c.1,"Proportion of population covered by a mobile network, by technology",1,IT_MOB_NTWK,"Proportion of population covered by a mobile network, by technology (%)",2019.Q1.G.01,AL2G,At least 2G mobile network,G,Global,NA,Data nature not available,PERCENT,Percentage,36,Australia,2012.0,,99,Float,"Department of Broadband, Communications and the Digital Economy",,AUS,134.3499412,-25.57717202
9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,9.c.1,"Proportion of population covered by a mobile network, by technology",1,IT_MOB_NTWK,"Proportion of population covered by a mobile network, by technology (%)",2019.Q1.G.01,AL3G,At least 3G mobile network,G,Global,NA,Data nature not available,PERCENT,Percentage,36,Australia,2012.0,,99,Float,"Department of Broadband, Communications and the Digital Economy",,AUS,134.3499412,-25.57717202
9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,9.c.1,"Proportion of population covered by a mobile network, by technology",1,IT_MOB_NTWK,"Proportion of population covered by a mobile network, by technology (%)",2019.Q1.G.01,AL2G,At least 2G mobile network,G,Global,NA,Data nature not available,PERCENT,Percentage,36,Australia,2013.0,,99,Float,Department of Communications,,AUS,134.3499412,-25.57717202
9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,9.c.1,"Proportion of population covered by a mobile network, by technology",1,IT_MOB_NTWK,"Proportion of population covered by a mobile network, by technology (%)",2019.Q1.G.01,AL3G,At least 3G mobile network,G,Global,NA,Data nature not available,PERCENT,Percentage,36,Australia,2013.0,,99,Float,Department of Communications,,AUS,134.3499412,-25.57717202
9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,9.c.1,"Proportion of population covered by a mobile network, by technology",1,IT_MOB_NTWK,"Proportion of population covered by a mobile network, by technology (%)",2019.Q1.G.01,AL3G,At least 3G mobile network,G,Global,NA,Data nature not available,PERCENT,Percentage,36,Australia,2014.0,,99,Float,Department of Communications,,AUS,134.3499412,-25.57717202
9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,9.c.1,"Proportion of population covered by a mobile network, by technology",1,IT_MOB_NTWK,"Proportion of population covered by a mobile network, by technology (%)",2019.Q1.G.01,AL2G,At least 2G mobile network,G,Global,NA,Data nature not available,PERCENT,Percentage,36,Australia,2014.0,,99,Float,Department of Communications,,AUS,134.3499412,-25.57717202
9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,9.c.1,"Proportion of population covered by a mobile network, by technology",1,IT_MOB_NTWK,"Proportion of population covered by a mobile network, by technology (%)",2019.Q1.G.01,AL4G,At least 4G mobile network,G,Global,NA,Data nature not available,PERCENT,Percentage,36,Australia,2014.0,,95,Float,ITU estimate,ITU estimate,AUS,134.3499412,-25.57717202
9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,9.c.1,"Proportion of population covered by a mobile network, by technology",1,IT_MOB_NTWK,"Proportion of population covered by a mobile network, by technology (%)",2019.Q1.G.01,AL2G,At least 2G mobile network,G,Global,NA,Data nature not available,PERCENT,Percentage,36,Australia,2015.0,,99,Float,Department of Communications and the Arts,Department of Communications and the Arts https://www.communications.gov.au/what-we-do/phone/mobile-services-and-coverage/mobile-phone-towers,AUS,134.3499412,-25.57717202
9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,9.c.1,"Proportion of population covered by a mobile network, by technology",1,IT_MOB_NTWK,"Proportion of population covered by a mobile network, by technology (%)",2019.Q1.G.01,AL3G,At least 3G mobile network,G,Global,NA,Data nature not available,PERCENT,Percentage,36,Australia,2015.0,,99,Float,Department of Communications and the Arts,Department of Communications and the Arts https://www.communications.gov.au/what-we-do/phone/mobile-services-and-coverage/mobile-phone-towers,AUS,134.3499412,-25.57717202
9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,9.c.1,"Proportion of population covered by a mobile network, by technology",1,IT_MOB_NTWK,"Proportion of population covered by a mobile network, by technology (%)",2019.Q1.G.01,AL4G,At least 4G mobile network,G,Global,NA,Data nature not available,PERCENT,Percentage,36,Australia,2015.0,,94,Float,Department of Communications and the Arts,> 94% (Telstra's 4G coverage) ACMA Communications Report (p. 19),AUS,134.3499412,-25.57717202
