"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Sex_Code","Sex_Desc","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Value_2017","Value_2018","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"426","Lesotho","LSO","28.25362195","-29.58041814","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","3.7975","3.7975","3.7975","11.6667","11.6667","11.6667","11.6667","11.7647","25","25","24.1667","24.1667","24.1667","26.6667","26.6667","26.6667","25","25","22.1311",2018.0,"22.1311","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"428","Latvia","LVA","26.42461876","56.64196636","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","17","17","17","21","21","21","21","19","20","20","22","20","23","23","25","18","18","16","16",2018.0,"16","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"430","Liberia","LBR","-9.311879038","6.448381009","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","7.8125","7.8125","7.8125","7.8125","7.8125","5.2632","12.5","12.5","12.5","12.5","12.5","12.5","9.589","10.9589","10.9589","10.9589","10.9589","12.3288","9.8592",2018.0,"9.8592","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"434","Libya","LBY","18.0295985","27.04042819","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","4.7368","7.6923","7.6923","7.6923","7.6923","7.6923","7.6923","16.5","16.5","15.9574","15.9574","15.9574","15.9574",2018.0,"15.9574","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"438","Liechtenstein","LIE","9.552985019","47.14167005","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","4","4","12","12","12","12","24","24","24","24","24","24","24","24","20","20","20","12","12",2018.0,"12","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"440","Lithuania","LTU","23.90517807","55.33680309","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","17.5182","10.6383","10.6383","10.6383","10.6383","21.9858","21.9858","24.8227","22.695","17.7305","19.1489","19.1489","19.1489","24.4604","24.1135","23.4043","23.4043","21.2766","21.2766",2018.0,"21.2766","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"442","Luxembourg","LUX","6.092656563","49.77679538","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","16.6667","16.6667","16.6667","16.6667","16.6667","23.3333","23.3333","23.3333","23.3333","23.3333","20","20","25","21.6667","28.3333","28.3333","28.3333","28.3333","28.3333",2018.0,"28.3333","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"446","China, Macao Special Administrative Region","MAC","113.5665388","22.1237259","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","","","",""
"450","Madagascar","MDG","46.6982339","-19.38514785","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","8","8","8","3.75","3.75","6.875","6.875","6.875","7.874","7.874","","12.5","17.5342","17.4863","23.1293","20.5298","20.5298","19.2053","19.2053",2018.0,"19.2053","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"454","Malawi","MWI","33.4884625","-13.40819859","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","8.2902","9.3264","9.3264","9.3264","9.3264","13.9896","13.6126","13.6126","12.9534","12.9534","20.8333","20.8333","22.2798","22.2798","22.2798","16.6667","16.6667","16.6667","16.6667",2018.0,"16.6667","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"458","Malaysia","MYS","116.8346314","5.452415309","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","7.2539","10.3627","10.3627","10.3627","10.4712","9.1324","9.1324","9.1324","10.0457","10.8108","9.9099","9.9099","10.4072","10.4072","10.3604","10.3604","10.3604","10.3604","10.3604",2018.0,"10.3604","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"462","Maldives","MDV","73.09672546","-0.614385021","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","6","6","6","6","6","12","12","12","12","12","6.4935","6.4935","6.4935","6.4935","6.7568","5.8824","5.8824","5.8824","5.8824",2018.0,"5.8824","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"466","Mali","MLI","-3.522016039","17.35311254","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","12.2449","12.2449","12.2449","10.2041","10.2041","10.2041","10.2041","10.2041","10.2041","10.2041","10.2041","10.2041","10.2041","10.2041","9.5238","9.5238","8.8435","8.8435","8.8435",2018.0,"8.8435","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"470","Malta","MLT","14.44617519","35.89194275","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","9.2308","9.2308","9.2308","9.2308","9.2308","9.2308","9.2308","9.2308","9.2308","8.6957","8.6957","8.6957","8.6957","8.6957","14.2857","12.8571","12.8571","12.5","11.9403",2018.0,"11.9403","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"474","Martinique","MTQ","-60.91544135","14.56086108","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","","","",""
"478","Mauritania","MRT","-10.33187259","20.26089546","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","3.7975","3.7975","3.7037","3.7037","3.7037","3.7037","","17.8947","22.1053","22.1053","22.1053","22.1053","22.1053","22.1053","25.1701","25.1701","25.1701","25.1701","25.1701",2018.0,"25.1701","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"480","Mauritius","MUS","57.568022","-20.28581998","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","7.5758","5.7143","5.7143","5.7143","5.7143","5.7143","17.1429","17.1429","17.1429","17.1429","17.1429","18.8406","18.8406","18.8406","18.8406","11.5942","11.5942","11.5942","11.5942",2018.0,"11.5942","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"484","Mexico","MEX","-102.5148166","23.93378032","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","18.2","16","16","16","22.6","22.6","24.2","22.6","23.2","23.2","27.6","26.2","26.2","36.8","37.4","38","42.3695","42.6","42.6",2018.0,"42.6","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"492","Monaco","MCO","7.424214814","43.73532918","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","22.2222","22.2222","22.2222","22.2222","20.8333","20.8333","20.8333","20.8333","20.8333","25","26.087","26.087","19.0476","19.0476","20.8333","20.8333","20.8333","20.8333","20.8333",2018.0,"20.8333","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"496","Mongolia","MNG","103.0728057","46.83892054","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","7.8947","10.5263","10.5263","10.5263","10.5263","6.7568","6.6667","6.5789","6.5789","4.0541","3.9474","3.9474","3.9474","14.8649","14.8649","14.8649","14.4737","17.1053","17.1053",2018.0,"17.1053","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"498","Republic of Moldova","MDA","28.4650624","47.20236795","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","8.9109","7.9208","12.8713","12.8713","12.8713","15.8416","21.7822","21.7822","21.7822","21.7822","23.7624","18.8119","19.802","19.802","18.8119","20.7921","21.7822","22.7723","22.7723",2018.0,"22.7723","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"499","Montenegro","MNE","19.25214024","42.78717043","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","8.642","11.1111","11.1111","11.1111","11.1111","12.3457","17.284","14.8148","17.284","17.284","23.4568","23.4568",2018.0,"23.4568","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"500","Montserrat","MSR","-62.19261223","16.73558313","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","","","",""
"504","Morocco","MAR","-6.281942841","31.8440131","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","0.6154","0.6154","0.6154","10.7692","10.7692","10.7692","10.7692","10.7692","10.4615","10.4615","10.4615","10.4615","16.962","16.962","16.962","16.962","16.962","20.5063","20.5063",2018.0,"20.5063","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"508","Mozambique","MOZ","38.18479941","-14.27963886","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","30","30","30","30","30","34.8","34.8","34.8","34.8","34.8","39.2","39.2","39.2","39.2","39.2","39.6","39.6","39.6","39.6",2018.0,"39.6","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"512","Oman","OMN","57.87743482","21.98805614","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","2.4096","2.4096","2.4096","0","0","0","0","1.1905","1.1905","1.1905","1.1905","1.1765","1.1765","1.1765",2018.0,"1.1765","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"516","Namibia","NAM","17.21907885","-22.13817068","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","22.2222","25","25","26.3889","26.3889","25","26.9231","26.9231","26.9231","26.9231","26.8657","24.359","24.359","24.359","25.641","41.3462","41.3462","41.3462","46.1538",2018.0,"46.1538","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"520","Nauru","NRU","166.92313","-0.528742623","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.2632","5.2632","5.2632","10.5263","10.5263",2018.0,"10.5263","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"524","Nepal","NPL","83.94678863","28.25866332","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","5.8537","5.8537","5.8537","","","","","17.3252","17.3252","33.165","33.165","33.165","33.165","33.165","29.913","29.4807","29.5492","29.5798","3.6364",2018.0,"3.6364","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"528","Netherlands","NLD","5.331480568","51.86728884","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","36","36","36","36.6667","36.6667","36.6667","36.6667","36.6667","39.3333","41.3333","42","40.6667","40.6667","38.6667","38.6667","37.3333","37.3333","38","36",2018.0,"36","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"530","Netherlands Antilles","ANT","-68.30676179","12.22720635","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","","","",""
"531","Curaçao","CUW","-68.95033464","12.15058042","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","","","",""
"533","Aruba","ABW","-69.97050586","12.50878756","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","","","",""
"534","Sint Maarten (Dutch part)","SXM","-63.06198692","18.03926508","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","","","",""
"540","New Caledonia","NCL","165.5067368","-21.41742531","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","","","",""
"548","Vanuatu","VUT","167.0679779","-15.34445547","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","0","0","0","1.9231","1.9231","3.8462","3.8462","3.8462","3.8462","3.8462","3.8462","3.8462","1.9231","0","0","0","0","0","0",2018.0,"0","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"554","New Zealand","NZL","170.4755673","-43.98721568","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","29.1667","30.8333","30.8333","29.1667","28.3333","28.3333","32.2314","32.2314","33.0579","33.6066","33.6066","33.6066","32.2314","32.2314","33.8843","31.405","31.405","34.1667","38.3333",2018.0,"38.3333","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"558","Nicaragua","NIC","-85.03060315","12.84210839","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","9.6774","9.6774","20.6522","20.6522","20.6522","20.6522","20.6522","18.4783","18.4783","18.4783","20.6522","20.6522","40.2174","40.2174","40.2174","39.1304","41.3043","45.6522","45.6522",2018.0,"45.6522","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"562","Niger","NER","9.400167877","17.42143036","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","1.2048","1.2048","1.2048","1.2048","1.2048","12.3894","12.3894","12.3894","12.3894","12.3894","9.7345","","13.2743","13.2743","13.2743","13.2743","13.2743","16.9591","16.9591",2018.0,"16.9591","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"566","Nigeria","NGA","8.097363256","9.585789025","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","3.4188","3.4188","3.4188","6.6667","4.7222","6.3889","6.1111","6.9832","6.9832","6.9832","6.9832","6.8182","6.6667","6.6667","6.6667","5.5556","5.5556","5.5556",2018.0,"5.5556","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"570","Niue","NIU","-169.8601693","-19.05000475","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","","","",""
"574","Norfolk Island","NFK","167.9515548","-29.03230018","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","","","",""
