series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Sex	Units	Age description	Sex description	Units description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number																						
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number																						
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	172	165	158	149	141	133	125	118	111	105	100	96	92	89	87	84	82	86.8	2016	82	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	584	171.0839119	7.110213497	MHL	Marshall Islands	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	86	85	84	82	80	78	76	74	71	69	66	63	60	56	52	49	45	52.4	2016	45	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	585	134.5733878	7.502307591	PLW	Palau	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	9	9	8	8	8	7	7	7	6	6	6	5	5	5	5	5	5	5	2016	5	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	586	68.80479684	29.36491634	PAK	Pakistan	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	494585	483096	473757	466099	461244	458705	457813	458509	459598	460461	461036	459472	455988	450028	442063	433251	423673	441000.6	2016	423673	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	591	-81.26616623	8.450965746	PAN	Panama	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	1830	1800	1761	1729	1690	1659	1629	1599	1562	1532	1501	1467	1432	1394	1361	1325	1288	1360	2016	1288	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	14201	14330	14415	14481	14530	14526	14464	14325	14146	13907	13653	13365	13089	12764	12522	12257	11945	12515.4	2016	11945	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	600	-60.54854225	-21.70216237	PRY	Paraguay	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	4831	4646	4448	4273	4109	3957	3814	3704	3582	3473	3348	3237	3141	3047	2955	2879	2790	2962.4	2016	2790	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	604	-71.82093277	-13.58939705	PER	Peru	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	24092	22133	20395	18936	17564	16465	15454	14529	13747	13041	12404	11767	11184	10711	10222	9840	9382	10267.8	2016	9382	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	608	120.8601418	14.16591706	PHL	Philippines	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	90164	89357	88552	87262	85710	83925	81965	79915	77857	75856	74187	72400	70953	69342	67775	66230	64448	67749.6	2016	64448	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number																						
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	616	19.40660158	52.1226733	POL	Poland	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	3618	3328	3118	2988	2888	2811	2782	2714	2636	2501	2387	2257	2115	2005	1894	1820	1710	1908.8	2016	1710	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	620	-7.961599811	39.68509315	PRT	Portugal	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	813	758	689	630	569	519	478	448	428	407	387	366	346	336	317	298	290	317.4	2016	290	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	8729	8556	8381	8190	7994	7782	7571	7358	7150	6939	6727	6525	6337	6163	5999	5851	5715	6013	2016	5715	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	4251	3998	3756	3541	3351	3189	3048	2927	2815	2718	2630	2543	2458	2382	2310	2243	2178	2314.2	2016	2178	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number																						
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	634	51.19152467	25.28355379	QAT	Qatar	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	144	143	143	143	144	147	149	153	157	164	171	180	188	196	203	210	213	202	2016	213	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	638	55.53171398	-21.13183266	REU	Réunion	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number																						
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	642	24.98481009	45.83893563	ROU	Romania	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	4927	4654	4507	4397	4211	3901	3525	3145	2825	2585	2425	2283	2141	2003	1872	1786	1725	1905.4	2016	1725	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	643	99.01404926	61.61899849	RUS	Russian Federation	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	25574	24567	23554	22461	21482	20469	19548	18741	18065	17643	17163	16744	16219	15746	15326	14796	14174	15252.2	2016	14174	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	646	29.92310194	-1.999842114	RWA	Rwanda	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	57217	54042	50176	45995	41620	37525	33825	30466	27534	24968	22554	20254	18359	16987	15838	14845	14166	16039	2016	14166	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number																						
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number																						
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	20	18	17	16	15	14	13	13	12	11	11	10	10	9	9	8	8	8.8	2016	8	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	660	-63.05651612	18.21525315	AIA	Anguilla	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number																						
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	54	51	48	45	43	41	40	39	37	36	35	34	33	32	31	30	29	31	2016	29	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number																						
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number																						
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	49	48	47	46	45	44	43	43	42	40	39	37	35	33	32	30	29	31.8	2016	29	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	674	12.46329038	43.93841766	SMR	San Marino	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2016	1	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	448	432	414	396	378	361	344	328	314	299	286	273	262	251	242	233	226	242.8	2016	226	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	12211	11681	11188	10832	10601	10435	10324	10144	9948	9677	9447	9206	8960	8713	8525	8269	8064	8506.2	2016	8064	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	686	-14.46636926	14.35920905	SEN	Senegal	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	50288	48615	46510	44189	41867	39695	37702	35931	34417	33020	31787	30562	29446	28348	27227	26200	25294	27303	2016	25294	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	688	20.805876	44.03145697	SRB	Serbia	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	1517	1437	1324	1182	1045	946	873	825	800	769	740	714	679	656	624	583	543	617	2016	543	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	690	55.46561591	-4.678053059	SYC	Seychelles	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	21	21	22	23	23	23	24	24	24	24	24	24	24	24	24	23	22	23.4	2016	22	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	48011	47761	47594	47426	47234	46859	46149	45104	43675	41860	39758	37508	35288	33276	31581	30145	28924	31842.8	2016	28924	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	702	103.8107883	1.361009155	SGP	Singapore	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	199	180	166	154	143	142	138	138	134	135	136	136	137	133	133	133	139	135	2016	139	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	703	19.48495604	48.70741446	SVK	Slovakia	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	541	506	483	464	449	436	425	420	409	403	395	386	376	365	354	342	336	354.6	2016	336	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	704	105.802499	10.09643079	VNM	Viet Nam	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	43463	40783	38746	37353	36358	35693	35436	35259	35261	35402	35485	35633	35523	35456	35126	34694	34025	34964.8	2016	34025	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	705	14.82209486	46.11958061	SVN	Slovenia	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	97	91	88	83	79	77	76	74	72	70	67	64	60	58	54	52	49	54.6	2016	49	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	706	46.20367477	4.406485729	SOM	Somalia	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	73547	75032	76558	78150	79827	81548	83094	84088	84260	83659	83167	82439	81757	81010	80263	79752	79053	80367	2016	79053	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	710	24.67184355	-29.99957544	ZAF	South Africa	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	73396	75951	78980	81685	83375	83591	81982	78666	75179	70359	61755	57632	55826	53678	52029	51593	50611	52747.4	2016	50611	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	38631	39240	40084	40994	42151	43372	44614	45618	45822	45475	44090	41986	38774	36264	33678	31610	29878	34040.8	2016	29878	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	724	-3.554078296	40.39211472	ESP	Spain	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	2130	2145	2166	2147	2172	2141	2098	2082	2001	1904	1793	1719	1637	1555	1475	1441	1370	1495.6	2016	1370	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	728	30.32618773	7.290839152	SSD	South Sudan	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	50275	48866	47577	46408	45303	44326	43385	42651	42016	41519	41123	40729	40294	39870	39337	38952	38468	39384.2	2016	38468	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	732	-13.13515523	24.66265342	ESH	Western Sahara	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number																						
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	736	29.95650159	16.02643066	SDN	Sudan	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number																						
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	740	-55.90626394	4.132603197	SUR	Suriname	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	368	353	339	325	312	300	287	277	267	257	249	240	233	224	218	210	203	217.6	2016	203	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number																						
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	748	31.50149288	-26.56471011	SWZ	Swaziland	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	4057	4195	4289	4363	4397	4391	4149	4006	3993	3839	3595	3124	3072	2955	2809	2717	2695	2849.6	2016	2695	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	752	14.3775338	60.60103109	SWE	Sweden	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	379	379	374	372	363	362	361	348	344	340	333	337	341	333	336	340	344	338.8	2016	344	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	756	8.223158	46.96617097	CHE	Switzerland	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	433	418	405	393	384	377	364	361	358	356	354	361	359	357	354	350	354	354.8	2016	354	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	11857	11421	11069	10713	10351	10030	9683	9354	9033	8715	8556	8490	9086	8674	8280	7738	7462	8248	2016	7462	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	762	69.294998	38.43069666	TJK	Tajikistan	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	17439	16054	14818	13783	12974	12394	12026	11829	11720	11722	11691	11659	11570	11426	11223	10988	10725	11186.4	2016	10725	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	764	101.0202951	15.13089239	THA	Thailand	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	21392	19973	18715	17612	16475	15479	14608	13854	13121	12481	11929	11372	10811	10247	9763	9283	8807	9782.2	2016	8807	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	768	0.97835765	8.532096072	TGO	Togo	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	22239	22274	22294	22324	22307	22232	22137	21979	21786	21539	21268	20954	20653	20321	19938	19562	19194	19933.6	2016	19194	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	772	-171.8154473	-9.214545558	TKL	Tokelau	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number																						
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	776	-175.1959991	-21.19511329	TON	Tonga	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	48	48	47	47	47	47	48	48	49	49	49	49	48	47	46	44	43	45.6	2016	43	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	515	511	508	505	499	495	489	480	472	462	451	436	421	403	386	366	348	384.8	2016	348	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	583	587	597	612	636	656	684	704	727	737	748	744	749	739	731	718	701	727.6	2016	701	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	788	9.572737411	34.11439971	TUN	Tunisia	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	5378	4949	4584	4280	4034	3812	3648	3522	3428	3340	3285	3218	3168	3114	3031	2925	2836	3014.8	2016	2836	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	792	35.42890329	38.9899684	TUR	Turkey	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	53596	49670	45990	42597	39377	36343	33639	31125	28923	26759	24886	23163	21579	20126	18800	17597	16387	18897.8	2016	16387	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	795	58.9787665	40.0912346	TKM	Turkmenistan	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	8907	8592	8344	8133	7926	7792	7669	7601	7611	7664	7727	7788	7806	7796	7692	7494	7265	7610.6	2016	7265	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number																						
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	798	178.6679611	-7.460048071	TUV	Tuvalu	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	11	11	10	10	9	9	8	8	8	7	7	7	7	6	6	6	6	6.2	2016	6	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	800	32.39100438	1.279557331	UGA	Uganda	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	190549	187085	181231	173475	164406	154941	145431	136822	129523	124111	119351	113989	108542	102915	97363	92722	89942	98296.8	2016	89942	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	804	31.40270802	49.00735945	UKR	Ukraine	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	7560	7090	6733	6465	6264	6187	6164	6094	6032	5883	5684	5485	5251	4993	4769	4534	4342	4777.8	2016	4342	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	429	396	372	358	348	332	309	288	268	250	239	235	238	251	268	281	286	264.8	2016	286	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	818	29.77468534	26.57438204	EGY	Egypt	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	81916	78092	74863	72162	69780	67799	66371	65240	64606	64409	64263	64148	63601	62679	61605	59651	57420	60991.2	2016	57420	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	826	-2.23830539	53.27691757	GBR	United Kingdom	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	4578	4455	4359	4368	4343	4274	4295	4320	4265	4187	4087	3966	3831	3684	3612	3538	3462	3625.4	2016	3462	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	831	-2.200712402	49.71561166	GGY	Guernsey	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number																						
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	832	-2.136773508	49.22353354	JEY	Jersey	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number																						
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	833	-4.538190305	54.22880901	IMN	Isle of Man	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number																						
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	180592	173379	166299	159593	153846	149018	145181	141406	137614	135063	131393	128092	125677	123585	121087	119203	117187	121347.8	2016	117187	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	840	-99.13830311	39.5277871	USA	United States of America	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	33177	32964	32809	32688	32963	32792	32539	32178	31295	30727	29686	29038	28015	27481	27046	26318	26085	26989	2016	26085	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number																						
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	92206	92680	92701	92181	90907	88835	86288	83401	80295	77208	74090	71026	68110	65523	63288	61368	59647	63587.2	2016	59647	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	858	-56.01387025	-32.8002838	URY	Uruguay	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	926	896	866	837	798	749	701	649	598	559	530	507	489	477	465	453	446	466	2016	446	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	860	63.11944558	41.77560518	UZB	Uzbekistan	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	36278	33954	31960	30207	28815	27714	26762	25915	24970	23975	22962	21866	20636	19432	18205	17037	15874	18236.8	2016	15874	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	12569	12209	11851	11608	11305	10940	10627	10428	10284	10253	10276	10291	10300	10241	10116	9984	9787	10085.6	2016	9787	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number																						
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	882	-172.4430749	-13.61541469	WSM	Samoa	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	117	113	110	107	105	103	102	102	101	129	99	98	95	93	90	87	84	89.8	2016	84	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
