"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","Age_Code","Age_Desc","ReportingType_Code","ReportingType_Desc","Sex_Code","Sex_Desc","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"548","Vanuatu","VUT","167.0679779","-15.34445547","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","FEMALE","Female","","","","","","","",""
"548","Vanuatu","VUT","167.0679779","-15.34445547","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","MALE","Male","","","","","","","",""
"554","New Zealand","NZL","170.4755673","-43.98721568","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","","","31.58",2016.0,"31.58","Country data","GLOTIP Database","Data in reference to one country but derived from different types of sources should not be compared between them; Age group refers to adult females.
"
"554","New Zealand","NZL","170.4755673","-43.98721568","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","MALE","Male","","","68.42",2016.0,"68.42","Country data","GLOTIP Database","Data in reference to one country but derived from different types of sources should not be compared between them; Age group refers to adult males.
"
"554","New Zealand","NZL","170.4755673","-43.98721568","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","FEMALE","Female","","","0.00",2016.0,"0.00","Country data","GLOTIP Database","Data in reference to one country but derived from different types of sources should not be compared between them.
"
"554","New Zealand","NZL","170.4755673","-43.98721568","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","MALE","Male","","","0.00",2016.0,"0.00","Country data","GLOTIP Database","Data in reference to one country but derived from different types of sources should not be compared between them.
"
"558","Nicaragua","NIC","-85.03060315","12.84210839","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","MALE","Male","","","","","","","",""
"558","Nicaragua","NIC","-85.03060315","12.84210839","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","FEMALE","Female","","","","","","","",""
"558","Nicaragua","NIC","-85.03060315","12.84210839","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","MALE","Male","","","","","","","",""
"558","Nicaragua","NIC","-85.03060315","12.84210839","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","","","","","","","",""
"562","Niger","NER","9.400167877","17.42143036","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","FEMALE","Female","","","","","","","",""
"562","Niger","NER","9.400167877","17.42143036","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","MALE","Male","","","","","","","",""
"562","Niger","NER","9.400167877","17.42143036","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","","","","","","","",""
"562","Niger","NER","9.400167877","17.42143036","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","MALE","Male","","","","","","","",""
"566","Nigeria","NGA","8.097363256","9.585789025","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","","","44.35",2016.0,"44.35","Country data","GLOTIP Database","Data in reference to one country but derived from different types of sources should not be compared between them; Age group refers to adult females.
"
"566","Nigeria","NGA","8.097363256","9.585789025","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","MALE","Male","","","8.36",2016.0,"8.36","Country data","GLOTIP Database","Data in reference to one country but derived from different types of sources should not be compared between them; Age group refers to adult males.
"
"566","Nigeria","NGA","8.097363256","9.585789025","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","MALE","Male","","","11.01",2016.0,"11.01","Country data","GLOTIP Database","Data in reference to one country but derived from different types of sources should not be compared between them.
"
"566","Nigeria","NGA","8.097363256","9.585789025","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","FEMALE","Female","","","36.28",2016.0,"36.28","Country data","GLOTIP Database","Data in reference to one country but derived from different types of sources should not be compared between them.
"
"570","Niue","NIU","-169.8601693","-19.05000475","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","","","","","","","",""
"570","Niue","NIU","-169.8601693","-19.05000475","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","MALE","Male","","","","","","","",""
"570","Niue","NIU","-169.8601693","-19.05000475","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","FEMALE","Female","","","","","","","",""
"570","Niue","NIU","-169.8601693","-19.05000475","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","MALE","Male","","","","","","","",""
"574","Norfolk Island","NFK","167.9515548","-29.03230018","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","","","","","","","",""
"574","Norfolk Island","NFK","167.9515548","-29.03230018","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","MALE","Male","","","","","","","",""
"574","Norfolk Island","NFK","167.9515548","-29.03230018","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","FEMALE","Female","","","","","","","",""
"574","Norfolk Island","NFK","167.9515548","-29.03230018","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","MALE","Male","","","","","","","",""
"578","Norway","NOR","11.47846389","61.34311134","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","MALE","Male","","","5.73",2016.0,"5.73","Country data","GLOTIP Database","Data in reference to one country but derived from different types of sources should not be compared between them.
"
"578","Norway","NOR","11.47846389","61.34311134","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","FEMALE","Female","","","4.58",2016.0,"4.58","Country data","GLOTIP Database","Data in reference to one country but derived from different types of sources should not be compared between them.
"
"578","Norway","NOR","11.47846389","61.34311134","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","MALE","Male","","","17.56",2016.0,"17.56","Country data","GLOTIP Database","Data in reference to one country but derived from different types of sources should not be compared between them; Age group refers to adult males.
"
"578","Norway","NOR","11.47846389","61.34311134","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","","","39.69",2016.0,"39.69","Country data","GLOTIP Database","Data in reference to one country but derived from different types of sources should not be compared between them; Age group refers to adult females.
"
"580","Northern Mariana Islands","MNP","145.7582114","15.19099517","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","MALE","Male","","","","","","","",""
"580","Northern Mariana Islands","MNP","145.7582114","15.19099517","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","","","","","","","",""
"580","Northern Mariana Islands","MNP","145.7582114","15.19099517","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","FEMALE","Female","","","","","","","",""
"580","Northern Mariana Islands","MNP","145.7582114","15.19099517","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","MALE","Male","","","","","","","",""
"581","US Minor Outlying Islands","UMI","-162.4343752","5.874443968","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","MALE","Male","","","","","","","",""
"581","US Minor Outlying Islands","UMI","-162.4343752","5.874443968","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","MALE","Male","","","","","","","",""
"581","US Minor Outlying Islands","UMI","-162.4343752","5.874443968","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","","","","","","","",""
"581","US Minor Outlying Islands","UMI","-162.4343752","5.874443968","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","FEMALE","Female","","","","","","","",""
"583","Micronesia, Federated States of","FSM","158.225216","6.880670092","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","","","","","","","",""
"583","Micronesia, Federated States of","FSM","158.225216","6.880670092","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","MALE","Male","","","","","","","",""
"583","Micronesia, Federated States of","FSM","158.225216","6.880670092","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","FEMALE","Female","","","","","","","",""
"583","Micronesia, Federated States of","FSM","158.225216","6.880670092","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","MALE","Male","","","","","","","",""
"584","Marshall Islands","MHL","171.0839119","7.110213497","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","MALE","Male","","","","","","","",""
"584","Marshall Islands","MHL","171.0839119","7.110213497","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","MALE","Male","","","","","","","",""
"584","Marshall Islands","MHL","171.0839119","7.110213497","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","FEMALE","Female","","","","","","","",""
"584","Marshall Islands","MHL","171.0839119","7.110213497","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","","","","","","","",""
"585","Palau","PLW","134.5733878","7.502307591","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","","","","","","","",""
"585","Palau","PLW","134.5733878","7.502307591","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","MALE","Male","","","","","","","",""
"585","Palau","PLW","134.5733878","7.502307591","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","FEMALE","Female","","","","","","","",""
"585","Palau","PLW","134.5733878","7.502307591","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","MALE","Male","","","","","","","",""
"586","Pakistan","PAK","68.80479684","29.36491634","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","","","","","","","",""
"586","Pakistan","PAK","68.80479684","29.36491634","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","MALE","Male","","","","","","","",""
"586","Pakistan","PAK","68.80479684","29.36491634","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","FEMALE","Female","","","","","","","",""
"586","Pakistan","PAK","68.80479684","29.36491634","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","MALE","Male","","","","","","","",""
