series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Location	Units	Location description	Units description	years	value	valueType	time_detail	source	Nature
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	540	165.5067368	-21.41742531	NCL	New Caledonia	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	756	8.223158	46.96617097	CHE	Switzerland	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	10.2132987976074	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	548	167.0679779	-15.34445547	VUT	Vanuatu	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	10.3057870864868	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	39.4318008422852	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	554	170.4755673	-43.98721568	NZL	New Zealand	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	5.7311315536499	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	762	69.294998	38.43069666	TJK	Tajikistan	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	40.0450820922852	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	558	-85.03060315	12.84210839	NIC	Nicaragua	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	16.8703594207764	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	764	101.0202951	15.13089239	THA	Thailand	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	26.2281379699707	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	562	9.400167877	17.42143036	NER	Niger	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	70.8042831420898	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	768	0.97835765	8.532096072	TGO	Togo	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	32.709659576416	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	566	8.097363256	9.585789025	NGA	Nigeria	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	48.7270240783691	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	772	-171.8154473	-9.214545558	TKL	Tokelau	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	570	-169.8601693	-19.05000475	NIU	Niue	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	11.4665431976318	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	776	-175.1959991	-21.19511329	TON	Tonga	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	10.0819902420044	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	22.0360641479492	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	578	11.47846389	61.34311134	NOR	Norway	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	7.0230264663696	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	39.4424133300781	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	788	9.572737411	34.11439971	TUN	Tunisia	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	35.6555252075195	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	792	35.42890329	38.9899684	TUR	Turkey	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	41.9702110290527	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	10.2341623306274	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	795	58.9787665	40.0912346	TKM	Turkmenistan	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	19.0176677703857	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	584	171.0839119	7.110213497	MHL	Marshall Islands	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	9.4278001785278	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	585	134.5733878	7.502307591	PLW	Palau	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	12.1809892654419	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	798	178.6679611	-7.460048071	TUV	Tuvalu	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	11.4216709136963	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	586	68.80479684	29.36491634	PAK	Pakistan	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	55.2106552124023	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	800	32.39100438	1.279557331	UGA	Uganda	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	48.4094696044922	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	591	-81.26616623	8.450965746	PAN	Panama	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	11.1830272674561	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	804	31.40270802	49.00735945	UKR	Ukraine	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	18.2873363494873	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	10.9059419631958	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	28.3436107635498	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	600	-60.54854225	-21.70216237	PRY	Paraguay	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	11.1552019119263	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	818	29.77468534	26.57438204	EGY	Egypt	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	79.2780685424805	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	604	-71.82093277	-13.58939705	PER	Peru	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	24.2704925537109	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	826	-2.23830539	53.27691757	GBR	United Kingdom	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	10.5254459381104	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	608	120.8601418	14.16591706	PHL	Philippines	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	18.3807277679443	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	831	-2.200712402	49.71561166	GGY	Guernsey	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	832	-2.136773508	49.22353354	JEY	Jersey	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	616	19.40660158	52.1226733	POL	Poland	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	20.5415477752686	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	833	-4.538190305	54.22880901	IMN	Isle of Man	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	620	-7.961599811	39.68509315	PRT	Portugal	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	7.872435092926	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	25.5888233184814	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	27.1189613342285	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	840	-99.13830311	39.5277871	USA	United States of America	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	7.3953437805176	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	17.8760299682617	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	36.7816543579102	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	634	51.19152467	25.28355379	QAT	Qatar	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	90.3475112915039	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	858	-56.01387025	-32.8002838	URY	Uruguay	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	8.62975025177	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	638	55.53171398	-21.13183266	REU	Réunion	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	860	63.11944558	41.77560518	UZB	Uzbekistan	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	25.2909469604492	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	15.8189430236816	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	882	-172.4430749	-13.61541469	WSM	Samoa	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	10.5566577911377	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	887	45.22389143	15.22242099	YEM	Yemen	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	44.9610023498535	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	894	27.850329	-14.59701056	ZMB	Zambia	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	24.7032299041748	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	4	66.02688198	33.83160199	AFG	Afghanistan	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	59.8548011779785	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	8	20.06660928	41.13897007	ALB	Albania	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	18.1720695495605	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	10	21.47585697	-80.40897662	ATA	Antarctica	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	12	2.678164227	28.15940032	DZA	Algeria	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	34.5022430419922	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	16	-170.7187269	-14.30587306	ASM	American Samoa	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	20	1.576257417	42.54548611	AND	Andorra	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	11.5170726776123	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	233	25.84093481	58.68487172	EST	Estonia	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	7.0018606185913	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	24	17.57817062	-12.33724746	AGO	Angola	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	28.405611038208	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	234	-7.122044325	62.21228119	FRO	Faroe Islands	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	18.035795211792	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	31	50.01064725	40.39229544	AZE	Azerbaijan	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	18.5091876983643	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	32	-65.14563274	-35.19446255	ARG	Argentina	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	11.6762857437134	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	242	177.9660884	-17.83301566	FJI	Fiji	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	10.4940576553345	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	36	134.3499412	-25.57717202	AUS	Australia	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	7.3022446632385	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	246	23.308447	61.91586738	FIN	Finland	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	6.5248689651489	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	40	14.14172472	47.58704857	AUT	Austria	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	13.0955114364624	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	248	19.80945969	60.1544901	ALA	Åland Islands	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	44	-78.05111663	24.69546597	BHS	Bahamas	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	18.9941425323486	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	250	2.457288129	46.62660861	FRA	France	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	12.3665056228638	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	48	50.5490754	26.04407747	BHR	Bahrain	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	69.0054168701172	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	254	-53.23619089	3.922673437	GUF	French Guiana	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	50	89.17660788	22.86961622	BGD	Bangladesh	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	58.6150550842285	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	258	-149.4052367	-17.67709294	PYF	French Polynesia	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	51	44.93839317	40.29499741	ARM	Armenia	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	32.8559188842773	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	260	69.64849091	-49.6068576	ATF	French Southern Territories	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	52	-59.5346489	13.13648273	BRB	Barbados	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	22.3532619476318	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	262	42.18274707	11.56004161	DJI	Djibouti	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	40.9745635986328	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	56	4.660976456	50.64104975	BEL	Belgium	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	12.9769601821899	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	266	11.78727747	-0.60687619	GAB	Gabon	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	37.8020362854004	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	60	-64.78155012	32.27881922	BMU	Bermuda	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	268	43.3713615	42.04813028	GEO	Georgia	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	24.0141716003418	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	64	90.45098484	27.39598568	BTN	Bhutan	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	35.4492225646973	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
