"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_1990","Value_1991","Value_1992","Value_1993","Value_1994","Value_1995","Value_1996","Value_1997","Value_1998","Value_1999","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source"
"440","Lithuania","LTU","23.90517807","55.33680309","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","0.01","0.03","0.03","0.03","0.03","0.43","0.65","0.77","0.61","2.55","2.85","3.29","3.61","3.27","3.31","4.51","4.49","3.52","4.43","4.35","3.31","2.99",2016.0,"2.99","Data nature not available","World Development Indicators, World Bank"
"442","Luxembourg","LUX","6.092656563","49.77679538","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","3.38","3.26","3.29","3.25","2.93","2.72","2.71","3.50","3.54","3.39","3.21","3.18","2.89","2.92","3.23","3.11","2.95","2.97","3.05","2.81","2.82","2.93",2016.0,"2.93","Data nature not available","World Development Indicators, World Bank"
"446","China, Macao Special Administrative Region","MAC","113.5665388","22.1237259","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","0.64","0.58","0.50","0.44","0.38","0.30","0.25","0.23","0.17","0.13","0.11","0.09","0.07","0.09","0.06",2016.0,"0.06","Data nature not available","World Development Indicators, World Bank"
"450","Madagascar","MDG","46.6982339","-19.38514785","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.26","0.49","0.50","0.40","0.43","0.29","0.16","0.34","0.31","0.31","0.29","0.24","0.67","0.30","0.26","1.70","2.28","2.91","2.79","2.78","4.38","2.84","2.78","2.80","2.68","2.79","2.50",2016.0,"2.50","Data nature not available","World Development Indicators, World Bank"
"454","Malawi","MWI","33.4884625","-13.40819859","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","0.06","0.04","0.03","0.03","0.04","0.04","0.04","0.04","0.02","0.43","0.53","0.62","0.37","0.47","0.31","0.27","0.31","0.32","0.47","0.62","0.64","0.54","0.63",2016.0,"0.63","Data nature not available","World Development Indicators, World Bank"
"458","Malaysia","MYS","116.8346314","5.452415309","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.42","0.26","0.26","0.26","0.16","0.13","0.16","0.19","0.26","0.41","0.37","0.40","0.43","0.52","0.64","0.78","0.84","0.80","0.58","0.56","0.43","0.41","0.41","0.44","0.47","0.55","0.53",2016.0,"0.53","Data nature not available","World Development Indicators, World Bank"
"462","Maldives","MDV","73.09672546","-0.614385021","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.79","0.74","0.56","0.40","0.61","0.59","0.60","0.48","0.45","0.37","0.35","0.21","0.22","0.19","0.24","0.19","0.18","0.42","0.28","0.19","0.12","0.11","0.11","0.10","0.09","0.09","0.09",2016.0,"0.09","Data nature not available","World Development Indicators, World Bank"
"466","Mali","MLI","-3.522016039","17.35311254","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","3.99","3.41","4.12","4.46","4.96","4.14","3.98","3.40","2.89","2.51","2.48","2.54","3.54","3.27","2.86","2.84","3.07","4.22","4.42","4.46","4.43","6.04","6.65","6.75","6.40","7.02","6.67",2016.0,"6.67","Data nature not available","World Development Indicators, World Bank"
"470","Malta","MLT","14.44617519","35.89194275","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.29","1.53","1.01","0.94","0.79","0.44","0.37","0.25","0.33","0.49","0.41","0.30","0.45","0.47","5.26","3.47","3.09","2.91","2.95","3.05","2.63","2.39","2.17","2.42","2.25","2.19","1.99",2016.0,"1.99","Data nature not available","World Development Indicators, World Bank"
"474","Martinique","MTQ","-60.91544135","14.56086108","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"478","Mauritania","MRT","-10.33187259","20.26089546","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.34","0.81","3.42","0.18","0.37","0.38","0.30","0.19","0.16","","","","","","","","","","","","","","","","","","",1998.0,"0.16","Data nature not available","World Development Indicators, World Bank"
"480","Mauritius","MUS","57.568022","-20.28581998","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","3.32","3.27","3.62","4.01","4.32","4.15","3.86","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.00","0.01","0.00","0.01","0.01","0.01",2016.0,"0.01","Data nature not available","World Development Indicators, World Bank"
"484","Mexico","MEX","-102.5148166","23.93378032","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.18","0.96","1.02","0.79","0.78","1.27","1.25","1.15","1.30","1.15","1.10","1.40","1.49","2.33","2.58","2.63","2.75","2.58","2.36","2.47","2.10","2.00","1.96","1.84","1.91","2.28","2.74",2016.0,"2.74","Data nature not available","World Development Indicators, World Bank"
"492","Monaco","MCO","7.424214814","43.73532918","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"496","Mongolia","MNG","103.0728057","46.83892054","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","0.49","0.74","0.10","2.10","4.92","4.97","10.17","7.01","4.55","4.20","3.99","4.35","3.70","2.40","2.63","2.04","2.09","2.22","2.32",2016.0,"2.32","Data nature not available","World Development Indicators, World Bank"
"498","Republic of Moldova","MDA","28.4650624","47.20236795","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","0.06","5.14","5.92","7.45","9.43","13.78","16.36","19.41","24.43","26.99","30.62","34.50","33.88","31.18","24.86","30.16","25.85","27.27","27.44","26.00","23.65","21.69",2016.0,"21.69","Data nature not available","World Development Indicators, World Bank"
"499","Montenegro","MNE","19.25214024","42.78717043","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","5.35","6.56","7.28","8.10","8.85","9.73","9.48","9.40","9.41","9.06",2016.0,"9.06","Data nature not available","World Development Indicators, World Bank"
"500","Montserrat","MSR","-62.19261223","16.73558313","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"504","Morocco","MAR","-6.281942841","31.8440131","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","6.65","6.16","6.44","6.19","5.13","5.05","5.02","4.84","4.81","4.66","5.56","8.26","6.81","6.94","7.08","7.36","7.94","8.52","7.45","6.75","6.89","7.16","6.62","6.44","7.08","6.82","6.84",2016.0,"6.84","Data nature not available","World Development Indicators, World Bank"
"508","Mozambique","MOZ","38.18479941","-14.27963886","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.80","1.70","2.53","2.49","2.23","2.34","1.73","1.50","0.95","0.72","0.73","0.88","1.04","1.24","0.84","0.76","0.96","1.06","1.01","1.02","1.14","0.99","1.20","0.95","0.92","0.97","0.85",2016.0,"0.85","Data nature not available","World Development Indicators, World Bank"
"512","Oman","OMN","57.87743482","21.98805614","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.33","0.34","0.31","0.31","0.30","0.28","0.26","0.25","0.28","0.25","0.20","0.20","0.19","0.18","0.16","0.13","0.10","0.09","0.06","0.08","0.07","0.06","0.05","0.05","0.05","0.06","0.06",2016.0,"0.06","Data nature not available","World Development Indicators, World Bank"
"516","Namibia","NAM","17.21907885","-22.13817068","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.48","0.46","0.46","0.45","0.41","0.40","0.34","0.32","0.29","0.26","0.23","0.24","0.22","0.24","0.22","0.24","0.21","0.18","0.16","0.87","0.61","0.64","0.61","0.51","0.63","0.41","0.61",2016.0,"0.61","Data nature not available","World Development Indicators, World Bank"
"520","Nauru","NRU","166.92313","-0.528742623","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"524","Nepal","NPL","83.94678863","28.25866332","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","1.50","1.23","1.29","0.98","1.01","1.39","1.66","2.03","2.45","11.21","12.18","11.31","14.91","16.07","16.79","21.74","23.21","21.65","22.30","25.43","29.00","29.44","31.43","31.29",2016.0,"31.29","Data nature not available","World Development Indicators, World Bank"
"528","Netherlands","NLD","5.331480568","51.86728884","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.23","0.21","0.22","0.26","0.26","0.15","0.16","0.16","0.15","0.11","0.10","0.11","0.10","0.20","0.20","0.19","0.21","0.19","0.18","0.20","0.21","0.20","0.20","0.19","0.17","0.17","0.17",2016.0,"0.17","Data nature not available","World Development Indicators, World Bank"
"530","Netherlands Antilles","ANT","-68.30676179","12.22720635","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"531","Curaçao","CUW","-68.95033464","12.15058042","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"533","Aruba","ABW","-69.97050586","12.50878756","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","0.29","0.10","0.12","0.12","0.10","0.04","0.06","0.07","0.07","0.01","0.07","0.04","0.04","0.20","0.24","0.36","0.20","0.21","","","","","",2011.0,"0.21","Data nature not available","World Development Indicators, World Bank"
"534","Sint Maarten (Dutch part)","SXM","-63.06198692","18.03926508","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"540","New Caledonia","NCL","165.5067368","-21.41742531","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"548","Vanuatu","VUT","167.0679779","-15.34445547","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","5.18","4.80","7.18","6.40","8.26","2.62","14.51","6.07","2.97","3.59","4.97","7.15","1.56","1.27","1.35","1.29","1.14","1.05","1.47","1.88","1.68","2.75","2.82","2.96","3.45","3.24","2.44",2016.0,"2.44","Data nature not available","World Development Indicators, World Bank"
"554","New Zealand","NZL","170.4755673","-43.98721568","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.67","1.52","1.45","1.78","2.09","2.58","2.91","1.53","0.46","0.44","0.41","0.41","0.35","0.33","0.31","0.31","0.30","0.28","0.32","0.27","0.25","0.27","0.26","0.24","0.23","0.24","0.23",2016.0,"0.23","Data nature not available","World Development Indicators, World Bank"
"558","Nicaragua","NIC","-85.03060315","12.84210839","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","0.56","1.42","1.29","1.81","2.21","3.42","4.31","6.18","6.27","6.31","7.21","8.24","8.95","9.74","10.31","9.96","9.65","9.28","9.42","9.35","9.65","9.85","9.60","9.39","9.58",2016.0,"9.58","Data nature not available","World Development Indicators, World Bank"
"562","Niger","NER","9.400167877","17.42143036","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"566","Nigeria","NGA","8.097363256","9.585789025","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.03","0.24","0.19","5.02","3.04","2.81","2.71","5.36","4.92","3.63","3.00","2.64","2.05","1.57","2.59","13.04","11.64","10.82","9.23","10.84","5.35","5.01","4.46","4.04","3.66","4.38","4.85",2016.0,"4.85","Data nature not available","World Development Indicators, World Bank"
"570","Niue","NIU","-169.8601693","-19.05000475","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"574","Norfolk Island","NFK","167.9515548","-29.03230018","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"578","Norway","NOR","11.47846389","61.34311134","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.13","0.14","0.15","0.14","0.13","0.16","0.19","0.18","0.19","0.18","0.16","0.16","0.17","0.17","0.18","0.16","0.15","0.15","0.15","0.16","0.16","0.15","0.15","0.15","0.15","0.16","0.16",2016.0,"0.16","Data nature not available","World Development Indicators, World Bank"
"580","Northern Mariana Islands","MNP","145.7582114","15.19099517","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"581","US Minor Outlying Islands","UMI","-162.4343752","5.874443968","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"583","Micronesia (Federated States of)","FSM","158.225216","6.880670092","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","6.20","6.09","6.26","6.38","6.98","7.34","7.40","7.07",2016.0,"7.07","Data nature not available","World Development Indicators, World Bank"
"583","Micronesia, Federated States of","FSM","158.225216","6.880670092","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"584","Marshall Islands","MHL","171.0839119","7.110213497","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","17.21","18.06","16.67","15.10","15.45","13.47","12.78","12.55","12.87","14.24","14.51","13.41",2016.0,"13.41","Data nature not available","World Development Indicators, World Bank"
"585","Palau","PLW","134.5733878","7.502307591","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","0.77","0.80","0.79","0.82","0.85","0.92","0.98","1.10","1.04","0.90","0.76","0.73",2016.0,"0.73","Data nature not available","World Development Indicators, World Bank"
"586","Pakistan","PAK","68.80479684","29.36491634","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","5.01","3.41","3.24","2.81","3.37","2.82","2.03","2.73","1.88","1.58","1.45","2.02","4.92","4.76","4.03","3.91","3.73","3.94","4.14","5.18","5.46","5.74","6.24","6.33","7.06","7.14","7.08",2016.0,"7.08","Data nature not available","World Development Indicators, World Bank"
"591","Panama","PAN","-81.26616623","8.450965746","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.71","1.53","1.27","1.24","1.20","1.17","0.87","0.60","0.50","0.40","0.13","0.58","0.65","0.78","0.73","0.79","1.66","1.70","1.54","1.27","1.42","1.07","1.03","1.03","1.54","1.06","0.91",2016.0,"0.91","Data nature not available","World Development Indicators, World Bank"
"598","Papua New Guinea","PNG","145.8587761","-6.756057077","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.17","0.55","0.47","0.41","0.36","0.34","0.29","0.28","0.26","0.23","0.21","0.19","0.19","0.20","0.24","0.14","0.05","0.08","0.06","0.04","0.02","0.09","0.07","0.07","0.05","0.05","0.01",2016.0,"0.01","Data nature not available","World Development Indicators, World Bank"
