"GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","NameOfNon-CommunicableDisease_Code","NameOfNon-CommunicableDisease_Desc","ReportingType_Code","ReportingType_Desc","Sex_Code","Sex_Desc","Value_2000.0","Value_2005.0","Value_2010.0","Value_2015.0","Value_2016.0","Latest_Year","Latest_Value","Nature_Desc","Source"
"143","Central Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","DIA","Diabetes","G","Global","FEMALE","Female","2776","3598","3828","4596","4774",2016.0,"4774","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"143","Central Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","DIA","Diabetes","G","Global","MALE","Male","2216","2872","3241","4033","4200",2016.0,"4200","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"143","Central Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","RES","Chronic respiratory disease","G","Global","BOTHSEX","Both sexes","17606","16011","13618","13705","13917",2016.0,"13917","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"143","Central Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","RES","Chronic respiratory disease","G","Global","FEMALE","Female","7607","6621","5610","5761","5872",2016.0,"5872","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"145","Western Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","DIA","Diabetes","G","Global","BOTHSEX","Both sexes","35995","39009","43393","50787","52925",2016.0,"52925","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"145","Western Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","RES","Chronic respiratory disease","G","Global","FEMALE","Female","16380","18657","20792","22820","23417",2016.0,"23417","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"145","Western Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","RES","Chronic respiratory disease","G","Global","BOTHSEX","Both sexes","41053","47293","53556","57804","59311",2016.0,"59311","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"145","Western Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","DIA","Diabetes","G","Global","MALE","Male","16006","17856","20329","23790","24789",2016.0,"24789","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"145","Western Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","DIA","Diabetes","G","Global","FEMALE","Female","19988","21153","23064","26997","28136",2016.0,"28136","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"145","Western Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","RES","Chronic respiratory disease","G","Global","MALE","Male","24672","28636","32764","34983","35894",2016.0,"35894","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"145","Western Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","CAR","Cardiovascular disease","G","Global","MALE","Male","192515","207884","229158","251073","258911",2016.0,"258911","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"145","Western Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","CAR","Cardiovascular disease","G","Global","BOTHSEX","Both sexes","370074","392933","435505","477940","493447",2016.0,"493447","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"145","Western Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","CAN","Cancer","G","Global","MALE","Male","92938","102289","110833","124147","127419",2016.0,"127419","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"145","Western Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","CAN","Cancer","G","Global","FEMALE","Female","68186","73158","78611","88311","90230",2016.0,"90230","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"145","Western Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","CAN","Cancer","G","Global","BOTHSEX","Both sexes","161124","175447","189444","212458","217648",2016.0,"217648","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"145","Western Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","CAR","Cardiovascular disease","G","Global","FEMALE","Female","177559","185049","206347","226868","234536",2016.0,"234536","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"150","Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","RES","Chronic respiratory disease","G","Global","BOTHSEX","Both sexes","402331","392165","372962","401239","394675",2016.0,"394675","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"150","Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","CAN","Cancer","G","Global","BOTHSEX","Both sexes","1769723","1819021","1840357","1906985","1926619",2016.0,"1926619","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"150","Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","CAN","Cancer","G","Global","FEMALE","Female","780442","802972","815230","844637","854135",2016.0,"854135","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"150","Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","CAN","Cancer","G","Global","MALE","Male","989281","1016050","1025127","1062348","1072484",2016.0,"1072484","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"150","Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","CAR","Cardiovascular disease","G","Global","BOTHSEX","Both sexes","4097280","4053395","3792273","3574211","3510091",2016.0,"3510091","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"150","Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","CAR","Cardiovascular disease","G","Global","FEMALE","Female","2271779","2209410","2093036","1975816","1938656",2016.0,"1938656","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"150","Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","CAR","Cardiovascular disease","G","Global","MALE","Male","1825501","1843985","1699237","1598395","1571435",2016.0,"1571435","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"150","Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","DIA","Diabetes","G","Global","BOTHSEX","Both sexes","122538","135296","133616","143039","141358",2016.0,"141358","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"150","Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","DIA","Diabetes","G","Global","FEMALE","Female","74198","79500","76720","79637","78163",2016.0,"78163","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"150","Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","DIA","Diabetes","G","Global","MALE","Male","48340","55796","56896","63402","63195",2016.0,"63195","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"150","Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","RES","Chronic respiratory disease","G","Global","FEMALE","Female","167338","164131","159146","176067","173256",2016.0,"173256","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"150","Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","RES","Chronic respiratory disease","G","Global","MALE","Male","234993","228033","213817","225172","221419",2016.0,"221419","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"151","Eastern Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","CAN","Cancer","G","Global","FEMALE","Female","","","","","","","","",""
"151","Eastern Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","RES","Chronic respiratory disease","G","Global","MALE","Male","","","","","","","","",""
"151","Eastern Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","RES","Chronic respiratory disease","G","Global","FEMALE","Female","","","","","","","","",""
"151","Eastern Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","RES","Chronic respiratory disease","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
"151","Eastern Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","DIA","Diabetes","G","Global","MALE","Male","","","","","","","","",""
"151","Eastern Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","DIA","Diabetes","G","Global","FEMALE","Female","","","","","","","","",""
"151","Eastern Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","DIA","Diabetes","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
"151","Eastern Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","CAR","Cardiovascular disease","G","Global","MALE","Male","","","","","","","","",""
"151","Eastern Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","CAR","Cardiovascular disease","G","Global","FEMALE","Female","","","","","","","","",""
"151","Eastern Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","CAR","Cardiovascular disease","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
"151","Eastern Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","CAN","Cancer","G","Global","MALE","Male","","","","","","","","",""
"151","Eastern Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","CAN","Cancer","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
"154","Northern Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","RES","Chronic respiratory disease","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
"154","Northern Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","DIA","Diabetes","G","Global","MALE","Male","","","","","","","","",""
"154","Northern Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","DIA","Diabetes","G","Global","FEMALE","Female","","","","","","","","",""
"154","Northern Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","DIA","Diabetes","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
"154","Northern Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","RES","Chronic respiratory disease","G","Global","MALE","Male","","","","","","","","",""
"154","Northern Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","CAR","Cardiovascular disease","G","Global","FEMALE","Female","","","","","","","","",""
"154","Northern Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","CAR","Cardiovascular disease","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
"154","Northern Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","CAN","Cancer","G","Global","MALE","Male","","","","","","","","",""
"154","Northern Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","RES","Chronic respiratory disease","G","Global","FEMALE","Female","","","","","","","","",""
"154","Northern Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","CAR","Cardiovascular disease","G","Global","MALE","Male","","","","","","","","",""
