"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"404","Kenya","KEN","37.86096816","0.534797278","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","0.3","0.6","1.2","2.9","3.0","3.1","3.6","4.4","5.2","6.1","7.2","8.8","10.5","13.0","16.5","21.0","26.0",2016.0,"26.0","Data nature not available","[2006-2008,2011-2016]: ITU estimate. // [2009]: Kenya National Bureau of Statistics // [2000-2005]: NULL // [2010]: National Bureau of Statistics and Communications Commission of Kenya.","NULL"
"408","Democratic People's Republic of Korea","PRK","127.1803633","40.1462645","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"410","Republic of Korea","KOR","127.8610254","36.45201023","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"414","Kuwait","KWT","47.49305029","29.53949468","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","6.7","8.6","10.2","22.4","22.9","25.9","28.8","34.8","42.0","50.8","61.4","65.8","70.5","75.5","78.7","77.5","78.4",2016.0,"78.4","Data nature not available","[2011]: Central Statistical Bureau // [2016]: ITU Estimate. // [2007-2010,2012-2015]: ITU estimate. // [2000-2006]: NULL","NULL"
"417","Kyrgyzstan","KGZ","74.52324839","41.46204516","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","1.0","3.0","3.0","3.9","5.1","10.5","12.3","14.0","15.7","16.0","16.3","17.5","19.8","23.0","28.3","30.2","34.5",2016.0,"34.5","Data nature not available","[2016]: ITU Estimate. // [2009-2015]: ITU estimate. // [2000-2006,2008]: NULL // [2007]: State Communication Agency under the Government of the Kyrgyz Republic","NULL"
"418","Lao People's Democratic Republic","LAO","101.9901968","20.27482773","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","0.1","0.2","0.3","0.3","0.4","0.9","1.2","1.6","3.6","6.0","7.0","9.0","10.7","12.5","14.3","18.2","21.9",2016.0,"21.9","Data nature not available","[2016]: ITU Estimate. // [2012-2015]: ITU estimate. // [2011]: Ministry of Posts and Telecommunications  // [2000-2006]: NULL // [2007-2010]: National Authority of Post and Telecommunication","NULL"
"422","Lebanon","LBN","35.89391711","33.92152458","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","8.0","6.8","7.0","8.0","9.0","10.1","15.0","18.7","22.5","30.1","43.7","52.0","61.2","70.5","73.0","74.0","76.1",2016.0,"76.1","Data nature not available","[2005]: 0 // [2009-2010,2012-2016]: ITU estimate. // [2002-2004,2006]: ITU estimate.  // [2000-2001]: Lebanese Broadcasting International. // [2007-2008]: Ministère des Télécommunications // [2011]: Presidency of the Council of Ministers","[2009-2010]: Estimate based on population aged 15+. // [2000-2001,2004,2006-2007,2012-2016]: NULL // [2011]: Population age 15+. // [2005]: Population age 6+. // [2008]: TRA estimates the number of Internet users based on the number of Internet subscriptions (3 users for every subscription). "
"426","Lesotho","LSO","28.25362195","-29.58041814","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","0.2","0.3","1.1","1.5","2.2","2.6","3.0","3.4","3.6","3.7","3.9","7.0","10.0","15.0","22.0","25.0","27.4",2016.0,"27.4","Data nature not available","[2005,2010-2015]: ITU estimate. // [2008-2009]: Lesotho Telecommunications Authority // [2002-2004,2006-2007]: Lesotho Telecommunications Authority (LTA). // [2016]: Research ICT Africa. // [2000-2001]: Telecomm Lesotho (TCL).","NULL"
"428","Latvia","LVA","26.42461876","56.64196636","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","6.3","7.2","21.9","27.0","38.6","46.0","53.6","59.2","63.4","66.8","68.4","69.7","73.1","75.2","75.8","79.2","79.8",2016.0,"79.8","Data nature not available","[2016]: Central Statistical Bureau. // [2014]: Eurostat // [2004-2007,2009-2013,2015]: Eurostat. // [2002-2003]: ITU estimate. // [2008]: Ministry of Transport // [2000-2001]: Ministry of Transport.","[2012]:  Users in the last 3 months. // [2011]:  Users in the last 3 months. Age 16-74. // [2000-2003,2016]: NULL // [2004-2010,2013-2015]: Population age 16-74."
"430","Liberia","LBR","-9.311879038","6.448381009","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","0.0","0.0","0.0","0.0","0.0","","","0.6","0.5","2.0","2.3","2.5","2.6","3.2","5.4","5.9","7.3",2016.0,"7.3","Data nature not available","[2016]: ITU Estimate. // [2003-2004,2007-2009,2011-2015]: ITU estimate. // [2010]: Liberia Telecommunications Authority  // [2000-2002]: NULL","NULL"
"434","Libya","LBY","18.0295985","27.04042819","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","0.2","0.4","2.2","2.8","3.5","3.9","4.3","4.7","9.0","10.8","14.0","14.0","","16.5","17.8","19.0","20.3",2016.0,"20.3","Data nature not available","[2016]: ITU Estimate. // [2005-2006,2008-2011,2013-2015]: ITU estimate. // [2000-2004,2007]: Ministry of Transport and Communications.","NULL"
"438","Liechtenstein","LIE","9.552985019","47.14167005","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","36.5","45.1","59.5","58.8","64.0","63.4","64.2","65.1","70.0","75.0","80.0","85.0","89.4","93.8","95.2","96.6","98.1",2016.0,"98.1","Data nature not available","[2016]: ITU Estimate. // [2007-2009,2012-2015]: ITU estimate. // [2010]: ITU estimate.  // [2000-2006]: NULL // [2011]: Office for Communications","[2011]: Estimate. // [2000-2010,2012-2016]: NULL"
"440","Lithuania","LTU","23.90517807","55.33680309","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","6.4","7.2","17.7","25.9","31.2","36.2","43.9","49.9","55.2","59.8","62.1","63.6","67.2","68.5","72.1","71.4","74.4",2016.0,"74.4","Data nature not available","[2014]: Eurostat // [2002-2009,2011-2013,2015]: Eurostat. // [2000-2001]: Lithuanian Telecom. // [2010,2016]: Statistics Lithuania.","[2012]:  Users in the last 3 months. // [2011]:  Users in the last 3 months. Age 16-74. // [2000-2001,2016]: NULL // [2004-2010]: Population age 16-74 using Internet in the last 12 months. // [2002-2003]: Population age 16-74 using Internet in the last 3 months. // [2013-2015]: Population age 16-74."
"442","Luxembourg","LUX","6.092656563","49.77679538","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","22.9","36.2","39.8","54.6","65.9","70.0","72.5","78.9","82.2","87.3","90.6","90.0","91.9","93.8","94.7","97.3","98.1",2016.0,"98.1","Data nature not available","[2014]: Eurostat // [2008]: Eurostat and Statec. // [2002-2007,2009-2013,2015]: Eurostat. // [2001]: ILRES. // [2000]: Institut Luxembourgeois de Régulation. // [2016]: STATEC  (Institut national de la statistique et des études économiques).","[2012]:  Users in the last 3 months. // [2011]:  Users in the last 3 months. Age 16-74. // [2000,2016]: NULL // [2001]: Population age 12+. // [2002]: Population age 16-74, in the last 3 months. // [2003-2010,2013-2015]: Population age 16-74."
"446","China, Macao Special Administrative Region","MAC","113.5665388","22.1237259","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","13.6","22.5","25.2","25.7","31.5","34.9","46.4","47.3","49.2","54.0","55.2","60.2","61.3","65.8","69.8","77.6","81.6",2016.0,"81.6","Data nature not available","[2000-2005]: Estimated by DSTR. // [2007]: ITU estimate. // [2011]: Statisitics and Census Service // [2006,2008-2010,2012-2015]: Statistics and Census Service // [2016]: Statistics and Census Service.","[2007]: Estimated based on survey's results. Population age 3+. // [2000-2004,2016]: NULL // [2008-2010,2012-2015]: Population age 3+. // [2006]: Population age 3+. (Break in comparability) // [2011]: last 3 months."
"450","Madagascar","MDG","46.6982339","-19.38514785","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","0.2","0.2","0.3","0.4","0.5","0.6","0.6","0.7","1.7","1.6","1.7","1.9","2.3","3.0","3.7","4.2","4.7",2016.0,"4.7","Data nature not available","[2016]: ITU Estimate. // [2003-2015]: ITU estimate. // [2000-2002]: NULL","NULL"
"454","Malawi","MWI","33.4884625","-13.40819859","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","0.1","0.2","0.2","0.3","0.3","0.4","0.4","1.0","0.7","1.1","2.3","3.3","4.4","5.1","5.8","9.3","9.6",2016.0,"9.6","Data nature not available","[2016]: ITU Estimate. // [2012-2015]: ITU estimate. // [2008-2011]: Malawi Communications Regulatory Authority // [2007]: Malawi Communications Regulatory Authority. // [2000-2006]: NULL","NULL"
"458","Malaysia","MYS","116.8346314","5.452415309","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","21.4","26.7","32.3","35.0","42.3","48.6","51.6","55.7","55.8","55.9","56.3","61.0","65.8","57.1","63.7","71.1","78.8",2016.0,"78.8","Data nature not available","[2013-2014]: Department of Statistics // [2015]: Department of Statistics, Malaysia (DOSM) // [2016]: Department of Statistics. // [2010-2012]: Malaysian Communications and Multimedia Commission // [2007-2009]: Malaysian Communications and Multimedia Malaysia // [2000-2006]: PIKOM.","[2000-2007,2016]: NULL // [2013-2015]: Population age 15+. // [2008-2012]: Refers to total population."
"462","Maldives","MDV","73.09672546","-0.614385021","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","2.2","3.6","5.3","6.0","6.6","6.9","11.0","16.3","23.2","24.8","26.5","34.0","38.9","44.1","49.3","54.5","59.1",2016.0,"59.1","Data nature not available","[2007-2009]: Communications Authority of Maldives // [2000-2004]: Dhivehi Raajjey Ge Gulhun Private Limited (DHIRAAGU). // [2016]: ITU Estimate. // [2012-2015]: ITU estimate. // [2011]: ITU estimate.  // [2010]: Statistics Division, Department of National Planning // [2005-2006]: Telecommunications Authority of Maldives (TAM).","[2001-2009]: Country estimate based on the assumption that every connection (except leased lines) serves 4 users (average household size is 6) and a leased line serves 10 users. Excl. mobile Internet users. // [2012-2016]: NULL // [2000]: Not from official survey data. Country estimate based on the assumption that every connection (except leased lines) serves 4 users (average household size is 6) and a leased line serves 10 users. Mobile Internet users are not included. // [2010]: Population age 15+. Census."
"466","Mali","MLI","-3.522016039","17.35311254","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","0.1","0.2","0.2","0.3","0.4","0.5","0.7","0.8","1.6","1.8","2.0","2.2","2.8","3.5","7.0","10.3","11.1",2016.0,"11.1","Data nature not available","[2007-2008]: Comité de Régulation des Télécommnications CRT // [2015]: ITU Estimate. // [2009-2010,2012-2014]: ITU estimate. // [2011]: Institut National de la Statistique (ex Direction Nationale de la Statistique et de l'Informatique) // [2016]: Institut National de la Statistique. // [2000-2006]: NULL","NULL"
"470","Malta","MLT","14.44617519","35.89194275","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","13.1","17.9","28.9","31.6","34.6","41.2","40.4","46.9","50.1","58.9","63.0","68.0","68.2","68.9","73.2","76.2","77.3",2016.0,"77.3","Data nature not available","[2014]: Eurostat // [2005-2009,2011-2013,2015]: Eurostat. // [2010]: Malta Communications Authority // [2000-2004]: Malta Communications Authority. // [2016]: National Statistics Office.","[2012]:  Users in the last 3 months. // [2011]:  Users in the last 3 months. Age 16-74. // [2000-2004,2016]: NULL // [2005-2010,2013-2015]: Population age 16-74."
"474","Martinique","MTQ","-60.91544135","14.56086108","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","7.8","10.3","15.4","20.3","27.8","32.7","35.0","37.3","39.7","42.0","","","","","","","",2009.0,"42.0","Data nature not available","[2006-2009]: ITU estimate. // [2000-2005]: NULL","NULL"
"478","Mauritania","MRT","-10.33187259","20.26089546","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","0.2","0.3","0.4","0.4","0.5","0.7","1.0","1.4","1.9","2.3","4.0","4.5","5.0","6.2","10.7","15.2","18.0",2016.0,"18.0","Data nature not available","[2016]: ITU Estimate. // [2007-2010,2012-2015]: ITU estimate. // [2011]: ITU estimate.  // [2000-2006]: NULL","NULL"
"480","Mauritius","MUS","57.568022","-20.28581998","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","7.3","8.8","10.3","12.2","13.7","15.2","16.7","20.2","21.8","22.5","28.3","35.0","35.4","40.1","44.8","50.1","52.2",2016.0,"52.2","Data nature not available","[2006,2008]: Central Statistics Office // [2010]: Central Statistics Office. // [2003-2005,2011]: ITU estimate. // [2007,2009]: Information Communication Technologies Authority // [2000-2002]: Mauritius Telecom. // [2012-2015]: Statistics Mauritius // [2016]: Statistics Mauritius.","[2012]: Individuals aged 5 years and above // [2000-2001,2003-2005,2007,2009,2016]: NULL // [2002,2006,2008]: Population age 12+. // [2010,2013-2015]: Population age 5+."
"484","Mexico","MEX","-102.5148166","23.93378032","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","5.1","7.0","11.9","12.9","14.1","17.2","19.5","20.8","21.7","26.3","31.1","37.2","39.8","43.5","44.4","57.4","59.5",2016.0,"59.5","Data nature not available","[2000]: COFETEL. // [2007]: Comisión Federal de Telecomunicaciones // [2008-2010]: Comisión Federal de Telecomunicaciones de México // [2011]: INEGI // [2001]: INEGI. // [2002-2006]: ITU estimate. // [2012-2015]: Instituto Nacional de Estadística y Geografía (INEGI) // [2016]: Instituto Nacional de Estadística y Geografía (INEGI).","[2005-2010]: Estimate to December based on ENDUTIH survey. Refers to total population. // [2003]: Estimated based on 2002 and 2004 surveys' results. Population age 6+. // [2000-2001,2016]: NULL // [2002,2004,2011-2014]: Population age 6+. // [2015]: Population age 6+. Break in comparability: as of 2015 the respondent of ICT use questions is a self-respondent randomly selected and the survey is a stand-alone ICT survey. Before the ICTsurvey was a module attached to a main survey and respondent was an informed person of the household who responded about self and the other members of the household."
"492","Monaco","MCO","7.424214814","43.73532918","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","42.2","46.6","48.0","49.5","52.5","55.5","61.5","64.4","67.3","70.1","75.0","80.3","87.0","90.7","92.4","93.4","95.2",2016.0,"95.2","Data nature not available","[2008-2010]: Direction des Communications Electroniques // [2016]: ITU Estimate. // [2007,2011-2015]: ITU estimate. // [2000-2006]: NULL","NULL"
"496","Mongolia","MNG","103.0728057","46.83892054","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","1.3","1.7","2.0","","","","","9.0","9.8","10.0","10.2","12.5","16.4","17.7","19.9","21.4","22.3",2016.0,"22.3","Data nature not available","[2008-2009]: ITU estimate based on survey results 2010 and previous data from Communications Regulatory Commission of Mongolia // [2007]: ITU estimate. // [2000-2002]: NULL // [2010-2015]: National Statistical Office of Mongolia // [2016]: National Statistical Office of Mongolia.","[2013-2015]: All population // [2000-2002,2008-2009,2011,2016]: NULL // [2010]: Refers to total population. // [2012]: from Household Socio-Economic survey-2012"
"498","Republic of Moldova","MDA","28.4650624","47.20236795","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"499","Montenegro","MNE","19.25214024","42.78717043","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","","","","","25.4","27.1","28.9","30.8","32.9","35.1","37.5","35.6","56.8","60.3","61.0","68.1","69.9",2016.0,"69.9","Data nature not available","[2004]: Agency for Telecommunications and Postal Services. // [2013]: Eurostat. // [2005-2010,2014]: ITU estimate. // [2012,2015]: Statistical Office of Montenegro // [2011]: Statistical Office of Montenegro - MONSTAT // [2016]: Statistical Office of Montenegro.","[2004-2010,2014,2016]: NULL // [2011-2013,2015]: Population age 16-74."
"500","Montserrat","MSR","-62.19261223","16.73558313","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","","","","","","","25.9","20.4","20.3","20.3","35.0","54.6","","","","","",2011.0,"54.6","Data nature not available","[2007-2009]: ITU estimate. // [2010]: Ministry of Communications & Works // [2006]: NULL // [2011]: Statistics Department","NULL"
"504","Morocco","MAR","-6.281942841","31.8440131","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","0.7","1.4","2.4","3.4","11.6","15.1","19.8","21.5","33.1","41.3","52.0","46.1","55.4","56.0","56.8","57.1","58.3",2016.0,"58.3","Data nature not available","[2012-2014]: AGENCE NATIONALE DE REGLEMENTATION DES TELECOMMUJNICATIONS // [2007-2011,2015]: Agence Nationale de Réglementation des Télécommunications // [2016]: Agence Nationale de Réglementation des Télécommunications. // [2000-2006]: Agence nationale de réglementation des télécommunications.","[2010]: Estimate for population age 6-74 in electrified areas (98% of households are in electrified areas (with 86,4% in rural areas)). // [2000-2003,2016]: NULL // [2004-2008]: Population age 12-65 using Internet at least once during the last month. // [2009]: Population age 12-65. // [2011]: Population age 12-65. Living in electrified areas. // [2015]: Population age 5+ using Internet in the last 3 months. // [2013]: Population aged 5 to 75 using Internet in the last 12 months. // [2014]: Population aged 5 to 75 using Internet in the last 3 months. // [2012]: Population aged 6 to 74 using Internet in the last 12 months."
"508","Mozambique","MOZ","38.18479941","-14.27963886","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","0.1","0.2","0.3","0.4","0.7","0.9","0.8","0.9","1.6","2.7","","","","","","","",2009.0,"2.7","Data nature not available","[2007-2009]: INCM // [2005]: ITU estimate. // [2003-2004,2006]: Instituto Nacional das Comunicações de Moçambique (INCM). // [2000-2002]: Telecomunicaçoes de Moçambique (TDM).","NULL"
"512","Oman","OMN","57.87743482","21.98805614","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","","","","","","","","","","","","","","","","","","","","","",""
