series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Sex	Units	Sex description	Units description	years	value	valueType	time_detail	source	Nature
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	266	11.78727747	-0.60687619	GAB	Gabon	1	FEMALE	NUMBER	Female	Number	2000	22	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	266	11.78727747	-0.60687619	GAB	Gabon	1	FEMALE	NUMBER	Female	Number	2005	21	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	566	8.097363256	9.585789025	NGA	Nigeria	1	FEMALE	NUMBER	Female	Number	2000	6679	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	531	-68.95033464	12.15058042	CUW	Curaçao	1	FEMALE	NUMBER	Female	Number	2000					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	531	-68.95033464	12.15058042	CUW	Curaçao	1	FEMALE	NUMBER	Female	Number	2010					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	788	9.572737411	34.11439971	TUN	Tunisia	1	FEMALE	NUMBER	Female	Number	2005	111	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	788	9.572737411	34.11439971	TUN	Tunisia	1	FEMALE	NUMBER	Female	Number	2010	125	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	FEMALE	NUMBER	Female	Number	2000					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	FEMALE	NUMBER	Female	Number	2005					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	FEMALE	NUMBER	Female	Number	2010					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	702	103.8107883	1.361009155	SGP	Singapore	1	FEMALE	NUMBER	Female	Number	2005	172	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	FEMALE	NUMBER	Female	Number	2000	3038	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	702	103.8107883	1.361009155	SGP	Singapore	1	FEMALE	NUMBER	Female	Number	2016	173	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	FEMALE	NUMBER	Female	Number	2010	1634	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	620	-7.961599811	39.68509315	PRT	Portugal	1	FEMALE	NUMBER	Female	Number	2005	285	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	268	43.3713615	42.04813028	GEO	Georgia	1	FEMALE	NUMBER	Female	Number	2000	58	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	268	43.3713615	42.04813028	GEO	Georgia	1	FEMALE	NUMBER	Female	Number	2005	48	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	570	-169.8601693	-19.05000475	NIU	Niue	1	FEMALE	NUMBER	Female	Number	2000					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	533	-69.97050586	12.50878756	ABW	Aruba	1	FEMALE	NUMBER	Female	Number	2000					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	533	-69.97050586	12.50878756	ABW	Aruba	1	FEMALE	NUMBER	Female	Number	2010					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	792	35.42890329	38.9899684	TUR	Turkey	1	FEMALE	NUMBER	Female	Number	2005	1106	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	792	35.42890329	38.9899684	TUR	Turkey	1	FEMALE	NUMBER	Female	Number	2010	1407	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	450	46.6982339	-19.38514785	MDG	Madagascar	1	FEMALE	NUMBER	Female	Number	2000	222	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	450	46.6982339	-19.38514785	MDG	Madagascar	1	FEMALE	NUMBER	Female	Number	2005	248	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	450	46.6982339	-19.38514785	MDG	Madagascar	1	FEMALE	NUMBER	Female	Number	2010	266	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	703	19.48495604	48.70741446	SVK	Slovakia	1	FEMALE	NUMBER	Female	Number	2005	107	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	368	43.76606267	33.05013795	IRQ	Iraq	1	FEMALE	NUMBER	Female	Number	2000	226	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	703	19.48495604	48.70741446	SVK	Slovakia	1	FEMALE	NUMBER	Female	Number	2016	98	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	368	43.76606267	33.05013795	IRQ	Iraq	1	FEMALE	NUMBER	Female	Number	2010	332	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	FEMALE	NUMBER	Female	Number	2005	27	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	270	-15.39944785	13.45295927	GMB	Gambia	1	FEMALE	NUMBER	Female	Number	2000	32	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	270	-15.39944785	13.45295927	GMB	Gambia	1	FEMALE	NUMBER	Female	Number	2005	32	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	FEMALE	NUMBER	Female	Number	2000					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	FEMALE	NUMBER	Female	Number	2000					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	FEMALE	NUMBER	Female	Number	2010					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	795	58.9787665	40.0912346	TKM	Turkmenistan	1	FEMALE	NUMBER	Female	Number	2005	116	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	795	58.9787665	40.0912346	TKM	Turkmenistan	1	FEMALE	NUMBER	Female	Number	2010	95	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	454	33.4884625	-13.40819859	MWI	Malawi	1	FEMALE	NUMBER	Female	Number	2000	140	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	454	33.4884625	-13.40819859	MWI	Malawi	1	FEMALE	NUMBER	Female	Number	2005	118	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	454	33.4884625	-13.40819859	MWI	Malawi	1	FEMALE	NUMBER	Female	Number	2010	119	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	704	105.802499	10.09643079	VNM	Viet Nam	1	FEMALE	NUMBER	Female	Number	2005	1490	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	372	-7.121425272	53.25274054	IRL	Ireland	1	FEMALE	NUMBER	Female	Number	2000	93	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	704	105.802499	10.09643079	VNM	Viet Nam	1	FEMALE	NUMBER	Female	Number	2016	1787	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	372	-7.121425272	53.25274054	IRL	Ireland	1	FEMALE	NUMBER	Female	Number	2010	130	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	FEMALE	NUMBER	Female	Number	2005	20	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	275	35.25694122	31.94347933	PSE	State of Palestine	1	FEMALE	NUMBER	Female	Number	2000					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	275	35.25694122	31.94347933	PSE	State of Palestine	1	FEMALE	NUMBER	Female	Number	2005					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	578	11.47846389	61.34311134	NOR	Norway	1	FEMALE	NUMBER	Female	Number	2000	162	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	540	165.5067368	-21.41742531	NCL	New Caledonia	1	FEMALE	NUMBER	Female	Number	2000					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	540	165.5067368	-21.41742531	NCL	New Caledonia	1	FEMALE	NUMBER	Female	Number	2010					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	FEMALE	NUMBER	Female	Number	2005					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	FEMALE	NUMBER	Female	Number	2010					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	458	116.8346314	5.452415309	MYS	Malaysia	1	FEMALE	NUMBER	Female	Number	2000	349	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	458	116.8346314	5.452415309	MYS	Malaysia	1	FEMALE	NUMBER	Female	Number	2005	369	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	458	116.8346314	5.452415309	MYS	Malaysia	1	FEMALE	NUMBER	Female	Number	2010	387	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	705	14.82209486	46.11958061	SVN	Slovenia	1	FEMALE	NUMBER	Female	Number	2005	123	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	376	34.62277992	31.06164552	ISR	Israel	1	FEMALE	NUMBER	Female	Number	2000	99	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	705	14.82209486	46.11958061	SVN	Slovenia	1	FEMALE	NUMBER	Female	Number	2016	73	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	376	34.62277992	31.06164552	ISR	Israel	1	FEMALE	NUMBER	Female	Number	2010	102	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	FEMALE	NUMBER	Female	Number	2005					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	276	10.3806066	51.08862743	DEU	Germany	1	FEMALE	NUMBER	Female	Number	2000	3226	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	276	10.3806066	51.08862743	DEU	Germany	1	FEMALE	NUMBER	Female	Number	2005	2987	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	FEMALE	NUMBER	Female	Number	2000					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	548	167.0679779	-15.34445547	VUT	Vanuatu	1	FEMALE	NUMBER	Female	Number	2000	4	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	548	167.0679779	-15.34445547	VUT	Vanuatu	1	FEMALE	NUMBER	Female	Number	2010	3	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	798	178.6679611	-7.460048071	TUV	Tuvalu	1	FEMALE	NUMBER	Female	Number	2005					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	798	178.6679611	-7.460048071	TUV	Tuvalu	1	FEMALE	NUMBER	Female	Number	2010					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	462	73.09672546	-0.614385021	MDV	Maldives	1	FEMALE	NUMBER	Female	Number	2000	5	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	462	73.09672546	-0.614385021	MDV	Maldives	1	FEMALE	NUMBER	Female	Number	2005	3	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	462	73.09672546	-0.614385021	MDV	Maldives	1	FEMALE	NUMBER	Female	Number	2010	3	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	706	46.20367477	4.406485729	SOM	Somalia	1	FEMALE	NUMBER	Female	Number	2005	165	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	380	12.57022427	42.79917282	ITA	Italy	1	FEMALE	NUMBER	Female	Number	2000	1218	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	706	46.20367477	4.406485729	SOM	Somalia	1	FEMALE	NUMBER	Female	Number	2016	223	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	380	12.57022427	42.79917282	ITA	Italy	1	FEMALE	NUMBER	Female	Number	2010	1173	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	634	51.19152467	25.28355379	QAT	Qatar	1	FEMALE	NUMBER	Female	Number	2005	2	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	288	-1.205623522	7.964825185	GHA	Ghana	1	FEMALE	NUMBER	Female	Number	2000	177	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	288	-1.205623522	7.964825185	GHA	Ghana	1	FEMALE	NUMBER	Female	Number	2005	208	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	FEMALE	NUMBER	Female	Number	2000					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	554	170.4755673	-43.98721568	NZL	New Zealand	1	FEMALE	NUMBER	Female	Number	2000	98	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	554	170.4755673	-43.98721568	NZL	New Zealand	1	FEMALE	NUMBER	Female	Number	2010	168	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	800	32.39100438	1.279557331	UGA	Uganda	1	FEMALE	NUMBER	Female	Number	2005	1503	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	800	32.39100438	1.279557331	UGA	Uganda	1	FEMALE	NUMBER	Female	Number	2010	1769	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	466	-3.522016039	17.35311254	MLI	Mali	1	FEMALE	NUMBER	Female	Number	2000	175	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	466	-3.522016039	17.35311254	MLI	Mali	1	FEMALE	NUMBER	Female	Number	2005	176	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	466	-3.522016039	17.35311254	MLI	Mali	1	FEMALE	NUMBER	Female	Number	2010	200	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	710	24.67184355	-29.99957544	ZAF	South Africa	1	FEMALE	NUMBER	Female	Number	2005	1404	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	FEMALE	NUMBER	Female	Number	2000	406	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	710	24.67184355	-29.99957544	ZAF	South Africa	1	FEMALE	NUMBER	Female	Number	2016	1338	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	FEMALE	NUMBER	Female	Number	2010	692	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	638	55.53171398	-21.13183266	REU	Réunion	1	FEMALE	NUMBER	Female	Number	2005					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	FEMALE	NUMBER	Female	Number	2000					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	FEMALE	NUMBER	Female	Number	2005					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	FEMALE	NUMBER	Female	Number	2000	4	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	558	-85.03060315	12.84210839	NIC	Nicaragua	1	FEMALE	NUMBER	Female	Number	2000	215	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	558	-85.03060315	12.84210839	NIC	Nicaragua	1	FEMALE	NUMBER	Female	Number	2010	173	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	804	31.40270802	49.00735945	UKR	Ukraine	1	FEMALE	NUMBER	Female	Number	2005	2700	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	804	31.40270802	49.00735945	UKR	Ukraine	1	FEMALE	NUMBER	Female	Number	2010	2077	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
