series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Sex	Units	Age description	Sex description	Units description	2011	2014	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	438	9.552985019	47.14167005	LIE	Liechtenstein	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	438	9.552985019	47.14167005	LIE	Liechtenstein	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	440	23.90517807	55.33680309	LTU	Lithuania	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	71.01	77.94	85.12	81.53	2017	85.12	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	440	23.90517807	55.33680309	LTU	Lithuania	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	76.07	77.88	81.01	79.445	2017	81.01	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	440	23.90517807	55.33680309	LTU	Lithuania	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	73.76	77.91	82.88	80.395	2017	82.88	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	442	6.092656563	49.77679538	LUX	Luxembourg	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	93.75	95.64	99.35	97.495	2017	99.35	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	442	6.092656563	49.77679538	LUX	Luxembourg	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	95.33	96.69	98.18	97.435	2017	98.18	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	442	6.092656563	49.77679538	LUX	Luxembourg	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	94.59	96.17	98.77	97.47	2017	98.77	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	450	46.6982339	-19.38514785	MDG	Madagascar	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	6.5	8.74	19.61	14.175	2017	19.61	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	450	46.6982339	-19.38514785	MDG	Madagascar	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	4.61	8.37	16.31	12.34	2017	16.31	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	450	46.6982339	-19.38514785	MDG	Madagascar	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	5.52	8.55	17.87	13.21	2017	17.87	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	454	33.4884625	-13.40819859	MWI	Malawi	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	16.17	22.47	37.94	30.205	2017	37.94	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	454	33.4884625	-13.40819859	MWI	Malawi	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	16.88	13.98	29.85	21.915	2017	29.85	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	454	33.4884625	-13.40819859	MWI	Malawi	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	16.54	18.09	33.71	25.9	2017	33.71	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	458	116.8346314	5.452415309	MYS	Malaysia	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	69.22	83.01	87.92	85.465	2017	87.92	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	458	116.8346314	5.452415309	MYS	Malaysia	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	63.1	78.09	82.48	80.285	2017	82.48	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	458	116.8346314	5.452415309	MYS	Malaysia	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	66.17	80.67	85.34	83.005	2017	85.34	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	462	73.09672546	-0.614385021	MDV	Maldives	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	462	73.09672546	-0.614385021	MDV	Maldives	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	462	73.09672546	-0.614385021	MDV	Maldives	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	466	-3.522016039	17.35311254	MLI	Mali	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	9.56	25.64	45.46	35.55	2017	45.46	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	466	-3.522016039	17.35311254	MLI	Mali	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	6.91	14.69	25.71	20.2	2017	25.71	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	466	-3.522016039	17.35311254	MLI	Mali	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	8.21	20.08	35.42	27.75	2017	35.42	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	470	14.44617519	35.89194275	MLT	Malta	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	96.57	97.09	97.78	97.435	2017	97.78	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	470	14.44617519	35.89194275	MLT	Malta	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	94.07	95.62	96.96	96.29	2017	96.96	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	470	14.44617519	35.89194275	MLT	Malta	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	95.27	96.33	97.36	96.845	2017	97.36	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	474	-60.91544135	14.56086108	MTQ	Martinique	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	474	-60.91544135	14.56086108	MTQ	Martinique	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	474	-60.91544135	14.56086108	MTQ	Martinique	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	478	-10.33187259	20.26089546	MRT	Mauritania	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	23.3	24.84	26.29	25.565	2017	26.29	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	478	-10.33187259	20.26089546	MRT	Mauritania	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	12.09	21	15.49	18.245	2017	15.49	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	478	-10.33187259	20.26089546	MRT	Mauritania	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	17.46	22.87	20.87	21.87	2017	20.87	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	480	57.568022	-20.28581998	MUS	Mauritius	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	85.82	84.59	92.71	88.65	2017	92.71	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	480	57.568022	-20.28581998	MUS	Mauritius	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	74.73	80	87.11	83.555	2017	87.11	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	480	57.568022	-20.28581998	MUS	Mauritius	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	80.12	82.21	89.84	86.025	2017	89.84	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	484	-102.5148166	23.93378032	MEX	Mexico	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	33.19	39.4	41.1	40.25	2017	41.1	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	484	-102.5148166	23.93378032	MEX	Mexico	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	21.97	38.9	33.29	36.095	2017	33.29	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	484	-102.5148166	23.93378032	MEX	Mexico	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	27.43	39.14	36.93	38.035	2017	36.93	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	492	7.424214814	43.73532918	MCO	Monaco	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	492	7.424214814	43.73532918	MCO	Monaco	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	492	7.424214814	43.73532918	MCO	Monaco	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	496	103.0728057	46.83892054	MNG	Mongolia	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	72.84	90.3	90.81	90.555	2017	90.81	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	496	103.0728057	46.83892054	MNG	Mongolia	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	82.37	93.21	94.95	94.08	2017	94.95	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	496	103.0728057	46.83892054	MNG	Mongolia	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	77.72	91.82	92.97	92.395	2017	92.97	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	19.09	16.4	42.94	29.67	2017	42.94	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	498	28.4650624	47.20236795	MDA	Republic of Moldova	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	17.17	18.98	44.55	31.765	2017	44.55	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	498	28.4650624	47.20236795	MDA	Republic of Moldova	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	18.07	17.76	43.79	30.775	2017	43.79	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	499	19.25214024	42.78717043	MNE	Montenegro	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	52.15	61.89	69.19	65.54	2017	69.19	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	499	19.25214024	42.78717043	MNE	Montenegro	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	48.93	57.91	67.57	62.74	2017	67.57	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	499	19.25214024	42.78717043	MNE	Montenegro	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	50.44	59.83	68.36	64.095	2017	68.36	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	500	-62.19261223	16.73558313	MSR	Montserrat	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	500	-62.19261223	16.73558313	MSR	Montserrat	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	500	-62.19261223	16.73558313	MSR	Montserrat	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	504	-6.281942841	31.8440131	MAR	Morocco	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage			41.47	41.47	2017	41.47	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	504	-6.281942841	31.8440131	MAR	Morocco	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage			16.81	16.81	2017	16.81	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	504	-6.281942841	31.8440131	MAR	Morocco	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage			28.64	28.64	2017	28.64	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	508	38.18479941	-14.27963886	MOZ	Mozambique	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage			51.07	51.07	2017	51.07	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	508	38.18479941	-14.27963886	MOZ	Mozambique	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage			32.87	32.87	2017	32.87	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	508	38.18479941	-14.27963886	MOZ	Mozambique	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage			41.67	41.67	2017	41.67	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	512	57.87743482	21.98805614	OMN	Oman	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	83.75				2011	83.75	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	512	57.87743482	21.98805614	OMN	Oman	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	63.53				2011	63.53	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	512	57.87743482	21.98805614	OMN	Oman	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	73.6				2011	73.6	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	516	17.21907885	-22.13817068	NAM	Namibia	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage		61.12	80.6	70.86	2017	80.6	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	516	17.21907885	-22.13817068	NAM	Namibia	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage		56.77	80.66	68.715	2017	80.66	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	516	17.21907885	-22.13817068	NAM	Namibia	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage		58.83	80.63	69.73	2017	80.63	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	520	166.92313	-0.528742623	NRU	Nauru	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	520	166.92313	-0.528742623	NRU	Nauru	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	520	166.92313	-0.528742623	NRU	Nauru	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	524	83.94678863	28.25866332	NPL	Nepal	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	29.56	36.72	49.98	43.35	2017	49.98	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	524	83.94678863	28.25866332	NPL	Nepal	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	21.22	31.27	41.6	36.435	2017	41.6	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	524	83.94678863	28.25866332	NPL	Nepal	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	25.31	33.8	45.39	39.595	2017	45.39	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	528	5.331480568	51.86728884	NLD	Netherlands	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	98.97	99.42	99.44	99.43	2017	99.44	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	528	5.331480568	51.86728884	NLD	Netherlands	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	98.4	99.18	99.83	99.505	2017	99.83	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	528	5.331480568	51.86728884	NLD	Netherlands	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	98.66	99.3	99.64	99.47	2017	99.64	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	531	-68.95033464	12.15058042	CUW	Curaçao	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	531	-68.95033464	12.15058042	CUW	Curaçao	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	531	-68.95033464	12.15058042	CUW	Curaçao	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	533	-69.97050586	12.50878756	ABW	Aruba	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	533	-69.97050586	12.50878756	ABW	Aruba	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	533	-69.97050586	12.50878756	ABW	Aruba	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
