series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Bounds	Units	Age description	Bounds description	Units description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	450	46.6982339	-19.38514785	MDG	Madagascar	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months					6.2															2004	6.2	Enquête Démographique et de Santé de Madagascar 2003-2004. Demographic and Health Surveys. Calverton, Maryland, USA : INSTAT et ORC Macro, 2005 (and additional analysis).	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	450	46.6982339	-19.38514785	MDG	Madagascar	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	450	46.6982339	-19.38514785	MDG	Madagascar	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	454	33.4884625	-13.40819859	MWI	Malawi	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months	8.8				10.2		11.3			4.9	9.2				5.1	4.5			4.8	2015	4.5	Malawi Demographic and Health Survey 2015-16. Zomba, Malawi, and Rockville, Maryland, USA. NSO and ICF	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	454	33.4884625	-13.40819859	MWI	Malawi	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	454	33.4884625	-13.40819859	MWI	Malawi	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	458	116.8346314	5.452415309	MYS	Malaysia	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months																7.1	6		6.55	2016	6	National Health and Morbidity Survey 2015 (NHMS 2016)	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	458	116.8346314	5.452415309	MYS	Malaysia	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	458	116.8346314	5.452415309	MYS	Malaysia	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	462	73.09672546	-0.614385021	MDV	Maldives	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months		3.9								6.5										2009	6.5	Maldives demographic and health survey 2009. Demographic and Health Surveys. Calverton, Maryland: MOHF and ICF Macro, 2010 (and additional analysis).	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	462	73.09672546	-0.614385021	MDV	Maldives	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	462	73.09672546	-0.614385021	MDV	Maldives	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	466	-3.522016039	17.35311254	MLI	Mali	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months		3.1					4.7				1					1.9			1.9	2015	1.9	Enquête par Grappes à Indicateurs Multiples au Mali (MICS-Mali), 2015, Résultats clés. Bamako, Mali, INSTAT	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	466	-3.522016039	17.35311254	MLI	Mali	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	466	-3.522016039	17.35311254	MLI	Mali	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	470	14.44617519	35.89194275	MLT	Malta	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	470	14.44617519	35.89194275	MLT	Malta	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	470	14.44617519	35.89194275	MLT	Malta	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	474	-60.91544135	14.56086108	MTQ	Martinique	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	474	-60.91544135	14.56086108	MTQ	Martinique	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	474	-60.91544135	14.56086108	MTQ	Martinique	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	478	-10.33187259	20.26089546	MRT	Mauritania	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months	3.8							2.3	1			3.2	1.2			1.3			1.3	2015	1.3	Enquête par Grappes à Indicateurs Multiples (MICS) 2015 - Rapport de résultats clés, Septembre 2016	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	478	-10.33187259	20.26089546	MRT	Mauritania	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	478	-10.33187259	20.26089546	MRT	Mauritania	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	480	57.568022	-20.28581998	MUS	Mauritius	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	480	57.568022	-20.28581998	MUS	Mauritius	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	480	57.568022	-20.28581998	MUS	Mauritius	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	484	-102.5148166	23.93378032	MEX	Mexico	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months							7.6						9			5.2			5.2	2015	5.2	Encuesta Nacional de Niños, Niñas y Mujeres 2015 - Encuesta de Indicadores Múltiples por Conglomerados 2015, Informe Final. Ciudad de México, México: Instituto Nacional de Salud Pública y UNICEF México (and additional analysis)	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	484	-102.5148166	23.93378032	MEX	Mexico	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	484	-102.5148166	23.93378032	MEX	Mexico	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	492	7.424214814	43.73532918	MCO	Monaco	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	492	7.424214814	43.73532918	MCO	Monaco	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	492	7.424214814	43.73532918	MCO	Monaco	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	496	103.0728057	46.83892054	MNG	Mongolia	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months	12.7				6.1	14.2					6.7			10.5					10.5	2013	10.5	Social indicator sample survey 2013 (MICS). Key findings.Ulaanbaatar, Mongolia: National Statistical Office, 2014.	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	496	103.0728057	46.83892054	MNG	Mongolia	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	496	103.0728057	46.83892054	MNG	Mongolia	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months						9.1							4.9							2012	4.9	2012 Republic of Moldova multiple indicator cluster survey. Final report (MICS4). Chisinau, Republic of Moldova, 2014.	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	499	19.25214024	42.78717043	MNE	Montenegro	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months						15.6								22.3					22.3	2013	22.3	2013 Montenegro multiple indicator cluster survey and 2013 Montenegro Roma settlements multiple indicator cluster survey, (MICS): Key findings. Podgorica, Montenegro: MONSTAT and UNICEF, 2014.	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	499	19.25214024	42.78717043	MNE	Montenegro	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	499	19.25214024	42.78717043	MNE	Montenegro	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	500	-62.19261223	16.73558313	MSR	Montserrat	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	500	-62.19261223	16.73558313	MSR	Montserrat	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	500	-62.19261223	16.73558313	MSR	Montserrat	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	504	-6.281942841	31.8440131	MAR	Morocco	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months				13.3								10.7								2011	10.7	Enquête nationale sur la population et la santé familiale (ENPSF) 2010-2011. Rapport préliminaire. Rabat, Royaume de Maroc: Ministère de la Santé, 2012 (and additional analysis).	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	504	-6.281942841	31.8440131	MAR	Morocco	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	504	-6.281942841	31.8440131	MAR	Morocco	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months				6.3					3.6			7.9								2011	7.9	Moçambique inquérito demográfico e de Saúde 2011. Demographic and Health Surveys. Calverton, Maryland, USA: MISAU, INE e ICFI, 2013 (and additional analysis).	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	512	57.87743482	21.98805614	OMN	Oman	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months										1.7					4.4				4.4	2014	4.4	Multiple Indicator Cluster Survey 2014, Key Findings. Muscat, Oman, 2016. 	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	512	57.87743482	21.98805614	OMN	Oman	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	512	57.87743482	21.98805614	OMN	Oman	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	516	17.21907885	-22.13817068	NAM	Namibia	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months	3.3							4.6						4.1					4.1	2013	4.1	The Namibia demographic and health survey 2013. Demographic and Health Surveys. Windhoek, Namibia, and Rockville, Maryland, USA: MoHSS and ICF International, 2014 (and additional analysis).	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	516	17.21907885	-22.13817068	NAM	Namibia	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	516	17.21907885	-22.13817068	NAM	Namibia	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	520	166.92313	-0.528742623	NRU	Nauru	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months								2.8												2007	2.8	Nauru 2007 demographic and health survey. Demographic and Health Surveys. Auckland, New Zealand: NBS, SPC and Macro, 2009 ( http://www.spc.int/prism/country/nr/stats/Publication/DHS/dhs.htm, accessed 10/05/11).	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	520	166.92313	-0.528742623	NRU	Nauru	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	520	166.92313	-0.528742623	NRU	Nauru	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	524	83.94678863	28.25866332	NPL	Nepal	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months		0.7					0.6					1.5			2.1		1.2		1.65	2016	1.2	Nepal Demographic and Health Survey 2016: Key Indicators. Kathmandu, Nepal: Ministry of Health, Nepal	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	524	83.94678863	28.25866332	NPL	Nepal	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	524	83.94678863	28.25866332	NPL	Nepal	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	528	5.331480568	51.86728884	NLD	Netherlands	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	528	5.331480568	51.86728884	NLD	Netherlands	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	528	5.331480568	51.86728884	NLD	Netherlands	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	531	-68.95033464	12.15058042	CUW	Curaçao	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	531	-68.95033464	12.15058042	CUW	Curaçao	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	531	-68.95033464	12.15058042	CUW	Curaçao	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	533	-69.97050586	12.50878756	ABW	Aruba	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	533	-69.97050586	12.50878756	ABW	Aruba	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	533	-69.97050586	12.50878756	ABW	Aruba	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	540	165.5067368	-21.41742531	NCL	New Caledonia	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	540	165.5067368	-21.41742531	NCL	New Caledonia	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	540	165.5067368	-21.41742531	NCL	New Caledonia	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	548	167.0679779	-15.34445547	VUT	Vanuatu	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months								4.7						4.6					4.6	2013	4.6	Vanuatu demographic and health survey 2013. Port Vila, Vanuatu, 2014.	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	548	167.0679779	-15.34445547	VUT	Vanuatu	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	548	167.0679779	-15.34445547	VUT	Vanuatu	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	554	170.4755673	-43.98721568	NZL	New Zealand	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	554	170.4755673	-43.98721568	NZL	New Zealand	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	554	170.4755673	-43.98721568	NZL	New Zealand	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	558	-85.03060315	12.84210839	NIC	Nicaragua	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months		7.1			5.2		6.2						8.3							2012	8.3	Encuesta Nicaragüense de Demografía y Salud 2011/12 - Informe Final (and additional analysis)	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	558	-85.03060315	12.84210839	NIC	Nicaragua	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	558	-85.03060315	12.84210839	NIC	Nicaragua	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	562	9.400167877	17.42143036	NER	Niger	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months	1.6						3.5						3							2012	3	Enquête démographique et de santé et indicateurs multiples du Niger 2012. Demographic and Health Surveys and MICS. Calverton, Maryland, USA: INS et ICF International, 2013 (and additional analysis).	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	562	9.400167877	17.42143036	NER	Niger	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	562	9.400167877	17.42143036	NER	Niger	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	566	8.097363256	9.585789025	NGA	Nigeria	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months				6.2				13.3	10.5			3		4.9	1.8	1.6	1.5		2.45	2016	1.5	Multiple Indicator Cluster Survey 2016-17, Final Report. Abuja, Nigeria: National Bureau of Statistics and United Nations Children’s Fund. 2017	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	566	8.097363256	9.585789025	NGA	Nigeria	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	566	8.097363256	9.585789025	NGA	Nigeria	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	570	-169.8601693	-19.05000475	NIU	Niue	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	570	-169.8601693	-19.05000475	NIU	Niue	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	570	-169.8601693	-19.05000475	NIU	Niue	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	574	167.9515548	-29.03230018	NFK	Norfolk Island	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	574	167.9515548	-29.03230018	NFK	Norfolk Island	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	578	11.47846389	61.34311134	NOR	Norway	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	578	11.47846389	61.34311134	NOR	Norway	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	578	11.47846389	61.34311134	NOR	Norway	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
