series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Sex	Units	Migratory status	Sex description	Units description	Migratory status description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	528	5.331480568	51.86728884	NLD	Netherlands	6	MALE	PER_100000_WKRS_EMP	_T	Male	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	528	5.331480568	51.86728884	NLD	Netherlands	7	BOTHSEX	PER_100000_WKRS_EMP	_T	Both	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	528	5.331480568	51.86728884	NLD	Netherlands	8	FEMALE	PER_100000_EMP	_T	Female	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	528	5.331480568	51.86728884	NLD	Netherlands	9	MALE	PER_100000_EMP	_T	Male	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	528	5.331480568	51.86728884	NLD	Netherlands	10	FEMALE	PER_100000_EMP	NONMIG	Female	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	528	5.331480568	51.86728884	NLD	Netherlands	11	FEMALE	PER_100000_EMP	MIGPER	Female	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	528	5.331480568	51.86728884	NLD	Netherlands	12	MALE	PER_100000_EMP	NONMIG	Male	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	528	5.331480568	51.86728884	NLD	Netherlands	13	MALE	PER_100000_EMP	MIGPER	Male	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	528	5.331480568	51.86728884	NLD	Netherlands	14	BOTHSEX	PER_100000_EMP	NONMIG	Both	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	528	5.331480568	51.86728884	NLD	Netherlands	15	BOTHSEX	PER_100000_EMP	MIGPER	Both	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	BOTHSEX	PER_100000_PRSN_INSR	_T	Both	Per 100,000 persons insured	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	2	BOTHSEX	PER_100000_EMP	_T	Both	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	3	FEMALE	PER_100000_PRSN_INSR	_T	Female	Per 100,000 persons insured	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	4	MALE	PER_100000_PRSN_INSR	_T	Male	Per 100,000 persons insured	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	5	FEMALE	PER_100000_WKRS_EMP	_T	Female	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	6	MALE	PER_100000_WKRS_EMP	_T	Male	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	7	BOTHSEX	PER_100000_WKRS_EMP	_T	Both	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	8	FEMALE	PER_100000_EMP	_T	Female	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	9	MALE	PER_100000_EMP	_T	Male	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	10	FEMALE	PER_100000_EMP	NONMIG	Female	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	11	FEMALE	PER_100000_EMP	MIGPER	Female	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	12	MALE	PER_100000_EMP	NONMIG	Male	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	13	MALE	PER_100000_EMP	MIGPER	Male	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	14	BOTHSEX	PER_100000_EMP	NONMIG	Both	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	15	BOTHSEX	PER_100000_EMP	MIGPER	Both	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	531	-68.95033464	12.15058042	CUW	Curaçao	1	BOTHSEX	PER_100000_PRSN_INSR	_T	Both	Per 100,000 persons insured	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	531	-68.95033464	12.15058042	CUW	Curaçao	2	BOTHSEX	PER_100000_EMP	_T	Both	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	531	-68.95033464	12.15058042	CUW	Curaçao	3	FEMALE	PER_100000_PRSN_INSR	_T	Female	Per 100,000 persons insured	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	531	-68.95033464	12.15058042	CUW	Curaçao	4	MALE	PER_100000_PRSN_INSR	_T	Male	Per 100,000 persons insured	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	531	-68.95033464	12.15058042	CUW	Curaçao	5	FEMALE	PER_100000_WKRS_EMP	_T	Female	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	531	-68.95033464	12.15058042	CUW	Curaçao	6	MALE	PER_100000_WKRS_EMP	_T	Male	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	531	-68.95033464	12.15058042	CUW	Curaçao	7	BOTHSEX	PER_100000_WKRS_EMP	_T	Both	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	531	-68.95033464	12.15058042	CUW	Curaçao	8	FEMALE	PER_100000_EMP	_T	Female	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	531	-68.95033464	12.15058042	CUW	Curaçao	9	MALE	PER_100000_EMP	_T	Male	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	531	-68.95033464	12.15058042	CUW	Curaçao	10	FEMALE	PER_100000_EMP	NONMIG	Female	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	531	-68.95033464	12.15058042	CUW	Curaçao	11	FEMALE	PER_100000_EMP	MIGPER	Female	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	531	-68.95033464	12.15058042	CUW	Curaçao	12	MALE	PER_100000_EMP	NONMIG	Male	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	531	-68.95033464	12.15058042	CUW	Curaçao	13	MALE	PER_100000_EMP	MIGPER	Male	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	531	-68.95033464	12.15058042	CUW	Curaçao	14	BOTHSEX	PER_100000_EMP	NONMIG	Both	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	531	-68.95033464	12.15058042	CUW	Curaçao	15	BOTHSEX	PER_100000_EMP	MIGPER	Both	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	533	-69.97050586	12.50878756	ABW	Aruba	1	BOTHSEX	PER_100000_PRSN_INSR	_T	Both	Per 100,000 persons insured	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	533	-69.97050586	12.50878756	ABW	Aruba	2	BOTHSEX	PER_100000_EMP	_T	Both	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	533	-69.97050586	12.50878756	ABW	Aruba	3	FEMALE	PER_100000_PRSN_INSR	_T	Female	Per 100,000 persons insured	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	533	-69.97050586	12.50878756	ABW	Aruba	4	MALE	PER_100000_PRSN_INSR	_T	Male	Per 100,000 persons insured	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	533	-69.97050586	12.50878756	ABW	Aruba	5	FEMALE	PER_100000_WKRS_EMP	_T	Female	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	533	-69.97050586	12.50878756	ABW	Aruba	6	MALE	PER_100000_WKRS_EMP	_T	Male	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	533	-69.97050586	12.50878756	ABW	Aruba	7	BOTHSEX	PER_100000_WKRS_EMP	_T	Both	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	533	-69.97050586	12.50878756	ABW	Aruba	8	FEMALE	PER_100000_EMP	_T	Female	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	533	-69.97050586	12.50878756	ABW	Aruba	9	MALE	PER_100000_EMP	_T	Male	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	533	-69.97050586	12.50878756	ABW	Aruba	10	FEMALE	PER_100000_EMP	NONMIG	Female	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	533	-69.97050586	12.50878756	ABW	Aruba	11	FEMALE	PER_100000_EMP	MIGPER	Female	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	533	-69.97050586	12.50878756	ABW	Aruba	12	MALE	PER_100000_EMP	NONMIG	Male	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	533	-69.97050586	12.50878756	ABW	Aruba	13	MALE	PER_100000_EMP	MIGPER	Male	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	533	-69.97050586	12.50878756	ABW	Aruba	14	BOTHSEX	PER_100000_EMP	NONMIG	Both	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	533	-69.97050586	12.50878756	ABW	Aruba	15	BOTHSEX	PER_100000_EMP	MIGPER	Both	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	BOTHSEX	PER_100000_PRSN_INSR	_T	Both	Per 100,000 persons insured	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	2	BOTHSEX	PER_100000_EMP	_T	Both	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	3	FEMALE	PER_100000_PRSN_INSR	_T	Female	Per 100,000 persons insured	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	4	MALE	PER_100000_PRSN_INSR	_T	Male	Per 100,000 persons insured	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	5	FEMALE	PER_100000_WKRS_EMP	_T	Female	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	6	MALE	PER_100000_WKRS_EMP	_T	Male	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	7	BOTHSEX	PER_100000_WKRS_EMP	_T	Both	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	8	FEMALE	PER_100000_EMP	_T	Female	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	9	MALE	PER_100000_EMP	_T	Male	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	10	FEMALE	PER_100000_EMP	NONMIG	Female	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	11	FEMALE	PER_100000_EMP	MIGPER	Female	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	12	MALE	PER_100000_EMP	NONMIG	Male	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	13	MALE	PER_100000_EMP	MIGPER	Male	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	14	BOTHSEX	PER_100000_EMP	NONMIG	Both	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	15	BOTHSEX	PER_100000_EMP	MIGPER	Both	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	540	165.5067368	-21.41742531	NCL	New Caledonia	1	BOTHSEX	PER_100000_PRSN_INSR	_T	Both	Per 100,000 persons insured	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	540	165.5067368	-21.41742531	NCL	New Caledonia	2	BOTHSEX	PER_100000_EMP	_T	Both	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	540	165.5067368	-21.41742531	NCL	New Caledonia	3	FEMALE	PER_100000_PRSN_INSR	_T	Female	Per 100,000 persons insured	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	540	165.5067368	-21.41742531	NCL	New Caledonia	4	MALE	PER_100000_PRSN_INSR	_T	Male	Per 100,000 persons insured	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	540	165.5067368	-21.41742531	NCL	New Caledonia	5	FEMALE	PER_100000_WKRS_EMP	_T	Female	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	540	165.5067368	-21.41742531	NCL	New Caledonia	6	MALE	PER_100000_WKRS_EMP	_T	Male	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	540	165.5067368	-21.41742531	NCL	New Caledonia	7	BOTHSEX	PER_100000_WKRS_EMP	_T	Both	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	540	165.5067368	-21.41742531	NCL	New Caledonia	8	FEMALE	PER_100000_EMP	_T	Female	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	540	165.5067368	-21.41742531	NCL	New Caledonia	9	MALE	PER_100000_EMP	_T	Male	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	540	165.5067368	-21.41742531	NCL	New Caledonia	10	FEMALE	PER_100000_EMP	NONMIG	Female	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	540	165.5067368	-21.41742531	NCL	New Caledonia	11	FEMALE	PER_100000_EMP	MIGPER	Female	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	540	165.5067368	-21.41742531	NCL	New Caledonia	12	MALE	PER_100000_EMP	NONMIG	Male	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	540	165.5067368	-21.41742531	NCL	New Caledonia	13	MALE	PER_100000_EMP	MIGPER	Male	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	540	165.5067368	-21.41742531	NCL	New Caledonia	14	BOTHSEX	PER_100000_EMP	NONMIG	Both	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	540	165.5067368	-21.41742531	NCL	New Caledonia	15	BOTHSEX	PER_100000_EMP	MIGPER	Both	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	548	167.0679779	-15.34445547	VUT	Vanuatu	1	BOTHSEX	PER_100000_PRSN_INSR	_T	Both	Per 100,000 persons insured	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	548	167.0679779	-15.34445547	VUT	Vanuatu	2	BOTHSEX	PER_100000_EMP	_T	Both	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	548	167.0679779	-15.34445547	VUT	Vanuatu	3	FEMALE	PER_100000_PRSN_INSR	_T	Female	Per 100,000 persons insured	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	548	167.0679779	-15.34445547	VUT	Vanuatu	4	MALE	PER_100000_PRSN_INSR	_T	Male	Per 100,000 persons insured	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	548	167.0679779	-15.34445547	VUT	Vanuatu	5	FEMALE	PER_100000_WKRS_EMP	_T	Female	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	548	167.0679779	-15.34445547	VUT	Vanuatu	6	MALE	PER_100000_WKRS_EMP	_T	Male	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	548	167.0679779	-15.34445547	VUT	Vanuatu	7	BOTHSEX	PER_100000_WKRS_EMP	_T	Both	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	548	167.0679779	-15.34445547	VUT	Vanuatu	8	FEMALE	PER_100000_EMP	_T	Female	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	548	167.0679779	-15.34445547	VUT	Vanuatu	9	MALE	PER_100000_EMP	_T	Male	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	548	167.0679779	-15.34445547	VUT	Vanuatu	10	FEMALE	PER_100000_EMP	NONMIG	Female	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	548	167.0679779	-15.34445547	VUT	Vanuatu	11	FEMALE	PER_100000_EMP	MIGPER	Female	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	548	167.0679779	-15.34445547	VUT	Vanuatu	12	MALE	PER_100000_EMP	NONMIG	Male	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	548	167.0679779	-15.34445547	VUT	Vanuatu	13	MALE	PER_100000_EMP	MIGPER	Male	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	548	167.0679779	-15.34445547	VUT	Vanuatu	14	BOTHSEX	PER_100000_EMP	NONMIG	Both	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	548	167.0679779	-15.34445547	VUT	Vanuatu	15	BOTHSEX	PER_100000_EMP	MIGPER	Both	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	554	170.4755673	-43.98721568	NZL	New Zealand	1	BOTHSEX	PER_100000_PRSN_INSR	_T	Both	Per 100,000 persons insured	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	554	170.4755673	-43.98721568	NZL	New Zealand	2	BOTHSEX	PER_100000_EMP	_T	Both	Per 100,000 employees	No breakdown													2.47					2.47	2012	2.47	ILOSTAT - Insurance records	C
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	554	170.4755673	-43.98721568	NZL	New Zealand	3	FEMALE	PER_100000_PRSN_INSR	_T	Female	Per 100,000 persons insured	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	554	170.4755673	-43.98721568	NZL	New Zealand	4	MALE	PER_100000_PRSN_INSR	_T	Male	Per 100,000 persons insured	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	554	170.4755673	-43.98721568	NZL	New Zealand	5	FEMALE	PER_100000_WKRS_EMP	_T	Female	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	554	170.4755673	-43.98721568	NZL	New Zealand	6	MALE	PER_100000_WKRS_EMP	_T	Male	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	554	170.4755673	-43.98721568	NZL	New Zealand	7	BOTHSEX	PER_100000_WKRS_EMP	_T	Both	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	554	170.4755673	-43.98721568	NZL	New Zealand	8	FEMALE	PER_100000_EMP	_T	Female	Per 100,000 employees	No breakdown													0.36					0.36	2012	0.36	ILOSTAT - Insurance records	C
