"ISO3CD","X","Y","GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Age_Code","Age_Desc","ReportingType_Code","ReportingType_Desc","Units_Code","Units_Desc","Footnotes_2005","Footnotes_2006","Footnotes_2007","Footnotes_2008","Footnotes_2009","Footnotes_2010","Footnotes_2011","Footnotes_2012","Footnotes_2013","Footnotes_2014","Footnotes_2015","Footnotes_2016","Footnotes_2017","Nature_Code_2005","Nature_Code_2006","Nature_Code_2007","Nature_Code_2008","Nature_Code_2009","Nature_Code_2010","Nature_Code_2011","Nature_Code_2012","Nature_Code_2013","Nature_Code_2014","Nature_Code_2015","Nature_Code_2016","Nature_Code_2017","Source_2005","Source_2006","Source_2007","Source_2008","Source_2009","Source_2010","Source_2011","Source_2012","Source_2013","Source_2014","Source_2015","Source_2016","Source_2017","TimeDetail_2005","TimeDetail_2006","TimeDetail_2007","TimeDetail_2008","TimeDetail_2009","TimeDetail_2010","TimeDetail_2011","TimeDetail_2012","TimeDetail_2013","TimeDetail_2014","TimeDetail_2015","TimeDetail_2016","TimeDetail_2017","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Value_2017","Latest_Year","Latest_Value"
"DMA","-61.3493756","15.43391378","212","Dominica","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ECU","-78.37005241","-1.447785891","218","Ecuador","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GNQ","10.46535826","1.565792376","226","Equatorial Guinea","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ETH","39.63505296","8.631223181","231","Ethiopia","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ERI","38.11074289","16.12894644","232","Eritrea","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EST","25.84093481","58.68487172","233","Estonia","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FRO","-7.122044325","62.21228119","234","Faroe Islands","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FLK","-58.75246778","-51.74562601","238","Falkland Islands (Malvinas)","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SGS","-36.90662765","-54.20736749","239","South Georgia and the South Sandwich Islands","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FIN","23.308447","61.91586738","246","Finland","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ALA","19.80945969","60.1544901","248","Åland Islands","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FRA","2.457288129","46.62660861","250","France","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GUF","-53.23619089","3.922673437","254","French Guiana","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PYF","-149.4052367","-17.67709294","258","French Polynesia","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ATF","69.64849091","-49.6068576","260","French Southern Territories","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GAB","11.78727747","-0.60687619","266","Gabon","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DEU","10.3806066","51.08862743","276","Germany","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GIB","-5.347561686","36.13895036","292","Gibraltar","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GRC","22.58307827","39.47301873","300","Greece","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GRL","-41.39371316","74.75625681","304","Greenland","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GRD","-61.68248568","12.11238395","308","Grenada","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GLP","-61.64762115","16.14416917","312","Guadeloupe","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GUM","144.7029305","13.35485404","316","Guam","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GTM","-91.2312746","15.00273719","320","Guatemala","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HMD","73.52633626","-53.09106147","334","Heard Island and McDonald Islands","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VAT","12.45315803","41.90343751","336","Holy See","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HND","-86.59974381","14.82243161","340","Honduras","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HKG","114.0266445","22.41749934","344","China, Hong Kong Special Administrative Region","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HUN","19.41221519","47.1651448","348","Hungary","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ISL","-19.02116966","64.79134763","352","Iceland","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IND","79.3608464","22.34642074","356","India","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IDN","113.9174","-0.994582204","360","Indonesia","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IRN","54.19766348","32.74370885","364","Iran (Islamic Republic of)","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IRL","-7.121425272","53.25274054","372","Ireland","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ISR","34.62277992","31.06164552","376","Israel","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ITA","12.57022427","42.79917282","380","Italy","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JPN","139.2716103","36.6554539","392","Japan","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
