"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","Age_Code","Age_Desc","ReportingType_Code","ReportingType_Desc","Sex_Code","Sex_Desc","Value_2011","Value_2014","Value_2017","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"410","Republic of Korea","KOR","127.8610254","36.45201023","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","93.11","93.38","94.69",2017.0,"94.69","Global monitoring data","Global Financial Inclusion Database, World Bank.",""
"410","Republic of Korea","KOR","127.8610254","36.45201023","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","BOTHSEX","Both sexes","93.05","94.36","94.85",2017.0,"94.85","Global monitoring data","Global Financial Inclusion Database, World Bank.",""
"414","Kuwait","KWT","47.49305029","29.53949468","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","BOTHSEX","Both sexes","86.77","72.91","79.84",2017.0,"79.84","Global monitoring data","Global Financial Inclusion Database, World Bank.","[2017]: Global Findex data include only Kuwaiti nationals, Arab expatriates, and non-Arabs who were able to participate in the survey in Arabic or English. // [2014]: Global Findex data include only Kuwaitis, Arab expatriates, and non-Arabs who were able to participate in the survey in Arabic or English. // [2011]: The sample includes only Kuwaiti nationals and Arab expatriates. The excluded population represents approximately one-fifth of the total adult population."
"414","Kuwait","KWT","47.49305029","29.53949468","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","79.61","64.00","73.46",2017.0,"73.46","Global monitoring data","Global Financial Inclusion Database, World Bank.","[2017]: Global Findex data include only Kuwaiti nationals, Arab expatriates, and non-Arabs who were able to participate in the survey in Arabic or English. // [2014]: Global Findex data include only Kuwaitis, Arab expatriates, and non-Arabs who were able to participate in the survey in Arabic or English. // [2011]: The sample includes only Kuwaiti nationals and Arab expatriates. The excluded population represents approximately one-fifth of the total adult population."
"414","Kuwait","KWT","47.49305029","29.53949468","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","MALE","Male","92.70","79.30","83.31",2017.0,"83.31","Global monitoring data","Global Financial Inclusion Database, World Bank.","[2017]: Global Findex data include only Kuwaiti nationals, Arab expatriates, and non-Arabs who were able to participate in the survey in Arabic or English. // [2014]: Global Findex data include only Kuwaitis, Arab expatriates, and non-Arabs who were able to participate in the survey in Arabic or English. // [2011]: The sample includes only Kuwaiti nationals and Arab expatriates. The excluded population represents approximately one-fifth of the total adult population."
"417","Kyrgyzstan","KGZ","74.52324839","41.46204516","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","BOTHSEX","Both sexes","3.76","18.47","39.94",2017.0,"39.94","Global monitoring data","Global Financial Inclusion Database, World Bank.",""
"417","Kyrgyzstan","KGZ","74.52324839","41.46204516","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","MALE","Male","3.55","17.95","41.17",2017.0,"41.17","Global monitoring data","Global Financial Inclusion Database, World Bank.",""
"417","Kyrgyzstan","KGZ","74.52324839","41.46204516","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","3.94","18.93","38.85",2017.0,"38.85","Global monitoring data","Global Financial Inclusion Database, World Bank.",""
"418","Lao People's Democratic Republic","LAO","101.9901968","20.27482773","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","MALE","Male","27.44","","26.12",2017.0,"26.12","Global monitoring data","Global Financial Inclusion Database, World Bank.","[2017]: Global Findex data exclude Xaisomboun Province and some communes in Bokeo, Huaphanh, Luangnamtha, Luangprabang, Oudomxay, Phongsaly, Saravane, Sekong, Xayaboury, and Xienkhuang because of remoteness or security issues. The excluded areas represent about 10 percent of the population. // [2011]: The sample excludes some remote rural areas. The excluded area represents approximately 6% of the total adult population."
"418","Lao People's Democratic Republic","LAO","101.9901968","20.27482773","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","26.16","","31.87",2017.0,"31.87","Global monitoring data","Global Financial Inclusion Database, World Bank.","[2017]: Global Findex data exclude Xaisomboun Province and some communes in Bokeo, Huaphanh, Luangnamtha, Luangprabang, Oudomxay, Phongsaly, Saravane, Sekong, Xayaboury, and Xienkhuang because of remoteness or security issues. The excluded areas represent about 10 percent of the population. // [2011]: The sample excludes some remote rural areas. The excluded area represents approximately 6% of the total adult population."
"418","Lao People's Democratic Republic","LAO","101.9901968","20.27482773","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","BOTHSEX","Both sexes","26.77","","29.06",2017.0,"29.06","Global monitoring data","Global Financial Inclusion Database, World Bank.","[2017]: Global Findex data exclude Xaisomboun Province and some communes in Bokeo, Huaphanh, Luangnamtha, Luangprabang, Oudomxay, Phongsaly, Saravane, Sekong, Xayaboury, and Xienkhuang because of remoteness or security issues. The excluded areas represent about 10 percent of the population. // [2011]: The sample excludes some remote rural areas. The excluded area represents approximately 6% of the total adult population."
"422","Lebanon","LBN","35.89391711","33.92152458","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","25.90","32.91","32.91",2017.0,"32.91","Global monitoring data","Global Financial Inclusion Database, World Bank.","[2017]: Global Findex data exclude towns of Baalbek, Bint Jbeil, and Hermel under the control of Hezbollah as well as the Beirut suburb of Dahiyeh. The excluded areas represent about 13 percent of the population. Excluded zones were replaced by areas within the same governorate. // [2014]: The sample excludes the towns of Hermel, Baalbak, and Bint Jbeil under the strict control of Hezbollah, as well as the Beirut suburb of Dahiyeh. The excluded areas represent approximately 10% of Lebanon's population. Excluded zones were replaced by areas from within the same governorate."
"422","Lebanon","LBN","35.89391711","33.92152458","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","BOTHSEX","Both sexes","37.03","46.93","44.75",2017.0,"44.75","Global monitoring data","Global Financial Inclusion Database, World Bank.","[2017]: Global Findex data exclude towns of Baalbek, Bint Jbeil, and Hermel under the control of Hezbollah as well as the Beirut suburb of Dahiyeh. The excluded areas represent about 13 percent of the population. Excluded zones were replaced by areas within the same governorate. // [2014]: The sample excludes the towns of Hermel, Baalbak, and Bint Jbeil under the strict control of Hezbollah, as well as the Beirut suburb of Dahiyeh. The excluded areas represent approximately 10% of Lebanon's population. Excluded zones were replaced by areas from within the same governorate."
"422","Lebanon","LBN","35.89391711","33.92152458","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","MALE","Male","49.40","62.41","56.69",2017.0,"56.69","Global monitoring data","Global Financial Inclusion Database, World Bank.","[2017]: Global Findex data exclude towns of Baalbek, Bint Jbeil, and Hermel under the control of Hezbollah as well as the Beirut suburb of Dahiyeh. The excluded areas represent about 13 percent of the population. Excluded zones were replaced by areas within the same governorate. // [2014]: The sample excludes the towns of Hermel, Baalbak, and Bint Jbeil under the strict control of Hezbollah, as well as the Beirut suburb of Dahiyeh. The excluded areas represent approximately 10% of Lebanon's population. Excluded zones were replaced by areas from within the same governorate."
"426","Lesotho","LSO","28.25362195","-29.58041814","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","MALE","Male","20.24","","44.60",2017.0,"44.60","Global monitoring data","Global Financial Inclusion Database, World Bank.",""
"426","Lesotho","LSO","28.25362195","-29.58041814","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","16.87","","46.46",2017.0,"46.46","Global monitoring data","Global Financial Inclusion Database, World Bank.",""
"426","Lesotho","LSO","28.25362195","-29.58041814","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","BOTHSEX","Both sexes","18.50","","45.56",2017.0,"45.56","Global monitoring data","Global Financial Inclusion Database, World Bank.",""
"428","Latvia","LVA","26.42461876","56.64196636","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","92.05","90.17","92.54",2017.0,"92.54","Global monitoring data","Global Financial Inclusion Database, World Bank.",""
"428","Latvia","LVA","26.42461876","56.64196636","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","MALE","Male","86.74","90.28","94.08",2017.0,"94.08","Global monitoring data","Global Financial Inclusion Database, World Bank.",""
"428","Latvia","LVA","26.42461876","56.64196636","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","BOTHSEX","Both sexes","89.66","90.22","93.22",2017.0,"93.22","Global monitoring data","Global Financial Inclusion Database, World Bank.",""
"430","Liberia","LBR","-9.311879038","6.448381009","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","14.68","","28.16",2017.0,"28.16","Global monitoring data","Global Financial Inclusion Database, World Bank.",""
"430","Liberia","LBR","-9.311879038","6.448381009","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","MALE","Male","22.99","","43.66",2017.0,"43.66","Global monitoring data","Global Financial Inclusion Database, World Bank.",""
"430","Liberia","LBR","-9.311879038","6.448381009","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","BOTHSEX","Both sexes","18.80","","35.71",2017.0,"35.71","Global monitoring data","Global Financial Inclusion Database, World Bank.",""
"434","Libya","LBY","18.0295985","27.04042819","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","","","59.62",2017.0,"59.62","Global monitoring data","Global Financial Inclusion Database, World Bank.",""
"434","Libya","LBY","18.0295985","27.04042819","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","BOTHSEX","Both sexes","","","65.67",2017.0,"65.67","Global monitoring data","Global Financial Inclusion Database, World Bank.",""
"434","Libya","LBY","18.0295985","27.04042819","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","MALE","Male","","","70.69",2017.0,"70.69","Global monitoring data","Global Financial Inclusion Database, World Bank.",""
"438","Liechtenstein","LIE","9.552985019","47.14167005","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","","","","","","","",""
"438","Liechtenstein","LIE","9.552985019","47.14167005","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","BOTHSEX","Both sexes","","","","","","","",""
"438","Liechtenstein","LIE","9.552985019","47.14167005","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","MALE","Male","","","","","","","",""
"440","Lithuania","LTU","23.90517807","55.33680309","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","MALE","Male","71.01","77.94","85.12",2017.0,"85.12","Global monitoring data","Global Financial Inclusion Database, World Bank.",""
"440","Lithuania","LTU","23.90517807","55.33680309","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","76.07","77.88","81.01",2017.0,"81.01","Global monitoring data","Global Financial Inclusion Database, World Bank.",""
"440","Lithuania","LTU","23.90517807","55.33680309","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","BOTHSEX","Both sexes","73.76","77.91","82.88",2017.0,"82.88","Global monitoring data","Global Financial Inclusion Database, World Bank.",""
"442","Luxembourg","LUX","6.092656563","49.77679538","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","MALE","Male","93.75","95.64","99.35",2017.0,"99.35","Global monitoring data","Global Financial Inclusion Database, World Bank.",""
"442","Luxembourg","LUX","6.092656563","49.77679538","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","95.33","96.69","98.18",2017.0,"98.18","Global monitoring data","Global Financial Inclusion Database, World Bank.",""
"442","Luxembourg","LUX","6.092656563","49.77679538","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","BOTHSEX","Both sexes","94.59","96.17","98.77",2017.0,"98.77","Global monitoring data","Global Financial Inclusion Database, World Bank.",""
"446","China, Macao Special Administrative Region","MAC","113.5665388","22.1237259","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","BOTHSEX","Both sexes","","","","","","","",""
"446","China, Macao Special Administrative Region","MAC","113.5665388","22.1237259","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","","","","","","","",""
"446","China, Macao Special Administrative Region","MAC","113.5665388","22.1237259","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","MALE","Male","","","","","","","",""
"450","Madagascar","MDG","46.6982339","-19.38514785","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","4.61","8.37","16.31",2017.0,"16.31","Global monitoring data","Global Financial Inclusion Database, World Bank.","[2017]: Global Findex data exclude unsafe or inaccessible regions, representing about 25 percent of the population. // [2014]: Stratification by geography began in 2013. Regions that were unsafe or unreachable were excluded from the sample. The excluded areas represent approximately 35% of the total population. // [2011]: The sample excludes some rural areas because of inaccessibility and security risks. The excluded area represents approximately 70% of the total adult population."
