"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_2011","Value_2015","Value_2017","Latest_Year","Latest_Value","Nature_Desc","Source"
"462","Maldives","MDV","73.09672546","-0.614385021","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"466","Mali","MLI","-3.522016039","17.35311254","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","11.23","5.11","5.05",2017.0,"5.05","Data nature not available","World Development Indicators database, World Bank"
"470","Malta","MLT","14.44617519","35.89194275","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"474","Martinique","MTQ","-60.91544135","14.56086108","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"478","Mauritania","MRT","-10.33187259","20.26089546","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"480","Mauritius","MUS","57.568022","-20.28581998","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"484","Mexico","MEX","-102.5148166","23.93378032","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","5.97","5.59","4.86",2017.0,"4.86","Data nature not available","World Development Indicators database, World Bank"
"492","Monaco","MCO","7.424214814","43.73532918","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"496","Mongolia","MNG","103.0728057","46.83892054","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"498","Republic of Moldova","MDA","28.4650624","47.20236795","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","7.72","5.70","5.74",2017.0,"5.74","Data nature not available","World Development Indicators database, World Bank"
"499","Montenegro","MNE","19.25214024","42.78717043","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"500","Montserrat","MSR","-62.19261223","16.73558313","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"504","Morocco","MAR","-6.281942841","31.8440131","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","8.47","6.99","6.78",2017.0,"6.78","Data nature not available","World Development Indicators database, World Bank"
"508","Mozambique","MOZ","38.18479941","-14.27963886","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","19.74","18.16","14.67",2017.0,"14.67","Data nature not available","World Development Indicators database, World Bank"
"512","Oman","OMN","57.87743482","21.98805614","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"516","Namibia","NAM","17.21907885","-22.13817068","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","27.64",2017.0,"27.64","Data nature not available","World Development Indicators database, World Bank"
"520","Nauru","NRU","166.92313","-0.528742623","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"524","Nepal","NPL","83.94678863","28.25866332","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","5.58","3.57","4.69",2017.0,"4.69","Data nature not available","World Development Indicators database, World Bank"
"528","Netherlands","NLD","5.331480568","51.86728884","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"530","Netherlands Antilles","ANT","-68.30676179","12.22720635","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"531","Curaçao","CUW","-68.95033464","12.15058042","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"533","Aruba","ABW","-69.97050586","12.50878756","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"534","Sint Maarten (Dutch part)","SXM","-63.06198692","18.03926508","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"540","New Caledonia","NCL","165.5067368","-21.41742531","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"548","Vanuatu","VUT","167.0679779","-15.34445547","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","13.79","15.75","16.66",2017.0,"16.66","Data nature not available","World Development Indicators database, World Bank"
"554","New Zealand","NZL","170.4755673","-43.98721568","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"558","Nicaragua","NIC","-85.03060315","12.84210839","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","4.50","4.06","4.16",2017.0,"4.16","Data nature not available","World Development Indicators database, World Bank"
"562","Niger","NER","9.400167877","17.42143036","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"566","Nigeria","NGA","8.097363256","9.585789025","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","10.11","7.75","8.51",2017.0,"8.51","Data nature not available","World Development Indicators database, World Bank"
"570","Niue","NIU","-169.8601693","-19.05000475","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"574","Norfolk Island","NFK","167.9515548","-29.03230018","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"578","Norway","NOR","11.47846389","61.34311134","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"580","Northern Mariana Islands","MNP","145.7582114","15.19099517","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"581","US Minor Outlying Islands","UMI","-162.4343752","5.874443968","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"583","Micronesia, Federated States of","FSM","158.225216","6.880670092","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"584","Marshall Islands","MHL","171.0839119","7.110213497","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"585","Palau","PLW","134.5733878","7.502307591","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"586","Pakistan","PAK","68.80479684","29.36491634","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","6.59","5.39","4.76",2017.0,"4.76","Data nature not available","World Development Indicators database, World Bank"
"591","Panama","PAN","-81.26616623","8.450965746","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","5.45","4.69","4.95",2017.0,"4.95","Data nature not available","World Development Indicators database, World Bank"
"598","Papua New Guinea","PNG","145.8587761","-6.756057077","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","16.87","","",2011.0,"16.87","Data nature not available","World Development Indicators database, World Bank"
"600","Paraguay","PRY","-60.54854225","-21.70216237","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","11.57","7.07","5.36",2017.0,"5.36","Data nature not available","World Development Indicators database, World Bank"
"604","Peru","PER","-71.82093277","-13.58939705","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","4.99","6.03","4.63",2017.0,"4.63","Data nature not available","World Development Indicators database, World Bank"
"608","Philippines","PHL","120.8601418","14.16591706","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","6.16","6.25","5.46",2017.0,"5.46","Data nature not available","World Development Indicators database, World Bank"
"612","Pitcairn","PCN","-128.3225873","-24.37538456","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"616","Poland","POL","19.40660158","52.1226733","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","7.18","6.63","5.74",2017.0,"5.74","Data nature not available","World Development Indicators database, World Bank"
"620","Portugal","PRT","-7.961599811","39.68509315","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"624","Guinea-Bissau","GNB","-14.40182514","12.11760394","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"626","Timor-Leste","TLS","125.9451052","-8.797497247","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"630","Puerto Rico","PRI","-66.47591017","18.22753799","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"634","Qatar","QAT","51.19152467","25.28355379","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"638","Réunion","REU","55.53171398","-21.13183266","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"642","Romania","ROU","24.98481009","45.83893563","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","7.05","6.06","5.08",2017.0,"5.08","Data nature not available","World Development Indicators database, World Bank"
"643","Russian Federation","RUS","99.01404926","61.61899849","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"646","Rwanda","RWA","29.92310194","-1.999842114","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","16.59","13.84","11.54",2017.0,"11.54","Data nature not available","World Development Indicators database, World Bank"
"652","Saint Barthélemy","BLM","-62.83173536","17.89513362","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"654","Saint Helena","SHN","-5.705752501","-15.96503946","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"659","Saint Kitts and Nevis","KNA","-62.76628613","17.33994219","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"660","Anguilla","AIA","-63.05651612","18.21525315","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"662","Saint Lucia","LCA","-60.96529553","13.89405601","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"663","Saint Martin (French Part)","MAF","-63.04505461","18.0882685","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"666","Saint Pierre and Miquelon","SPM","-56.33682442","46.85812735","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"670","Saint Vincent and the Grenadines","VCT","-61.19024321","13.24627968","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"674","San Marino","SMR","12.46329038","43.93841766","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"678","Sao Tome and Principe","STP","6.609772265","0.241554875","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"682","Saudi Arabia","SAU","44.54763347","24.12594211","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"686","Senegal","SEN","-14.46636926","14.35920905","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","9.89","5.58","5.09",2017.0,"5.09","Data nature not available","World Development Indicators database, World Bank"
"688","Serbia","SRB","20.805876","44.03145697","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","10.52","9.22","9.19",2017.0,"9.19","Data nature not available","World Development Indicators database, World Bank"
