series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Type of occupation	Units description	Type of occupation description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	508	38.18479941	-14.27963886	MOZ	Mozambique	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel					0.008					0.012	0.018	0.015	0.016	0.016				0.016	2013	0.016	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	512	57.87743482	21.98805614	OMN	Oman	1	PER_1000_POP	PHYS	Per 1,000 population	physicians	1.455				1.581	1.668	1.793	1.892	1.958	2.014	1.991	1.971	1.99				1.915	1.9525	2016	1.915	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	512	57.87743482	21.98805614	OMN	Oman	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel	0.528				0.634	0.664	0.718	0.816	0.838	0.901	0.946	0.95	1.003				0.881	0.942	2016	0.881	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	512	57.87743482	21.98805614	OMN	Oman	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel	3.496				4.203	3.701	3.766	4.007	4.235	4.381	4.37	4.436	4.408				4.153	4.2805	2016	4.153	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	512	57.87743482	21.98805614	OMN	Oman	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel	0.117				0.222	0.179	0.194	0.202	0.21	0.226	0.222	0.226	0.227				0.247	0.237	2016	0.247	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	516	17.21907885	-22.13817068	NAM	Namibia	1	PER_1000_POP	PHYS	Per 1,000 population	physicians					0.299			0.372											2007	0.372	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	516	17.21907885	-22.13817068	NAM	Namibia	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel					0.144			0.18											2007	0.18	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	516	17.21907885	-22.13817068	NAM	Namibia	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel					3.068			2.76											2007	2.76	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	516	17.21907885	-22.13817068	NAM	Namibia	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel					0.056			0.043											2007	0.043	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	520	166.92313	-0.528742623	NRU	Nauru	1	PER_1000_POP	PHYS	Per 1,000 population	physicians					0.989				0.995	0.997	0.998	1.394							2011	1.394	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	520	166.92313	-0.528742623	NRU	Nauru	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel					0.989					0.698		0.996							2011	0.996	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	520	166.92313	-0.528742623	NRU	Nauru	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel					6.231				6.866			6.972							2011	6.972	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	520	166.92313	-0.528742623	NRU	Nauru	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel					0.099				0.1	0.299		0.598							2011	0.598	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	524	83.94678863	28.25866332	NPL	Nepal	1	PER_1000_POP	PHYS	Per 1,000 population	physicians					0.214								0.506	0.545	0.598			0.549666666666667	2014	0.598	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	524	83.94678863	28.25866332	NPL	Nepal	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel					0.014								0.153					0.153	2012	0.153	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	524	83.94678863	28.25866332	NPL	Nepal	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel					0.469								1.568	1.811	2.041			1.80666666666667	2014	2.041	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	524	83.94678863	28.25866332	NPL	Nepal	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel					0.014														2004	0.014	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	528	5.331480568	51.86728884	NLD	Netherlands	1	PER_1000_POP	PHYS	Per 1,000 population	physicians															3.424	3.478		3.451	2015	3.478	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	528	5.331480568	51.86728884	NLD	Netherlands	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel											0.199	0.208	0.206	0.212	0.215	0.213		0.2115	2015	0.213	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	528	5.331480568	51.86728884	NLD	Netherlands	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel															10.542			10.542	2014	10.542	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	528	5.331480568	51.86728884	NLD	Netherlands	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel															0.51	0.506		0.508	2015	0.506	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	PER_1000_POP	PHYS	Per 1,000 population	physicians																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	531	-68.95033464	12.15058042	CUW	Curaçao	1	PER_1000_POP	PHYS	Per 1,000 population	physicians																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	531	-68.95033464	12.15058042	CUW	Curaçao	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	531	-68.95033464	12.15058042	CUW	Curaçao	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	531	-68.95033464	12.15058042	CUW	Curaçao	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	533	-69.97050586	12.50878756	ABW	Aruba	1	PER_1000_POP	PHYS	Per 1,000 population	physicians																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	533	-69.97050586	12.50878756	ABW	Aruba	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	533	-69.97050586	12.50878756	ABW	Aruba	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	533	-69.97050586	12.50878756	ABW	Aruba	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	PER_1000_POP	PHYS	Per 1,000 population	physicians																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	540	165.5067368	-21.41742531	NCL	New Caledonia	1	PER_1000_POP	PHYS	Per 1,000 population	physicians																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	540	165.5067368	-21.41742531	NCL	New Caledonia	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	540	165.5067368	-21.41742531	NCL	New Caledonia	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	540	165.5067368	-21.41742531	NCL	New Caledonia	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	548	167.0679779	-15.34445547	VUT	Vanuatu	1	PER_1000_POP	PHYS	Per 1,000 population	physicians					0.147			0.118	0.115				0.186					0.186	2012	0.186	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	548	167.0679779	-15.34445547	VUT	Vanuatu	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel									0.009				0.117					0.117	2012	0.117	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	548	167.0679779	-15.34445547	VUT	Vanuatu	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel					1.763			1.564	1.686				2.218					2.218	2012	2.218	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	548	167.0679779	-15.34445547	VUT	Vanuatu	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel									0.013				0.069					0.069	2012	0.069	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	554	170.4755673	-43.98721568	NZL	New Zealand	1	PER_1000_POP	PHYS	Per 1,000 population	physicians		2.311	2.067					2.302			2.612	2.641	2.698	2.818	2.852	3.061		2.85725	2015	3.061	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	554	170.4755673	-43.98721568	NZL	New Zealand	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel		0.302						0.682			0.629	0.64	0.645	0.657	0.665	0.679	0.689	0.667	2016	0.689	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	554	170.4755673	-43.98721568	NZL	New Zealand	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel	7.993	8.51						10.498			10.579	10.651	10.593	10.644	10.718	10.997	11.148	10.82	2016	11.148	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	554	170.4755673	-43.98721568	NZL	New Zealand	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel		0.662	0.409					0.443											2007	0.443	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	558	-85.03060315	12.84210839	NIC	Nicaragua	1	PER_1000_POP	PHYS	Per 1,000 population	physicians				0.39		0.505	0.498	0.533	0.657	0.713	0.739	0.827	0.876	0.916	0.914			0.902	2014	0.914	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	558	-85.03060315	12.84210839	NIC	Nicaragua	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	558	-85.03060315	12.84210839	NIC	Nicaragua	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel				1.119		1.17	1.171	1.197	1.308	1.321	1.284	1.388	1.394	1.386	1.384			1.388	2014	1.384	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	558	-85.03060315	12.84210839	NIC	Nicaragua	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel				0.046		0.046	0.045	0.044	0.048	0.047	0.045	0.045	0.045	0.044	0.043			0.044	2014	0.043	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	562	9.400167877	17.42143036	NER	Niger	1	PER_1000_POP	PHYS	Per 1,000 population	physicians					0.023				0.019										2008	0.019	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	562	9.400167877	17.42143036	NER	Niger	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel					0.002				0.001										2008	0.001	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	562	9.400167877	17.42143036	NER	Niger	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel					0.217				0.14										2008	0.14	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	562	9.400167877	17.42143036	NER	Niger	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel					0.001				0.001										2008	0.001	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	566	8.097363256	9.585789025	NGA	Nigeria	1	PER_1000_POP	PHYS	Per 1,000 population	physicians				0.263		0.281	0.346	0.376	0.374	0.376									2009	0.376	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	566	8.097363256	9.585789025	NGA	Nigeria	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel					0.047	0.086	0.087	0.127	0.124			0.104							2011	0.104	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	566	8.097363256	9.585789025	NGA	Nigeria	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel				1.586		1.529	1.495	1.491	1.489										2008	1.489	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	566	8.097363256	9.585789025	NGA	Nigeria	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel				0.019		0.015	0.016	0.028	0.025	0.016									2009	0.016	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	570	-169.8601693	-19.05000475	NIU	Niue	1	PER_1000_POP	PHYS	Per 1,000 population	physicians				2.273	2.326		2.41		1.84										2008	1.84	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	570	-169.8601693	-19.05000475	NIU	Niue	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel				0.568	0.581		0.602		0.613										2008	0.613	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	570	-169.8601693	-19.05000475	NIU	Niue	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel				9.659	12.791		9.036		9.816										2008	9.816	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	570	-169.8601693	-19.05000475	NIU	Niue	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel				1.136	1.163		1.807		2.454										2008	2.454	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	PER_1000_POP	PHYS	Per 1,000 population	physicians																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	574	167.9515548	-29.03230018	NFK	Norfolk Island	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	574	167.9515548	-29.03230018	NFK	Norfolk Island	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	574	167.9515548	-29.03230018	NFK	Norfolk Island	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	578	11.47846389	61.34311134	NOR	Norway	1	PER_1000_POP	PHYS	Per 1,000 population	physicians										4.053	4.112	4.187	4.232	4.303	4.42	4.385		4.335	2015	4.385	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	578	11.47846389	61.34311134	NOR	Norway	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel											0.638	0.645	0.671	0.69	0.721	0.741		0.70575	2015	0.741	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	578	11.47846389	61.34311134	NOR	Norway	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel										31.123	16.648	16.934	17.069	17.198	17.406	17.824		17.37425	2015	17.824	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	578	11.47846389	61.34311134	NOR	Norway	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel										0.868	0.878	0.884	0.865	0.872	0.864	0.851		0.863	2015	0.851	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	PER_1000_POP	PHYS	Per 1,000 population	physicians																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	PER_1000_POP	PHYS	Per 1,000 population	physicians																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel																						
