"ISO3CD","X","Y","GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","ReportingType_Code","ReportingType_Desc","Units_Code","Units_Desc","Footnotes_2000","Footnotes_2001","Footnotes_2002","Footnotes_2003","Footnotes_2004","Footnotes_2005","Footnotes_2006","Footnotes_2007","Footnotes_2008","Footnotes_2009","Footnotes_2010","Footnotes_2011","Footnotes_2012","Footnotes_2013","Footnotes_2014","Footnotes_2015","Footnotes_2016","Footnotes_2017","Nature_Code_2000","Nature_Code_2001","Nature_Code_2002","Nature_Code_2003","Nature_Code_2004","Nature_Code_2005","Nature_Code_2006","Nature_Code_2007","Nature_Code_2008","Nature_Code_2009","Nature_Code_2010","Nature_Code_2011","Nature_Code_2012","Nature_Code_2013","Nature_Code_2014","Nature_Code_2015","Nature_Code_2016","Nature_Code_2017","Source_2000","Source_2001","Source_2002","Source_2003","Source_2004","Source_2005","Source_2006","Source_2007","Source_2008","Source_2009","Source_2010","Source_2011","Source_2012","Source_2013","Source_2014","Source_2015","Source_2016","Source_2017","TimeDetail_2000","TimeDetail_2001","TimeDetail_2002","TimeDetail_2003","TimeDetail_2004","TimeDetail_2005","TimeDetail_2006","TimeDetail_2007","TimeDetail_2008","TimeDetail_2009","TimeDetail_2010","TimeDetail_2011","TimeDetail_2012","TimeDetail_2013","TimeDetail_2014","TimeDetail_2015","TimeDetail_2016","TimeDetail_2017","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Value_2017","Latest_Year","Latest_Value"
"ABW","-69.97050586","12.50878756","533","Aruba","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","C","C","C","","C","C","","C","C","C","C","C","C","C","C","C","","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","","","","","","","","","","","","","","","","","","","","21.82276","21.32039","19.75715","","14.89786","18.90071","","20.7888","19.0362","21.53726","22.14366","21.74546","20.63408","21.87459","19.61272","22.85499","","",2015.0,"22.85499"
"VUT","167.0679779","-15.34445547","548","Vanuatu","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","C","C","C","C","","","","","C","C","","","","","C","C","","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","","","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","","","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","","","","","","","","","","","","","","","","","","","","27.52419","40.07755","36.40962","44.8018","","","","","21.40563","18.72315","","","","","21.59843","22.27398","","",2015.0,"22.27398"
"NZL","170.4755673","-43.98721568","554","New Zealand","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","","","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","","","","","","","","","","","","","","","","","","","","","18.53028","18.59805","18.58357","18.85661","18.02876","16.81503","16.61695","15.61095","17.01477","16.93086","17.00013","19.68997","18.35822","18.01963","18.12548","","",2015.0,"18.12548"
"NIC","-85.03060315","12.84210839","558","Nicaragua","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","C","","C","E","","","","","","","C","","","","","","","","UNESCO Institute of Statistics (UIS).","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","","","","","","UNESCO Institute of Statistics (UIS).","","","","","","","","","","","","","","","","","","","","","","","","","","14.5737","","15.68779","14.887","","","","","","","22.75367","","","","","","","",2010.0,"22.75367"
"BEL","4.660976456","50.64104975","56","Belgium","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","C","C","C","C","C","C","C","C","C","C","C","","C","C","","","","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","","","","","","","","","","","","","","","","","","","","","","11.87948","12.01328","11.60373","11.86717","11.1742","12.05537","12.12403","12.51309","11.84788","12.01439","11.71488","","11.90734","11.95835","","","",2014.0,"11.95835"
"NER","9.400167877","17.42143036","562","Niger","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","C","C","C","C","","","C","C","C","C","C","C","C","C","C","C","","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","","","","","","","","","","","","","","","","","","","","18.78317","16.59557","16.65247","13.8455","","","16.88377","17.37597","16.17733","18.91294","18.10404","21.67581","19.19202","18.08453","21.6615","18.51086","","",2015.0,"18.51086"
"NOR","11.47846389","61.34311134","578","Norway","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","","","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","","","","","","","","","","","","","","","","","","","","","15.48646","15.73486","16.25644","15.75515","16.53605","16.7517","16.23354","16.55713","16.14887","15.76092","15.30602","15.01093","17.45271","17.27827","17.04798","","","",2014.0,"17.04798"
"FSM","158.225216","6.880670092","583","Micronesia (Federated States of)","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","E","","","","","","","","","","","","","","","C","","","UNESCO Institute of Statistics (UIS).","","","","","","","","","","","","","","","UNESCO Institute of Statistics (UIS).","","","","","","","","","","","","","","","","","","","","","9.96512","","","","","","","","","","","","","","","22.43989","","",2015.0,"22.43989"
"MHL","171.0839119","7.110213497","584","Marshall Islands","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","C","C","","","","","","","","","","","","","","","","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.8142","22.50875","","","","","","","","","","","","","","",2003.0,"22.50875"
"PLW","134.5733878","7.502307591","585","Palau","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","E","C","E","","","","","","","","","","","","","","","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.96441","15.30785","15.53766","","","","","","","","","","","","","","","",2002.0,"15.53766"
"PAK","68.80479684","29.36491634","586","Pakistan","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","C","","","","C","C","C","C","C","C","C","C","C","C","C","C","C","","UNESCO Institute of Statistics (UIS).","","","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","","","","","","","","","","","","","","","","","","","8.48988","","","","11.22935","13.77751","15.2891","15.44552","14.09696","11.86443","11.86466","10.92461","11.04063","11.51398","11.30066","13.18728","12.60315","",2016.0,"12.60315"
"PAN","-81.26616623","8.450965746","591","Panama","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","C","C","C","E","E","","","","C","","","C","","","","","","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","","","UNESCO Institute of Statistics (UIS).","","","UNESCO Institute of Statistics (UIS).","","","","","","","","","","","","","","","","","","","","","","","","","19.83194","16.63913","16.9575","16.34301","14.56827","","","","14.88983","","","13.01972","","","","","","",2011.0,"13.01972"
"BMU","-64.78155012","32.27881922","60","Bermuda","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","C","C","C","","","","C","C","","","","C","C","","","","","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","","","","","","","","","","","","","","","","","","","","","","","11.0366","11.11385","12.1054","","","","13.97043","12.93424","","","","7.79644","9.0188","","",2015.0,"9.0188"
"PRY","-60.54854225","-21.70216237","600","Paraguay","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","C","C","C","C","C","","","C","","","C","C","C","","","","","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","","UNESCO Institute of Statistics (UIS).","","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","","","","","","","","","","","","","","","","","","","","","","","21.55939","19.87922","18.8154","20.89403","18.21824","","","19.42472","","","18.76241","23.29774","19.63423","","","","","",2012.0,"19.63423"
"PER","-71.82093277","-13.58939705","604","Peru","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","","","","","","","","","","","","","","","","","","","15.25037","14.79623","14.57806","14.65831","15.27385","14.27852","14.0353","14.14177","14.53442","14.59631","13.55558","13.55255","14.36907","15.22388","16.21989","17.59819","17.84879","",2016.0,"17.84879"
"PHL","120.8601418","14.16591706","608","Philippines","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","C","C","C","C","C","C","C","C","C","C","","","","","","","","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","","","","","","","","","","","","","","","","","","","","","","","","","","15.20676","13.91591","14.06893","14.38022","12.75085","12.42236","13.26853","13.66702","14.44199","13.21116","","","","","","","","",2009.0,"13.21116"
"POL","19.40660158","52.1226733","616","Poland","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","","","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","","","","","","","","","","","","","","","","","","","","","11.89872","11.86072","11.91849","11.67253","12.31606","12.25104","12.6952","11.29193","11.40636","11.10287","11.06465","10.98657","11.23258","11.59993","11.62556","","","",2014.0,"11.62556"
"PRT","-7.961599811","39.68509315","620","Portugal","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","","","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","","","","","","","","","","","","","","","","","","","","","12.10436","12.09401","12.02215","11.64595","10.94621","10.86354","10.84841","11.06376","10.37183","11.07481","10.42656","10.23923","10.19303","10.56848","9.89673","","","",2014.0,"9.89673"
"GNB","-14.40182514","12.11760394","624","Guinea-Bissau","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C","C","C","C","","","","","","","","","","","","","","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.06924","10.19974","14.5398","16.19138","","","","",2013.0,"16.19138"
"TLS","125.9451052","-8.797497247","626","Timor-Leste","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","C","C","C","C","C","C","C","","","","","","","","","","","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.09054","10.58612","9.15421","7.6509","5.53769","5.89318","6.67724","","","",2014.0,"6.67724"
"PRI","-66.47591017","18.22753799","630","Puerto Rico","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C","C","","","","","","","","","","","","","","","","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.58274","19.96511","","","",2014.0,"19.96511"
"QAT","51.19152467","25.28355379","634","Qatar","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","C","C","C","C","C","C","","","C","C","C","C","C","C","C","","","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","","","","","","","","","","","","","","","","","","","","","9.67605","10.55131","12.00746","10.70006","12.05313","13.74476","","","15.05552","14.83565","13.81727","13.10685","12.30603","13.1471","12.74315","","","",2014.0,"12.74315"
"BTN","90.45098484","27.39598568","64","Bhutan","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","C","C","","","C","C","","","C","C","C","C","","C","C","C","","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","","","","","","","","","","","","","","","","","","","","13.77201","13.08501","","","18.69831","22.84906","","","15.64473","12.86167","11.79651","13.05737","","15.63382","17.03031","25.52448","","",2015.0,"25.52448"
"ROU","24.98481009","45.83893563","642","Romania","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","C","C","C","C","C","C","","C","","C","C","C","C","","C","","","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","UNESCO Institute of Statistics (UIS).","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","UNESCO Institute of Statistics (UIS).","","","","","","","","","","","","","","","","","","","","","","8.18758","9.84882","10.92235","11.13906","9.84331","10.83668","","12.00496","","11.02129","9.12913","8.33493","8.43579","","9.23572","","","",2014.0,"9.23572"
