ISO3CD,X,Y,GeoArea_Code,GeoArea_Desc,GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,Age_Code,Age_Desc,Sex_Code,Sex_Desc,ReportingType_Code,ReportingType_Desc,Units_Code,Units_Desc,Footnotes_2014,Footnotes_2015,Footnotes_2016,Nature_Code_2014,Nature_Code_2015,Nature_Code_2016,Source_2014,Source_2015,Source_2016,TimeDetail_2014,TimeDetail_2015,TimeDetail_2016,Value_2014,Value_2015,Value_2016,Latest_Year,Latest_Value
BRB,-59.5346489,13.13648273,52,Barbados,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,<15Y,under 15 years old,FEMALE,Female,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
BRB,-59.5346489,13.13648273,52,Barbados,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,<15Y,under 15 years old,MALE,Male,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
BMU,-64.78155012,32.27881922,60,Bermuda,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,15+,15 years old and over,FEMALE,Female,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
BMU,-64.78155012,32.27881922,60,Bermuda,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,15+,15 years old and over,MALE,Male,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
BMU,-64.78155012,32.27881922,60,Bermuda,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,<15Y,under 15 years old,FEMALE,Female,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
BMU,-64.78155012,32.27881922,60,Bermuda,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,<15Y,under 15 years old,MALE,Male,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
BTN,90.45098484,27.39598568,64,Bhutan,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,15+,15 years old and over,FEMALE,Female,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
BTN,90.45098484,27.39598568,64,Bhutan,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,15+,15 years old and over,MALE,Male,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
BTN,90.45098484,27.39598568,64,Bhutan,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,<15Y,under 15 years old,FEMALE,Female,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
BTN,90.45098484,27.39598568,64,Bhutan,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,<15Y,under 15 years old,MALE,Male,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
BWA,23.81380223,-22.18810073,72,Botswana,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,15+,15 years old and over,FEMALE,Female,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
BWA,23.81380223,-22.18810073,72,Botswana,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,15+,15 years old and over,MALE,Male,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
BWA,23.81380223,-22.18810073,72,Botswana,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,<15Y,under 15 years old,FEMALE,Female,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
BWA,23.81380223,-22.18810073,72,Botswana,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,<15Y,under 15 years old,MALE,Male,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
BVT,3.410732868,-54.43295905,74,Bouvet Island,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,15+,15 years old and over,FEMALE,Female,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
BVT,3.410732868,-54.43295905,74,Bouvet Island,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,15+,15 years old and over,MALE,Male,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
BVT,3.410732868,-54.43295905,74,Bouvet Island,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,<15Y,under 15 years old,FEMALE,Female,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
BVT,3.410732868,-54.43295905,74,Bouvet Island,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,<15Y,under 15 years old,MALE,Male,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
BRA,-53.08432878,-10.77668561,76,Brazil,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,15+,15 years old and over,FEMALE,Female,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
BRA,-53.08432878,-10.77668561,76,Brazil,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,15+,15 years old and over,MALE,Male,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
BRA,-53.08432878,-10.77668561,76,Brazil,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,<15Y,under 15 years old,FEMALE,Female,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
BRA,-53.08432878,-10.77668561,76,Brazil,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,<15Y,under 15 years old,MALE,Male,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
BLZ,-88.70199554,17.19965901,84,Belize,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,15+,15 years old and over,FEMALE,Female,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
BLZ,-88.70199554,17.19965901,84,Belize,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,15+,15 years old and over,MALE,Male,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
BLZ,-88.70199554,17.19965901,84,Belize,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,<15Y,under 15 years old,FEMALE,Female,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
BLZ,-88.70199554,17.19965901,84,Belize,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,<15Y,under 15 years old,MALE,Male,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
IOT,72.38715553,-7.299281071,86,British Indian Ocean Territory,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,15+,15 years old and over,FEMALE,Female,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
IOT,72.38715553,-7.299281071,86,British Indian Ocean Territory,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,15+,15 years old and over,MALE,Male,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
IOT,72.38715553,-7.299281071,86,British Indian Ocean Territory,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,<15Y,under 15 years old,FEMALE,Female,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
IOT,72.38715553,-7.299281071,86,British Indian Ocean Territory,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,<15Y,under 15 years old,MALE,Male,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
SLB,160.1584117,-9.622391719,90,Solomon Islands,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,15+,15 years old and over,FEMALE,Female,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
SLB,160.1584117,-9.622391719,90,Solomon Islands,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,15+,15 years old and over,MALE,Male,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
SLB,160.1584117,-9.622391719,90,Solomon Islands,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,<15Y,under 15 years old,FEMALE,Female,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
SLB,160.1584117,-9.622391719,90,Solomon Islands,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,<15Y,under 15 years old,MALE,Male,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
VGB,-64.63294223,18.42256578,92,British Virgin Islands,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,15+,15 years old and over,FEMALE,Female,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
VGB,-64.63294223,18.42256578,92,British Virgin Islands,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,15+,15 years old and over,MALE,Male,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
VGB,-64.63294223,18.42256578,92,British Virgin Islands,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,<15Y,under 15 years old,FEMALE,Female,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
VGB,-64.63294223,18.42256578,92,British Virgin Islands,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,<15Y,under 15 years old,MALE,Male,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
BRN,114.6288563,4.49736984,96,Brunei Darussalam,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,15+,15 years old and over,FEMALE,Female,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
BRN,114.6288563,4.49736984,96,Brunei Darussalam,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,15+,15 years old and over,MALE,Male,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
BRN,114.6288563,4.49736984,96,Brunei Darussalam,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,<15Y,under 15 years old,FEMALE,Female,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
BRN,114.6288563,4.49736984,96,Brunei Darussalam,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,<15Y,under 15 years old,MALE,Male,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
BDI,29.89080992,-3.366387428,108,Burundi,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,15+,15 years old and over,FEMALE,Female,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
BDI,29.89080992,-3.366387428,108,Burundi,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,15+,15 years old and over,MALE,Male,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
BDI,29.89080992,-3.366387428,108,Burundi,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,<15Y,under 15 years old,FEMALE,Female,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
BDI,29.89080992,-3.366387428,108,Burundi,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,<15Y,under 15 years old,MALE,Male,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
KHM,104.922836,12.71163737,116,Cambodia,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,15+,15 years old and over,FEMALE,Female,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
KHM,104.922836,12.71163737,116,Cambodia,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,15+,15 years old and over,MALE,Male,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
KHM,104.922836,12.71163737,116,Cambodia,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,<15Y,under 15 years old,FEMALE,Female,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
KHM,104.922836,12.71163737,116,Cambodia,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,<15Y,under 15 years old,MALE,Male,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
CMR,12.7419827,5.692387031,120,Cameroon,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,15+,15 years old and over,FEMALE,Female,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
CMR,12.7419827,5.692387031,120,Cameroon,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,15+,15 years old and over,MALE,Male,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
CMR,12.7419827,5.692387031,120,Cameroon,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,<15Y,under 15 years old,FEMALE,Female,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
CMR,12.7419827,5.692387031,120,Cameroon,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,<15Y,under 15 years old,MALE,Male,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,
