"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source"
"442","Luxembourg","LUX","6.092656563","49.77679538","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","7.03827","1.57816","2.99402","0.81229","2.58091","1.81519","3.43618","6.26197","-3.39256","-6.51203","2.46783","0.16242","-2.68205","1.30735","3.56737","0.96957","1.47019",2016.0,"1.47019","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"446","China, Macao Special Administrative Region","MAC","113.5665388","22.1237259","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","3.43006","0.51559","6.32254","8.92366","23.7153","5.57292","10.84217","12.06201","1.27804","-0.79385","22.54459","18.91119","6.69503","8.62985","-3.37262","-23.18116","-2.68085",2016.0,"-2.68085","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"450","Madagascar","MDG","46.6982339","-19.38514785","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.52017","2.76779","-15.27774","6.52096","2.1598","1.55822","1.99911","3.21609","2.53246","-6.66643","-2.20163","-0.9741","-0.29281","-1.3059","0.00458","0.31436","1.43553",2016.0,"1.43553","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"454","Malawi","MWI","33.4884625","-13.40819859","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","-1.38327","-7.39748","-0.0609","2.93825","2.59826","0.38859","1.66299","6.33988","4.39445","5.06408","3.686","1.76338","-3.50391","3.18238","3.50568","-0.1485","0.01287",2016.0,"0.01287","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"458","Malaysia","MYS","116.8346314","5.452415309","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","6.37365","-1.65946","3.2138","3.68936","4.72444","3.34004","3.62944","4.37338","2.95553","-3.27707","5.48782","3.37139","3.53784","2.80378","4.18446","3.2761","2.71954",2016.0,"2.71954","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"462","Maldives","MDV","73.09672546","-0.614385021","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.66063","-6.16678","4.6029","10.78857","3.22803","-15.42128","22.8236","4.92575","6.63472","-9.70107","4.31947","5.4932","-0.42167","4.25915","4.4771","-0.23592","3.84187",2016.0,"3.84187","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"466","Mali","MLI","-3.522016039","17.35311254","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","-2.83063","11.35571","4.72452","9.50682","-9.08192","6.86005","8.87039","4.75064","5.96146","8.16318","7.42361","4.51965","7.98003","3.95463","4.70666","4.49964","4.71047",2016.0,"4.71047","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"470","Malta","MLT","14.44617519","35.89194275","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","5.99957","-0.0185","2.4316","2.05853","-0.002","3.32952","1.38607","3.54017","2.89414","-2.91387","3.02884","0.86965","2.01661","3.98692","7.5772","6.54979","5.0876",2016.0,"5.0876","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"474","Martinique","MTQ","-60.91544135","14.56086108","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"478","Mauritania","MRT","-10.33187259","20.26089546","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","-3.39086","-0.9655","-2.22539","2.97181","2.76859","5.9103","15.54987","-0.03803","-1.7344","-3.82902","1.77653","1.34938","2.8547","3.11833","2.52044","0.1808","-1.10618",2016.0,"-1.10618","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"480","Mauritius","MUS","57.568022","-20.28581998","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","7.3291","2.58854","1.02888","5.21069","3.75672","1.2514","4.34488","5.22902","4.92949","2.92207","4.04836","3.82221","3.30224","3.20233","3.58563","3.2849","3.52644",2016.0,"3.52644","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"484","Mexico","MEX","-102.5148166","23.93378032","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","3.4784","-1.7064","-1.27411","0.21255","2.60441","0.91508","2.9573","0.69632","-0.48083","-6.79735","3.49303","2.12136","2.15128","-0.05838","1.44972","1.90108","1.58236",2016.0,"1.58236","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"492","Monaco","MCO","7.424214814","43.73532918","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.9621","1.07857","0.28482","-0.11112","1.61089","0.16747","3.93173","12.11506","-1.51092","-13.50639","0.63581","5.92253","0.22055","9.0283","6.72711","4.46292","2.69911",2016.0,"2.69911","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"496","Mongolia","MNG","103.0728057","46.83892054","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.15953","2.00222","3.70951","5.89413","9.4047","5.99673","7.21664","8.81615","7.38949","-2.7546","4.62595","15.21528","10.21609","9.51327","5.86363","0.55773","-0.73139",2016.0,"-0.73139","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"498","Republic of Moldova","MDA","28.4650624","47.20236795","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.67121","6.53662","8.03908","6.75039","7.50009","7.72474","5.11253","3.39961","8.28896","-5.63613","7.39714","7.00191","-0.64408","9.44696","4.84479","-0.33129","4.43317",2016.0,"4.43317","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"499","Montenegro","MNE","19.25214024","42.78717043","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","14.72382","1.16332","1.86954","2.36334","4.24834","3.97051","8.31246","6.52532","6.9257","-6.0442","2.49852","3.03267","-2.86649","3.43207","1.68975","3.30747","2.87772",2016.0,"2.87772","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"500","Montserrat","MSR","-62.19261223","16.73558313","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","13.8385","9.64193","5.31798","-1.64796","0.82399","0.23819","-2.10578","2.32869","4.05166","-0.7625","-3.23419","4.40678","2.9168","4.29807","1.37024","-0.0867","1.47257",2016.0,"1.47257","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"504","Morocco","MAR","-6.281942841","31.8440131","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.4135","6.32756","2.15891","5.13578","3.63732","1.82533","6.54408","1.53313","4.67965","7.62771","2.62173","4.81974","0.84056","3.39853","2.51654","3.48133","1.98457",2016.0,"1.98457","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"508","Mozambique","MOZ","38.18479941","-14.27963886","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","-1.03862","9.56123","5.66262","3.38422","4.6473","5.54908","6.66784","4.32275","3.79662","3.28938","3.61605","4.03551","4.11881","4.07","4.37229","3.55596","0.89962",2016.0,"0.89962","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"512","Oman","OMN","57.87743482","21.98805614","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","4.03148","4.34035","-2.77402","-4.74882","-1.17295","-0.22432","2.44602","1.32349","4.42537","1.55098","-0.65963","-7.08793","2.15641","-2.56817","-3.91612","-0.35682","-2.18282",2016.0,"-2.18282","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"516","Namibia","NAM","17.21907885","-22.13817068","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.24634","-0.61888","3.26389","2.96008","11.00153","1.37047","5.8472","4.14897","1.36034","-1.1432","4.27641","3.07769","2.81944","3.21742","3.90831","3.60624","-1.12591",2016.0,"-1.12591","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"520","Nauru","NRU","166.92313","-0.528742623","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","-6.8284","-6.90018","-10.22137","0.02665","-4.50383","-11.96951","-19.42419","1.05574","96.66435","-18.14348","19.14026","12.18178","17.14353","30.31952","33.04743","1.06536","9.55354",2016.0,"9.55354","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"524","Nepal","NPL","83.94678863","28.25866332","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","4.17145","3.78859","-1.52899","2.34434","3.19846","1.79245","2.52073","2.32979","5.05861","3.49622","3.72247","2.27128","3.558","2.88096","4.72436","2.12214","-0.71825",2016.0,"-0.71825","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"528","Netherlands","NLD","5.331480568","51.86728884","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","3.64535","1.53819","-0.46952","-0.27687","1.49051","1.66117","3.05858","3.27862","1.32048","-4.10438","1.06234","1.3351","-1.36404","-0.49027","1.1215","1.96407","1.91613",2016.0,"1.91613","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"530","Netherlands Antilles","ANT","-68.30676179","12.22720635","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","-0.81467","2.43478","1.18943","2.10841","1.03997","0.28583","0.75071","1.62309","-0.50606","-2.68589","-2.56564","-1.92105","-1.64343","","","","",2012.0,"-1.64343","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"531","Curaçao","CUW","-68.95033464","12.15058042","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","-0.29356","-0.25253","-0.90692","-3.4359","-2.40945","-1.3817","-1.7003","-2.01741","-2.16022","-0.67199","-1.81215",2016.0,"-1.81215","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"533","Aruba","ABW","-69.97050586","12.50878756","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.38819","-5.10251","-5.42017","-0.12714","6.03293","-0.09681","0.25256","1.64106","0.00691","-11.41337","-3.56979","3.15648","-1.8737","3.58225","0.25749","-0.97151","-0.66913",2016.0,"-0.66913","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"534","Sint Maarten (Dutch part)","SXM","-63.06198692","18.03926508","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","4.84176","4.33561","1.23462","-0.82597","-0.41475","-2.26998","-1.93991","-2.3356","-1.80379","-2.22219","-1.56664",2016.0,"-1.56664","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"540","New Caledonia","NCL","165.5067368","-21.41742531","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.43479","0.04074","0.62328","2.96598","2.14914","1.90677","4.02398","2.63673","-0.91677","0.83288","5.39452","2.94885","0.13765","0.45472","2.01958","2.25923","1.63018",2016.0,"1.63018","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"548","Vanuatu","VUT","167.0679779","-15.34445547","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","3.09726","-4.23821","-4.04493","0.05289","1.34919","2.67393","5.805","2.62815","3.90578","0.87352","-0.74071","-1.1086","-0.55348","-0.30957","0.04839","-0.60485","1.76963",2016.0,"1.76963","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"554","New Zealand","NZL","170.4755673","-43.98721568","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.16966","2.55154","3.59529","2.98673","1.76493","1.95811","1.35411","2.58216","-2.57473","0.86536","-0.12111","1.57078","1.36732","0.76314","1.96174","2.41524","2.01471",2016.0,"2.01471","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"558","Nicaragua","NIC","-85.03060315","12.84210839","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.50416","1.46805","-0.62895","1.16814","3.94712","2.93266","2.79751","3.70831","2.09713","-4.52272","3.11552","5.03351","5.2406","3.71579","3.5963","3.68","3.54631",2016.0,"3.54631","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"562","Niger","NER","9.400167877","17.42143036","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","-6.05996","3.69096","1.53351","-0.2839","-4.37359","3.54454","1.93195","-0.62452","5.5565","-4.38802","4.33372","-1.55196","7.64245","1.2994","3.47544","0.04599","1.09303",2016.0,"1.09303","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"566","Nigeria","NGA","8.097363256","9.585789025","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.71429","1.82173","18.32641","7.47169","7.68793","3.79365","3.29901","3.68498","3.49216","4.12619","4.99983","2.11909","1.52409","2.61463","3.51962","-0.02224","-4.16011",2016.0,"-4.16011","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"570","Niue","NIU","-169.8601693","-19.05000475","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"574","Norfolk Island","NFK","167.9515548","-29.03230018","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"578","Norway","NOR","11.47846389","61.34311134","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.62352","1.54867","0.92731","0.38794","3.32356","1.86817","1.50315","1.9687","-0.60924","-2.82686","-0.51803","-0.2876","1.4015","-0.25111","0.72114","0.8028","0.03609",2016.0,"0.03609","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"580","Northern Mariana Islands","MNP","145.7582114","15.19099517","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"581","US Minor Outlying Islands","UMI","-162.4343752","5.874443968","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"583","Micronesia, Federated States of","FSM","158.225216","6.880670092","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"583","Micronesia (Federated States of)","FSM","158.225216","6.880670092","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","4.99675","1.91707","0.79538","1.99594","-2.59142","2.42632","0.15495","-1.39701","-1.65619","1.68133","2.38069","3.4949","-2.02265","-4.04301","-2.4505","4.51151","-0.54376",2016.0,"-0.54376","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"584","Marshall Islands","MHL","171.0839119","7.110213497","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","5.78507","5.30443","2.73879","0.38124","-0.02659","2.97745","1.39138","3.53685","-1.78845","-1.90112","6.22467","1.45058","3.46152","2.10702","-1.14626","0.45212","2.77816",2016.0,"2.77816","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
