series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Sex	Units	Age description	Sex description	Units description	2000	2005	2010	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	478	-10.33187259	20.26089546	MRT	Mauritania	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	18.3	17.7	17.7	18.1	18.3	18.2	2016	18.3	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	478	-10.33187259	20.26089546	MRT	Mauritania	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	17.9	17.9	18	17.9	18	17.95	2016	18	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	480	57.568022	-20.28581998	MUS	Mauritius	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	29.7	27.2	24.1	22.8	22.6	22.7	2016	22.6	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	480	57.568022	-20.28581998	MUS	Mauritius	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	36.3	33.1	30	28.4	27.8	28.1	2016	27.8	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	480	57.568022	-20.28581998	MUS	Mauritius	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	23.3	21.6	18.4	17.2	17.5	17.35	2016	17.5	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	484	-102.5148166	23.93378032	MEX	Mexico	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	16.8	17.1	16.3	15.9	15.7	15.8	2016	15.7	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	484	-102.5148166	23.93378032	MEX	Mexico	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	17.7	18.1	17.6	17.5	17.4	17.45	2016	17.4	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	484	-102.5148166	23.93378032	MEX	Mexico	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	16	16.3	15	14.3	14.1	14.2	2016	14.1	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	492	7.424214814	43.73532918	MCO	Monaco	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	492	7.424214814	43.73532918	MCO	Monaco	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	492	7.424214814	43.73532918	MCO	Monaco	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	496	103.0728057	46.83892054	MNG	Mongolia	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	38.9	35.6	32.3	30.4	30.2	30.3	2016	30.2	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	496	103.0728057	46.83892054	MNG	Mongolia	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	44.5	43.3	40.2	39	38.8	38.9	2016	38.8	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	496	103.0728057	46.83892054	MNG	Mongolia	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	33.3	27.7	24.5	22.2	21.9	22.05	2016	21.9	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	31.9	31.6	29.5	27.5	24.9	26.2	2016	24.9	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	498	28.4650624	47.20236795	MDA	Republic of Moldova	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	39.6	40	38.1	36.6	33.7	35.15	2016	33.7	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	498	28.4650624	47.20236795	MDA	Republic of Moldova	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	25.5	24.4	22	19.5	17.3	18.4	2016	17.3	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	499	19.25214024	42.78717043	MNE	Montenegro	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	25.7	25.5	22.1	20.9	20.6	20.75	2016	20.6	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	499	19.25214024	42.78717043	MNE	Montenegro	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	32.2	32.3	28.1	26.8	26.4	26.6	2016	26.4	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	499	19.25214024	42.78717043	MNE	Montenegro	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	19.5	19.1	16.4	15.1	14.9	15	2016	14.9	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	500	-62.19261223	16.73558313	MSR	Montserrat	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	500	-62.19261223	16.73558313	MSR	Montserrat	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	500	-62.19261223	16.73558313	MSR	Montserrat	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	504	-6.281942841	31.8440131	MAR	Morocco	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	24.4	18.6	13.8	12.5	12.4	12.45	2016	12.4	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	504	-6.281942841	31.8440131	MAR	Morocco	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	27.6	21	15.1	13.5	13.3	13.4	2016	13.3	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	504	-6.281942841	31.8440131	MAR	Morocco	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	21.6	16.4	12.5	11.5	11.3	11.4	2016	11.3	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	508	38.18479941	-14.27963886	MOZ	Mozambique	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	27.3	22.7	20.3	18.4	18.4	18.4	2016	18.4	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	508	38.18479941	-14.27963886	MOZ	Mozambique	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	28.5	24.3	22.1	19.8	19.6	19.7	2016	19.6	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	508	38.18479941	-14.27963886	MOZ	Mozambique	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	26.4	21.5	18.9	17.4	17.4	17.4	2016	17.4	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	512	57.87743482	21.98805614	OMN	Oman	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	23.4	21.8	20.2	18.1	17.8	17.95	2016	17.8	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	512	57.87743482	21.98805614	OMN	Oman	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	25.6	23.6	21.7	19.8	19.4	19.6	2016	19.4	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	512	57.87743482	21.98805614	OMN	Oman	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	20.6	19	17.7	15.8	15.5	15.65	2016	15.5	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	516	17.21907885	-22.13817068	NAM	Namibia	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	25.6	24.3	23.2	21.6	21.3	21.45	2016	21.3	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	516	17.21907885	-22.13817068	NAM	Namibia	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	28.6	27.3	26.2	24.8	24.7	24.75	2016	24.7	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	516	17.21907885	-22.13817068	NAM	Namibia	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	23	21.9	20.9	19.2	18.7	18.95	2016	18.7	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	520	166.92313	-0.528742623	NRU	Nauru	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	520	166.92313	-0.528742623	NRU	Nauru	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	520	166.92313	-0.528742623	NRU	Nauru	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	524	83.94678863	28.25866332	NPL	Nepal	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	27.3	25.8	23.8	22.2	21.8	22	2016	21.8	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	524	83.94678863	28.25866332	NPL	Nepal	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	30.7	28.7	26.5	25.2	24.8	25	2016	24.8	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	524	83.94678863	28.25866332	NPL	Nepal	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	24.2	22.9	21.1	19.6	19.2	19.4	2016	19.2	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	528	5.331480568	51.86728884	NLD	Netherlands	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	16.2	13.9	12.5	11.3	11.2	11.25	2016	11.2	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	528	5.331480568	51.86728884	NLD	Netherlands	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	20.1	16.6	14.5	12.8	12.7	12.75	2016	12.7	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	528	5.331480568	51.86728884	NLD	Netherlands	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	12.4	11.1	10.3	9.7	9.7	9.7	2016	9.7	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	531	-68.95033464	12.15058042	CUW	Curaçao	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	531	-68.95033464	12.15058042	CUW	Curaçao	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	531	-68.95033464	12.15058042	CUW	Curaçao	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	533	-69.97050586	12.50878756	ABW	Aruba	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	533	-69.97050586	12.50878756	ABW	Aruba	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	533	-69.97050586	12.50878756	ABW	Aruba	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	540	165.5067368	-21.41742531	NCL	New Caledonia	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	540	165.5067368	-21.41742531	NCL	New Caledonia	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	540	165.5067368	-21.41742531	NCL	New Caledonia	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	548	167.0679779	-15.34445547	VUT	Vanuatu	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	27.9	25.6	24.9	23.7	23.3	23.5	2016	23.3	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	548	167.0679779	-15.34445547	VUT	Vanuatu	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	30.8	28.4	28.2	27.6	27.2	27.4	2016	27.2	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	548	167.0679779	-15.34445547	VUT	Vanuatu	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	24.4	22.3	21.1	19.6	19.2	19.4	2016	19.2	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	554	170.4755673	-43.98721568	NZL	New Zealand	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	15.9	13.3	11.8	10.4	10.1	10.25	2016	10.1	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	554	170.4755673	-43.98721568	NZL	New Zealand	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	18.8	15.5	13.7	11.9	11.6	11.75	2016	11.6	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	554	170.4755673	-43.98721568	NZL	New Zealand	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	13	11.1	10	8.9	8.6	8.75	2016	8.6	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	558	-85.03060315	12.84210839	NIC	Nicaragua	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	19.5	17.2	15.4	14.4	14.2	14.3	2016	14.2	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	558	-85.03060315	12.84210839	NIC	Nicaragua	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	19.4	17.4	15.8	15	14.8	14.9	2016	14.8	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	558	-85.03060315	12.84210839	NIC	Nicaragua	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	19.6	17.1	15	13.9	13.7	13.8	2016	13.7	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	562	9.400167877	17.42143036	NER	Niger	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	20.1	21	20.8	20.2	20	20.1	2016	20	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	562	9.400167877	17.42143036	NER	Niger	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	19.3	20.2	20.6	20.3	20.1	20.2	2016	20.1	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	562	9.400167877	17.42143036	NER	Niger	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	20.8	21.7	21	20	19.8	19.9	2016	19.8	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	566	8.097363256	9.585789025	NGA	Nigeria	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	25.5	24.9	22.9	22.5	22.5	22.5	2016	22.5	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	566	8.097363256	9.585789025	NGA	Nigeria	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	22.6	22.1	21	20.8	20.9	20.85	2016	20.9	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	566	8.097363256	9.585789025	NGA	Nigeria	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	28.1	27.4	24.7	24	23.9	23.95	2016	23.9	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
