"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Sex_Code","Sex_Desc","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Value_2017","Value_2018","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"446","China, Macao Special Administrative Region","MAC","113.5665388","22.1237259","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","","","","","","","","","","","","","","","","","","","","","","","",""
"450","Madagascar","MDG","46.6982339","-19.38514785","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","150","150","150","160","160","160","160","160","127","127","","256","365","366","147","151","151","151","151",2018.0,"151","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"454","Malawi","MWI","33.4884625","-13.40819859","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","193","193","193","193","193","193","191","191","193","193","192","192","193","193","193","192","192","192","192",2018.0,"192","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"458","Malaysia","MYS","116.8346314","5.452415309","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","193","193","193","193","191","219","219","219","219","222","222","222","221","221","222","222","222","222","222",2018.0,"222","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"462","Maldives","MDV","73.09672546","-0.614385021","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","50","50","50","50","50","50","50","50","50","50","77","77","77","77","74","85","85","85","85",2018.0,"85","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"466","Mali","MLI","-3.522016039","17.35311254","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","147","147","147","147","147","147","147","147","147","147","147","147","147","147","147","147","147","147","147",2018.0,"147","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"470","Malta","MLT","14.44617519","35.89194275","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","65","65","65","65","65","65","65","65","65","69","69","69","69","69","70","70","70","72","67",2018.0,"67","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"474","Martinique","MTQ","-60.91544135","14.56086108","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","","","","","","","","","","","","","","","","","","","","","","","",""
"478","Mauritania","MRT","-10.33187259","20.26089546","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","79","79","81","81","81","81","","95","95","95","95","95","95","95","147","147","147","147","147",2018.0,"147","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"480","Mauritius","MUS","57.568022","-20.28581998","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","66","70","70","70","70","70","70","70","70","70","70","69","69","69","69","69","69","69","69",2018.0,"69","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"484","Mexico","MEX","-102.5148166","23.93378032","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","498","500","500",2018.0,"500","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"492","Monaco","MCO","7.424214814","43.73532918","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","18","18","18","18","24","24","24","24","24","24","23","23","21","21","24","24","24","24","24",2018.0,"24","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"496","Mongolia","MNG","103.0728057","46.83892054","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","76","76","76","76","76","74","75","76","76","74","76","76","76","74","74","74","76","76","76",2018.0,"76","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"498","Republic of Moldova","MDA","28.4650624","47.20236795","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","101","101","101","101","101","101","101","101","101","101","101","101","101","101","101","101","101","101","101",2018.0,"101","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"499","Montenegro","MNE","19.25214024","42.78717043","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","","","","","","","","81","81","81","81","81","81","81","81","81","81","81","81",2018.0,"81","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"500","Montserrat","MSR","-62.19261223","16.73558313","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","","","","","","","","","","","","","","","","","","","","","","","",""
"504","Morocco","MAR","-6.281942841","31.8440131","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","325","325","325","325","325","325","325","325","325","325","325","325","395","395","395","395","395","395","395",2018.0,"395","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"508","Mozambique","MOZ","38.18479941","-14.27963886","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250",2018.0,"250","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"512","Oman","OMN","57.87743482","21.98805614","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","","","","","","83","83","83","84","84","84","84","84","84","84","84","85","85","85",2018.0,"85","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"516","Namibia","NAM","17.21907885","-22.13817068","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","72","72","72","72","72","72","78","78","78","78","67","78","78","78","78","104","104","104","104",2018.0,"104","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"520","Nauru","NRU","166.92313","-0.528742623","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","18","18","18","18","18","18","18","18","18","18","18","18","18","18","19","19","19","19","19",2018.0,"19","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"524","Nepal","NPL","83.94678863","28.25866332","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","205","205","205","","","","","329","329","594","594","594","594","594","575","597","599","595","165",2018.0,"165","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"528","Netherlands","NLD","5.331480568","51.86728884","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150",2018.0,"150","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"530","Netherlands Antilles","ANT","-68.30676179","12.22720635","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","","","","","","","","","","","","","","","","","","","","","","","",""
"531","Curaçao","CUW","-68.95033464","12.15058042","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","","","","","","","","","","","","","","","","","","","","","","","",""
"533","Aruba","ABW","-69.97050586","12.50878756","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","","","","","","","","","","","","","","","","","","","","","","","",""
"534","Sint Maarten (Dutch part)","SXM","-63.06198692","18.03926508","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","","","","","","","","","","","","","","","","","","","","","","","",""
"540","New Caledonia","NCL","165.5067368","-21.41742531","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","","","","","","","","","","","","","","","","","","","","","","","",""
"548","Vanuatu","VUT","167.0679779","-15.34445547","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","52","52","52","52","52","52","52","52","52","52","52","52","52","52","52","52","52","52","52",2018.0,"52","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"554","New Zealand","NZL","170.4755673","-43.98721568","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","120","120","120","120","120","120","121","121","121","122","122","122","121","121","121","121","121","120","120",2018.0,"120","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"558","Nicaragua","NIC","-85.03060315","12.84210839","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","93","93","92","92","92","92","92","92","92","92","92","92","92","92","92","92","92","92","92",2018.0,"92","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"562","Niger","NER","9.400167877","17.42143036","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","83","83","83","83","83","113","113","113","113","113","113","","113","113","113","113","113","171","171",2018.0,"171","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"566","Nigeria","NGA","8.097363256","9.585789025","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","","351","351","351","360","360","360","360","358","358","358","358","352","360","360","360","360","360","360",2018.0,"360","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"570","Niue","NIU","-169.8601693","-19.05000475","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","","","","","","","","","","","","","","","","","","","","","","","",""
"574","Norfolk Island","NFK","167.9515548","-29.03230018","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","","","","","","","","","","","","","","","","","","","","","","","",""
"578","Norway","NOR","11.47846389","61.34311134","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","165","165","165","165","165","165","169","169","169","169","169","169","169","169","169","169","169","169","169",2018.0,"169","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"580","Northern Mariana Islands","MNP","145.7582114","15.19099517","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","","","","","","","","","","","","","","","","","","","","","","","",""
"581","US Minor Outlying Islands","UMI","-162.4343752","5.874443968","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","","","","","","","","","","","","","","","","","","","","","","","",""
"583","Micronesia (Federated States of)","FSM","158.225216","6.880670092","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","14","14","14","14","14","14","14","14","14","14","14","14","14","14","14","14","14","14","14",2018.0,"14","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"583","Micronesia, Federated States of","FSM","158.225216","6.880670092","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","","","","","","","","","","","","","","","","","","","","","","","",""
"584","Marshall Islands","MHL","171.0839119","7.110213497","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","33","33","33","33","33","33","33","33","33","33","33","33","33","33","33","33","33","33","33",2018.0,"33","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"585","Palau","PLW","134.5733878","7.502307591","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16",2018.0,"16","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"586","Pakistan","PAK","68.80479684","29.36491634","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","","","","342","342","342","342","342","342","338","342","342","342","342","323","323","340","340","340",2018.0,"340","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"591","Panama","PAN","-81.26616623","8.450965746","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","72","71","71","71","71","78","78","78","78","78","71","71","71","71","71","57","71","71","71",2018.0,"71","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"598","Papua New Guinea","PNG","145.8587761","-6.756057077","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","109","109","109","109","109","109","109","109","109","109","109","109","109","111","111","111","111","111","106",2018.0,"106","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"600","Paraguay","PRY","-60.54854225","-21.70216237","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","80","80","80","80","80","80","80","80","80","80","80","80","80","80","80","80","80","80","80",2018.0,"80","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"604","Peru","PER","-71.82093277","-13.58939705","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","120","120","120","120","120","120","120","120","120","120","120","120","130","130","130","130","130","130","130",2018.0,"130","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"608","Philippines","PHL","120.8601418","14.16591706","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","217","222","214","214","214","236","236","236","239","239","267","280","284","284","289","290","290","292","292",2018.0,"292","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"612","Pitcairn","PCN","-128.3225873","-24.37538456","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","","","","","","","","","","","","","","","","","","","","","","","",""
