GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,Cities_Code,Cities_Desc,ReportingType_Code,ReportingType_Desc,Nature_Code,Nature_Desc,Units_Code,Units_Desc,GeoArea_Code,GeoArea_Desc,Year,TimeDetail,Value,ValueType,Source,Footnotes,ISO3CD,X,Y
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,MALDIVES,Maldives,G,Global,NA,Data nature not available,PERCENT,Percentage,462,Maldives,2012.0,,38.2,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MDV,73.09672546,-0.614385021
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,BAMAKO,Bamako,G,Global,NA,Data nature not available,PERCENT,Percentage,466,Mali,2010.0,,38.1,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MLI,-3.522016039,17.35311254
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,MARSHALLISLANDS,Marshall islands,G,Global,NA,Data nature not available,PERCENT,Percentage,584,Marshall Islands,2007.0,,60.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MHL,171.0839119,7.110213497
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,NOUAKCHOTT,Nouakchott,G,Global,NA,Data nature not available,PERCENT,Percentage,478,Mauritania,2005.0,,31.6,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MRT,-10.33187259,20.26089546
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,PORTLOUIS,Port Louis,G,Global,NA,Data nature not available,PERCENT,Percentage,480,Mauritius,2012.0,,98.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MUS,57.568022,-20.28581998
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,CORDOBA_VERACRUZ,"Cordoba, Veracruz",G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2001.0,,90.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,APATZINGAN_MICHOACAN,"Apatzingan, Michoacan",G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2001.0,,85.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,ALTAMIRA_TAMAULIPAS,"Altamira, Tamaulipas",G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2001.0,,85.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,GUANAJUATO_GUANAJUATO,"Guanajuato, Guanajuato",G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2001.0,,90.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,COATZACOALCOS_VERACRUZ,"Coatzacoalcos, Veracruz",G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2001.0,,80.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,CARDENAS_TABASCO,"Cardenas, Tabasco",G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2001.0,,80.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,IRAPUATO_GUANAJUATO,"Irapuato, Guanajuato",G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2001.0,,90.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,GUAYMAS_SONORA,"Guaymas, Sonora",G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2001.0,,85.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,GUASAVE_SINALOA,"Guasave, Sinaloa",G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2001.0,,85.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,ACUNA_COAHUILA,"Acuna, Coahuila",G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2001.0,,85.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,CUAUHTEMOC_CHIHUAHUA,"Cuauhtemoc,  Chihuahua",G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2001.0,,85.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,GUADALAJARA_JALISCO,"Guadalajara,  Jalisco",G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2001.0,,90.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,GUADALUPE_ZACATECAS,"Guadalupe, Zacatecas",G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2001.0,,85.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,CUAUTLA_MORELOS,"Cuautla, Morelos",G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2001.0,,90.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,GUADALUPE_NUEVOLEON,"Guadalupe, Nuevo Leon",G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2001.0,,100.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,AGUASCALIENTES,"Aguascalientes, Aguascalientes",G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2001.0,,90.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,CHALCO,"Chalco, Mexico",G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2001.0,,85.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,CHIHUAHUA_CHIHUAHUA,"Chihuahua,  Chihuahua",G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2001.0,,95.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,CARMEN_CAMPECHE,"Carmen, Campeche",G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2001.0,,85.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,CHILPANCINGO_GUERRERO,"Chilpancingo, Guerrero",G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2001.0,,85.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,CELAYA_GUANAJUATO,"Celaya, Guanajuato",G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2001.0,,95.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,CANCUN_BENITOJUAREZ_QUINTANAROO,"Cancun, Benito Juarez, Quintana Roo",G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2001.0,,90.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,HIDALGODELPARRAL_CHIHUAHUA,"Hidalgo del Parral, Chihuahua",G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2001.0,,85.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,CHETUMAL_OTHONP_BLANCO_QUINTANAROO,"Chetumal, Othon P. Blanco, Quintana Roo",G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2001.0,,80.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,HUIXQUILUCAN,"Huixquilucan, Mexico",G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2001.0,,85.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,COLIMA,"Colima, Colima",G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2001.0,,85.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,HERMOSILLO_SONORA,"Hermosillo, Sonora",G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2001.0,,100.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,IGUALA_GUERRERO,"Iguala, Guerrero",G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2001.0,,85.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,COMITANDEDOMINGUEZ_CHIAPAS,"Comitan de Dominguez, Chiapas",G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2001.0,,85.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,HIDALGO_MICHOACAN,"Hidalgo, Michoacan",G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2001.0,,85.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,ACAPULCO_GUERRERO,"Acapulco, Guerrero",G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2001.0,,85.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,VICTORIA_TAMAULIPAS,"Victoria, Tamaulipas",G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2001.0,,90.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,VILLAHERMOSA_CENTRO_TABASCO,"Villahermosa, Centro, Tabasco",G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2001.0,,80.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,XALAPA_VERACRUZ,"Xalapa, Veracruz",G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2001.0,,90.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,ZACATECAS_ZACATECAS,"Zacatecas,  Zacatecas",G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2001.0,,85.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
