series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Sex	Units	Education level	Sex description	Units description	Education level description	2000	2001	2003	2006	2009	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	360	113.9174	-0.994582204	IDN	Indonesia	7	MALE	PERCENT	PRIMAR	Male	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	360	113.9174	-0.994582204	IDN	Indonesia	8	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	360	113.9174	-0.994582204	IDN	Indonesia	9	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	2	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	3	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	4	BOTHSEX	PERCENT	GRAD23	Both	Percentage	grades 2/3		56.19722		59.83531		75.74361					75.74361	2011	75.74361	Progress in International Reading Literacy Study (IEA)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	5	FEMALE	PERCENT	GRAD23	Female	Percentage	grades 2/3		62.03		62.4		79.73					79.73	2011	79.73	Progress in International Reading Literacy Study (IEA)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	6	MALE	PERCENT	GRAD23	Male	Percentage	grades 2/3		49.18		57.62		71.88					71.88	2011	71.88	Progress in International Reading Literacy Study (IEA)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	7	MALE	PERCENT	PRIMAR	Male	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	8	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	9	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	368	43.76606267	33.05013795	IRQ	Iraq	1	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	368	43.76606267	33.05013795	IRQ	Iraq	2	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	368	43.76606267	33.05013795	IRQ	Iraq	3	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	368	43.76606267	33.05013795	IRQ	Iraq	4	BOTHSEX	PERCENT	GRAD23	Both	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	368	43.76606267	33.05013795	IRQ	Iraq	5	FEMALE	PERCENT	GRAD23	Female	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	368	43.76606267	33.05013795	IRQ	Iraq	6	MALE	PERCENT	GRAD23	Male	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	368	43.76606267	33.05013795	IRQ	Iraq	7	MALE	PERCENT	PRIMAR	Male	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	368	43.76606267	33.05013795	IRQ	Iraq	8	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	368	43.76606267	33.05013795	IRQ	Iraq	9	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	372	-7.121425272	53.25274054	IRL	Ireland	1	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary	88.95648		88.96812	87.86356	82.75082		90.4097			89.80892	90.10931	2015	89.80892	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	372	-7.121425272	53.25274054	IRL	Ireland	2	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary	91.74		92.31	92.28	88.78		93.95			91.99	92.97	2015	91.99	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	372	-7.121425272	53.25274054	IRL	Ireland	3	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary	86.52		85.68	83.34	76.88		86.99			87.74	87.365	2015	87.74	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	372	-7.121425272	53.25274054	IRL	Ireland	4	BOTHSEX	PERCENT	GRAD23	Both	Percentage	grades 2/3						96.68727					96.68727	2011	96.68727	Progress in International Reading Literacy Study (IEA)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	372	-7.121425272	53.25274054	IRL	Ireland	5	FEMALE	PERCENT	GRAD23	Female	Percentage	grades 2/3						97.5					97.5	2011	97.5	Progress in International Reading Literacy Study (IEA)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	372	-7.121425272	53.25274054	IRL	Ireland	6	MALE	PERCENT	GRAD23	Male	Percentage	grades 2/3						95.9					95.9	2011	95.9	Progress in International Reading Literacy Study (IEA)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	372	-7.121425272	53.25274054	IRL	Ireland	7	MALE	PERCENT	PRIMAR	Male	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	372	-7.121425272	53.25274054	IRL	Ireland	8	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	372	-7.121425272	53.25274054	IRL	Ireland	9	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	376	34.62277992	31.06164552	ISR	Israel	1	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary	66.79945			61.11377	73.45302		76.4157			73.40928	74.91249	2015	73.40928	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	376	34.62277992	31.06164552	ISR	Israel	2	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary	69.44			68.85	80.71		84.86			78.24	81.55	2015	78.24	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	376	34.62277992	31.06164552	ISR	Israel	3	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary	63.53			53.26	65.93		67.7			68.39	68.045	2015	68.39	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	376	34.62277992	31.06164552	ISR	Israel	4	BOTHSEX	PERCENT	GRAD23	Both	Percentage	grades 2/3		86.61473		85.48654		93.1645					93.1645	2011	93.1645	Progress in International Reading Literacy Study (IEA)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	376	34.62277992	31.06164552	ISR	Israel	5	FEMALE	PERCENT	GRAD23	Female	Percentage	grades 2/3		89.26		87.45		94.46					94.46	2011	94.46	Progress in International Reading Literacy Study (IEA)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	376	34.62277992	31.06164552	ISR	Israel	6	MALE	PERCENT	GRAD23	Male	Percentage	grades 2/3		83.94		83.68		91.84					91.84	2011	91.84	Progress in International Reading Literacy Study (IEA)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	376	34.62277992	31.06164552	ISR	Israel	7	MALE	PERCENT	PRIMAR	Male	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	376	34.62277992	31.06164552	ISR	Israel	8	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	376	34.62277992	31.06164552	ISR	Israel	9	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	380	12.57022427	42.79917282	ITA	Italy	1	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary	81.07858		76.12858	73.60957	78.97688		80.49904			79.07108	79.78506	2015	79.07108	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	380	12.57022427	42.79917282	ITA	Italy	2	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary	87.44		82.78	80.07	87.31		87.42			82.41	84.915	2015	82.41	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	380	12.57022427	42.79917282	ITA	Italy	3	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary	75.39		68.95	67.03	71.1		74.05			75.69	74.87	2015	75.69	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	380	12.57022427	42.79917282	ITA	Italy	4	BOTHSEX	PERCENT	GRAD23	Both	Percentage	grades 2/3		96.55672		98.19328		97.66477					97.66477	2011	97.66477	Progress in International Reading Literacy Study (IEA)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	380	12.57022427	42.79917282	ITA	Italy	5	FEMALE	PERCENT	GRAD23	Female	Percentage	grades 2/3		96.72		98.57		98.03					98.03	2011	98.03	Progress in International Reading Literacy Study (IEA)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	380	12.57022427	42.79917282	ITA	Italy	6	MALE	PERCENT	GRAD23	Male	Percentage	grades 2/3		96.41		97.84		97.3					97.3	2011	97.3	Progress in International Reading Literacy Study (IEA)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	380	12.57022427	42.79917282	ITA	Italy	7	MALE	PERCENT	PRIMAR	Male	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	380	12.57022427	42.79917282	ITA	Italy	8	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	380	12.57022427	42.79917282	ITA	Italy	9	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	2	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	3	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	4	BOTHSEX	PERCENT	GRAD23	Both	Percentage	grades 2/3									17.28939		17.28939	2014	17.28939	Programme d'analyse des systèmes éducatifs de la Confemen	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	5	FEMALE	PERCENT	GRAD23	Female	Percentage	grades 2/3									15.57		15.57	2014	15.57	Programme d'analyse des systèmes éducatifs de la Confemen	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	6	MALE	PERCENT	GRAD23	Male	Percentage	grades 2/3									18.91		18.91	2014	18.91	Programme d'analyse des systèmes éducatifs de la Confemen	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	7	MALE	PERCENT	PRIMAR	Male	Percentage	primary				68.67					46.88		46.88	2014	46.88	Programme d'analyse des systèmes éducatifs de la Confemen	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	8	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary				67.99612					47.94052		47.94052	2014	47.94052	Programme d'analyse des systèmes éducatifs de la Confemen	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	9	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary				67.21					49.19		49.19	2014	49.19	Programme d'analyse des systèmes éducatifs de la Confemen	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	388	-77.31068409	18.15616857	JAM	Jamaica	1	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	388	-77.31068409	18.15616857	JAM	Jamaica	2	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	388	-77.31068409	18.15616857	JAM	Jamaica	3	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	388	-77.31068409	18.15616857	JAM	Jamaica	4	BOTHSEX	PERCENT	GRAD23	Both	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	388	-77.31068409	18.15616857	JAM	Jamaica	5	FEMALE	PERCENT	GRAD23	Female	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	388	-77.31068409	18.15616857	JAM	Jamaica	6	MALE	PERCENT	GRAD23	Male	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	388	-77.31068409	18.15616857	JAM	Jamaica	7	MALE	PERCENT	PRIMAR	Male	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	388	-77.31068409	18.15616857	JAM	Jamaica	8	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	388	-77.31068409	18.15616857	JAM	Jamaica	9	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	392	139.2716103	36.6554539	JPN	Japan	1	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary	89.92662		80.9626	81.59016	86.4049		90.23888			87.12209	88.680485	2015	87.12209	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	392	139.2716103	36.6554539	JPN	Japan	2	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary	94.01		84.9	86.78	92.02		93.93			89.17	91.55	2015	89.17	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	392	139.2716103	36.6554539	JPN	Japan	3	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary	85.76		76.78	76.43	81.14		86.91			85.11	86.01	2015	85.11	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	392	139.2716103	36.6554539	JPN	Japan	4	BOTHSEX	PERCENT	GRAD23	Both	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	392	139.2716103	36.6554539	JPN	Japan	5	FEMALE	PERCENT	GRAD23	Female	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	392	139.2716103	36.6554539	JPN	Japan	6	MALE	PERCENT	GRAD23	Male	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	392	139.2716103	36.6554539	JPN	Japan	7	MALE	PERCENT	PRIMAR	Male	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	392	139.2716103	36.6554539	JPN	Japan	8	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	392	139.2716103	36.6554539	JPN	Japan	9	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary					41.30291		42.9451			58.71837	50.831735	2015	58.71837	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	398	66.65359159	48.01963494	KAZ	Kazakhstan	2	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary					50.32		52.6			63.03	57.815	2015	63.03	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	398	66.65359159	48.01963494	KAZ	Kazakhstan	3	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary					32.54		33.22			54.68	43.95	2015	54.68	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	398	66.65359159	48.01963494	KAZ	Kazakhstan	4	BOTHSEX	PERCENT	GRAD23	Both	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	398	66.65359159	48.01963494	KAZ	Kazakhstan	5	FEMALE	PERCENT	GRAD23	Female	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	398	66.65359159	48.01963494	KAZ	Kazakhstan	6	MALE	PERCENT	GRAD23	Male	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	398	66.65359159	48.01963494	KAZ	Kazakhstan	7	MALE	PERCENT	PRIMAR	Male	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	398	66.65359159	48.01963494	KAZ	Kazakhstan	8	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	398	66.65359159	48.01963494	KAZ	Kazakhstan	9	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	400	37.13024774	30.65365973	JOR	Jordan	1	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary				50.41184	51.96817		49.28516			53.70273	51.493945	2015	53.70273	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	400	37.13024774	30.65365973	JOR	Jordan	2	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary				62.16	65.74		67.29			69.92	68.605	2015	69.92	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	400	37.13024774	30.65365973	JOR	Jordan	3	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary				38.55	38.4		30.84			37.17	34.005	2015	37.17	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	400	37.13024774	30.65365973	JOR	Jordan	4	BOTHSEX	PERCENT	GRAD23	Both	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	400	37.13024774	30.65365973	JOR	Jordan	5	FEMALE	PERCENT	GRAD23	Female	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	400	37.13024774	30.65365973	JOR	Jordan	6	MALE	PERCENT	GRAD23	Male	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	400	37.13024774	30.65365973	JOR	Jordan	7	MALE	PERCENT	PRIMAR	Male	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	400	37.13024774	30.65365973	JOR	Jordan	8	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	400	37.13024774	30.65365973	JOR	Jordan	9	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	404	37.86096816	0.534797278	KEN	Kenya	1	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	404	37.86096816	0.534797278	KEN	Kenya	2	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	404	37.86096816	0.534797278	KEN	Kenya	3	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	404	37.86096816	0.534797278	KEN	Kenya	4	BOTHSEX	PERCENT	GRAD23	Both	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	404	37.86096816	0.534797278	KEN	Kenya	5	FEMALE	PERCENT	GRAD23	Female	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	404	37.86096816	0.534797278	KEN	Kenya	6	MALE	PERCENT	GRAD23	Male	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	404	37.86096816	0.534797278	KEN	Kenya	7	MALE	PERCENT	PRIMAR	Male	Percentage	primary		94.72		92.48								2006	92.48	Southern and Eastern Africa Consortium for Monitoring Educational Quality	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	404	37.86096816	0.534797278	KEN	Kenya	8	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary		94.39224		91.95595								2006	91.95595	Southern and Eastern Africa Consortium for Monitoring Educational Quality	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	404	37.86096816	0.534797278	KEN	Kenya	9	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary		94.06		91.45								2006	91.45	Southern and Eastern Africa Consortium for Monitoring Educational Quality	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	2	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	3	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	4	BOTHSEX	PERCENT	GRAD23	Both	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	5	FEMALE	PERCENT	GRAD23	Female	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	6	MALE	PERCENT	GRAD23	Male	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	7	MALE	PERCENT	PRIMAR	Male	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	8	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	9	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	410	127.8610254	36.45201023	KOR	Republic of Korea	1	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary	94.24759		93.22865	94.2216	94.20598		92.35237			86.34297	89.34767	2015	86.34297	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	410	127.8610254	36.45201023	KOR	Republic of Korea	2	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary	96.25		95.56	96.71	97.58		95.5			92.36	93.93	2015	92.36	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	410	127.8610254	36.45201023	KOR	Republic of Korea	3	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary	92.66		91.64	91.8	91.19		89.61			80.84	85.225	2015	80.84	Programme for International Student Assessment (OECD)	C
