ISO3CD,X,Y,GeoArea_Code,GeoArea_Desc,GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,ReportingType_Code,ReportingType_Desc,Units_Code,Units_Desc,Footnotes_2010,Footnotes_2011,Footnotes_2012,Footnotes_2013,Footnotes_2014,Footnotes_2015,Footnotes_2016,Nature_Code_2010,Nature_Code_2011,Nature_Code_2012,Nature_Code_2013,Nature_Code_2014,Nature_Code_2015,Nature_Code_2016,Source_2010,Source_2011,Source_2012,Source_2013,Source_2014,Source_2015,Source_2016,TimeDetail_2010,TimeDetail_2011,TimeDetail_2012,TimeDetail_2013,TimeDetail_2014,TimeDetail_2015,TimeDetail_2016,Value_2010,Value_2011,Value_2012,Value_2013,Value_2014,Value_2015,Value_2016,Latest_Year,Latest_Value
AGO,17.57817062,-12.33724746,24,Angola,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,-61.7999755,17.07761471,28,Antigua and Barbuda,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZE,50.01064725,40.39229544,31,Azerbaijan,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,134.3499412,-25.57717202,36,Australia,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,-78.05111663,24.69546597,44,Bahamas,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHR,50.5490754,26.04407747,48,Bahrain,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRB,-59.5346489,13.13648273,52,Barbados,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMU,-64.78155012,32.27881922,60,Bermuda,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIH,17.78584332,44.16845548,70,Bosnia and Herzegovina,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BWA,23.81380223,-22.18810073,72,Botswana,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BVT,3.410732868,-54.43295905,74,Bouvet Island,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLZ,-88.70199554,17.19965901,84,Belize,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IOT,72.38715553,-7.299281071,86,British Indian Ocean Territory,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLB,160.1584117,-9.622391719,90,Solomon Islands,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VGB,-64.63294223,18.42256578,92,British Virgin Islands,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRN,114.6288563,4.49736984,96,Brunei Darussalam,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMR,96.51752295,21.19332882,104,Myanmar,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BDI,29.89080992,-3.366387428,108,Burundi,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KHM,104.922836,12.71163737,116,Cambodia,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAN,-101.6575058,57.72360191,124,Canada,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPV,-23.63544151,15.07791834,132,Cabo Verde,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYM,-81.16740559,19.32266656,136,Cayman Islands,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAF,20.93559492,7.003720791,140,Central African Republic,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCD,18.66618401,15.36279341,148,Chad,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CXR,105.6426067,-10.4882473,162,Christmas Island,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCK,96.82633757,-12.18600682,166,Cocos (Keeling) Islands,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM,43.34234565,-11.66121732,174,Comoros,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYT,45.14015057,-12.82217691,175,Mayotte,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COG,15.22052612,-0.840544119,178,Congo,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COD,23.65496507,-2.877154732,180,Democratic Republic of the Congo,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COK,-159.7711391,-21.22696458,184,Cook Islands,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUB,-79.54460144,22.10030366,192,Cuba,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMA,-61.3493756,15.43391378,212,Dominica,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNQ,10.46535826,1.565792376,226,Equatorial Guinea,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETH,39.63505296,8.631223181,231,Ethiopia,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERI,38.11074289,16.12894644,232,Eritrea,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRO,-7.122044325,62.21228119,234,Faroe Islands,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLK,-58.75246778,-51.74562601,238,Falkland Islands (Malvinas),10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGS,-36.90662765,-54.20736749,239,South Georgia and the South Sandwich Islands,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALA,19.80945969,60.1544901,248,Åland Islands,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUF,-53.23619089,3.922673437,254,French Guiana,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PYF,-149.4052367,-17.67709294,258,French Polynesia,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATF,69.64849091,-49.6068576,260,French Southern Territories,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DJI,42.18274707,11.56004161,262,Djibouti,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAB,11.78727747,-0.60687619,266,Gabon,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GMB,-15.39944785,13.45295927,270,Gambia,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHA,-1.205623522,7.964825185,288,Ghana,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIB,-5.347561686,36.13895036,292,Gibraltar,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KIR,-157.5643005,1.768837732,296,Kiribati,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRL,-41.39371316,74.75625681,304,Greenland,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRD,-61.68248568,12.11238395,308,Grenada,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLP,-61.64762115,16.14416917,312,Guadeloupe,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUM,144.7029305,13.35485404,316,Guam,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTM,-91.2312746,15.00273719,320,Guatemala,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,-58.97322037,4.788012784,328,Guyana,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HTI,-72.33640958,18.40426539,332,Haiti,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HMD,73.52633626,-53.09106147,334,Heard Island and McDonald Islands,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT,12.45315803,41.90343751,336,Holy See,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HKG,114.0266445,22.41749934,344,"China, Hong Kong Special Administrative Region",10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
