"ISO3CD","X","Y","GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","ReportingType_Code","ReportingType_Desc","Units_Code","Units_Desc","Footnotes_2000","Footnotes_2005","Footnotes_2010","Footnotes_2015","Footnotes_2016","Nature_Code_2000","Nature_Code_2005","Nature_Code_2010","Nature_Code_2015","Nature_Code_2016","Source_2000","Source_2005","Source_2010","Source_2015","Source_2016","TimeDetail_2000","TimeDetail_2005","TimeDetail_2010","TimeDetail_2015","TimeDetail_2016","Value_2000","Value_2005","Value_2010","Value_2015","Value_2016","Latest_Year","Latest_Value"
"","","","53","Australia and New Zealand","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","E","E","E","E","E","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","","","","","",">95",">95",">95",">95",">95",2016.0,">95"
"","","","543","Oceania (exc. Australia and New Zealand)","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","E","E","E","E","E","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","","","","","","11","12","14","16","17",2016.0,"17"
"VUT","167.0679779","-15.34445547","548","Vanuatu","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","E","E","E","E","E","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","","","","","","12","12","13","13","13",2016.0,"13"
"NZL","170.4755673","-43.98721568","554","New Zealand","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","E","E","E","E","E","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","","","","","",">95",">95",">95",">95",">95",2016.0,">95"
"NIC","-85.03060315","12.84210839","558","Nicaragua","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","E","E","E","E","E","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","","","","","","34","40","46","51","52",2016.0,"52"
"BEL","4.660976456","50.64104975","56","Belgium","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","E","E","E","E","E","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","","","","","",">95",">95",">95",">95",">95",2016.0,">95"
"NER","9.400167877","17.42143036","562","Niger","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","E","E","E","E","E","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","","","","","","<5","<5","<5","<5","<5",2016.0,"<5"
"NGA","8.097363256","9.585789025","566","Nigeria","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","E","E","E","E","E","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","","","","","","<5","<5","<5","<5","<5",2016.0,"<5"
"NIU","-169.8601693","-19.05000475","570","Niue","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","E","E","E","E","E","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","","","","","","76","84","89","92","93",2016.0,"93"
"NOR","11.47846389","61.34311134","578","Norway","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","E","E","E","E","E","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","","","","","",">95",">95",">95",">95",">95",2016.0,">95"
"FSM","158.225216","6.880670092","583","Micronesia (Federated States of)","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","E","E","E","E","E","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","","","","","","11","11","12","12","12",2016.0,"12"
"MHL","171.0839119","7.110213497","584","Marshall Islands","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","E","E","E","E","E","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","","","","","","13","33","55","65","65",2016.0,"65"
"PLW","134.5733878","7.502307591","585","Palau","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","E","E","E","E","E","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","","","","","","64","77","83","86","87",2016.0,"87"
"PAK","68.80479684","29.36491634","586","Pakistan","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","E","E","E","E","E","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","","","","","","23","29","36","42","43",2016.0,"43"
"PAN","-81.26616623","8.450965746","591","Panama","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","E","E","E","E","E","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","","","","","","79","83","86","88","89",2016.0,"89"
"PNG","145.8587761","-6.756057077","598","Papua New Guinea","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","E","E","E","E","E","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","","","","","","7","9","11","13","13",2016.0,"13"
"PRY","-60.54854225","-21.70216237","600","Paraguay","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","E","E","E","E","E","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","","","","","","44","52","58","65","66",2016.0,"66"
"PER","-71.82093277","-13.58939705","604","Peru","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","E","E","E","E","E","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","","","","","","35","55","66","74","75",2016.0,"75"
"PHL","120.8601418","14.16591706","608","Philippines","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","E","E","E","E","E","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","","","","","","36","39","42","43","43",2016.0,"43"
"POL","19.40660158","52.1226733","616","Poland","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","E","E","E","E","E","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","","","","","",">95",">95",">95",">95",">95",2016.0,">95"
"","","","62","Central and Southern Asia","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","E","E","E","E","E","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","","","","","","25","31","37","42","43",2016.0,"43"
"PRT","-7.961599811","39.68509315","620","Portugal","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","E","E","E","E","E","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","","","","","",">95",">95",">95",">95",">95",2016.0,">95"
"GNB","-14.40182514","12.11760394","624","Guinea-Bissau","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","E","E","E","E","E","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","","","","","","<5","<5","<5","<5","<5",2016.0,"<5"
"TLS","125.9451052","-8.797497247","626","Timor-Leste","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","E","E","E","E","E","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","","","","","","<5","<5","<5","7","7",2016.0,"7"
"QAT","51.19152467","25.28355379","634","Qatar","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","E","E","E","E","E","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","","","","","","92",">95",">95",">95",">95",2016.0,">95"
"BTN","90.45098484","27.39598568","64","Bhutan","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","E","E","E","E","E","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","","","","","","32","40","46","52","52",2016.0,"52"
"ROU","24.98481009","45.83893563","642","Romania","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","E","E","E","E","E","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","","","","","","65","74","81","85","86",2016.0,"86"
"RUS","99.01404926","61.61899849","643","Russian Federation","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","E","E","E","E","E","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","","","","","","93",">95",">95",">95",">95",2016.0,">95"
"RWA","29.92310194","-1.999842114","646","Rwanda","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","E","E","E","E","E","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","","","","","","<5","<5","<5","<5","<5",2016.0,"<5"
"KNA","-62.76628613","17.33994219","659","Saint Kitts and Nevis","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","E","E","E","E","E","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","","","","","",">95",">95",">95",">95",">95",2016.0,">95"
"LCA","-60.96529553","13.89405601","662","Saint Lucia","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","E","E","E","E","E","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","","","","","","86","92","95",">95",">95",2016.0,">95"
"VCT","-61.19024321","13.24627968","670","Saint Vincent and the Grenadines","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","E","E","E","E","E","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","","","","","",">95",">95",">95",">95",">95",2016.0,">95"
"SMR","12.46329038","43.93841766","674","San Marino","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","E","E","E","E","E","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","","","","","",">95",">95",">95",">95",">95",2016.0,">95"
"STP","6.609772265","0.241554875","678","Sao Tome and Principe","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","E","E","E","E","E","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","","","","","","18","21","22","18","17",2016.0,"17"
"BOL","-64.66224284","-16.71273412","68","Bolivia (Plurinational State of)","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","E","E","E","E","E","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","","","","","","63","69","75","80","80",2016.0,"80"
"SAU","44.54763347","24.12594211","682","Saudi Arabia","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","E","E","E","E","E","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","","","","","","95",">95",">95",">95",">95",2016.0,">95"
"SEN","-14.46636926","14.35920905","686","Senegal","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","E","E","E","E","E","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","","","","","","32","32","32","32","32",2016.0,"32"
"SRB","20.805876","44.03145697","688","Serbia","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","E","E","E","E","E","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","","","","","","52","60","69","75","76",2016.0,"76"
