"ISO3CD","X","Y","GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Age_Code","Age_Desc","Sex_Code","Sex_Desc","ReportingType_Code","ReportingType_Desc","Units_Code","Units_Desc","Footnotes_2011","Footnotes_2014","Footnotes_2017","Nature_Code_2011","Nature_Code_2014","Nature_Code_2017","Source_2011","Source_2014","Source_2017","TimeDetail_2011","TimeDetail_2014","TimeDetail_2017","Value_2011","Value_2014","Value_2017","Latest_Year","Latest_Value"
"OMN","57.87743482","21.98805614","512","Oman","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","MALE","Male","G","Global","PERCENT","Percentage","The sample includes only Omani nationals and Arab expatriates. The excluded population represents approximately 10% of the total adult population. The sample overrepresents adults with more than a primary education.","","","G","","","Global Financial Inclusion Database, World Bank.","","","","","","83.75","","",2011.0,"83.75"
"","","","513","Europe and Northern America","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","BOTHSEX","Both sexes","G","Global","PERCENT","Percentage","","","","","","G","","","Global Financial Inclusion Database, World Bank.","","","","","","88.86",2017.0,"88.86"
"","","","513","Europe and Northern America","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","FEMALE","Female","G","Global","PERCENT","Percentage","","","","","","G","","","Global Financial Inclusion Database, World Bank.","","","","","","87.90",2017.0,"87.90"
"","","","513","Europe and Northern America","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","MALE","Male","G","Global","PERCENT","Percentage","","","","","","G","","","Global Financial Inclusion Database, World Bank.","","","","","","89.90",2017.0,"89.90"
"NAM","17.21907885","-22.13817068","516","Namibia","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","BOTHSEX","Both sexes","G","Global","PERCENT","Percentage","","","","","G","G","","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","","58.83","80.63",2017.0,"80.63"
"NAM","17.21907885","-22.13817068","516","Namibia","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","FEMALE","Female","G","Global","PERCENT","Percentage","","","","","G","G","","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","","56.77","80.66",2017.0,"80.66"
"NAM","17.21907885","-22.13817068","516","Namibia","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","MALE","Male","G","Global","PERCENT","Percentage","","","","","G","G","","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","","61.12","80.60",2017.0,"80.60"
"NPL","83.94678863","28.25866332","524","Nepal","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","BOTHSEX","Both sexes","G","Global","PERCENT","Percentage","","","","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","25.31","33.80","45.39",2017.0,"45.39"
"NPL","83.94678863","28.25866332","524","Nepal","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","FEMALE","Female","G","Global","PERCENT","Percentage","","","","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","21.22","31.27","41.60",2017.0,"41.60"
"NPL","83.94678863","28.25866332","524","Nepal","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","MALE","Male","G","Global","PERCENT","Percentage","","","","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","29.56","36.72","49.98",2017.0,"49.98"
"NLD","5.331480568","51.86728884","528","Netherlands","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","BOTHSEX","Both sexes","G","Global","PERCENT","Percentage","","","","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","98.66","99.30","99.64",2017.0,"99.64"
"NLD","5.331480568","51.86728884","528","Netherlands","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","FEMALE","Female","G","Global","PERCENT","Percentage","","","","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","98.40","99.18","99.83",2017.0,"99.83"
"NLD","5.331480568","51.86728884","528","Netherlands","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","MALE","Male","G","Global","PERCENT","Percentage","","","","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","98.97","99.42","99.44",2017.0,"99.44"
"","","","53","Australia and New Zealand","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","BOTHSEX","Both sexes","G","Global","PERCENT","Percentage","","","","","","G","","","Global Financial Inclusion Database, World Bank.","","","","","","99.46",2017.0,"99.46"
"","","","53","Australia and New Zealand","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","FEMALE","Female","G","Global","PERCENT","Percentage","","","","","","G","","","Global Financial Inclusion Database, World Bank.","","","","","","99.22",2017.0,"99.22"
"","","","53","Australia and New Zealand","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","MALE","Male","G","Global","PERCENT","Percentage","","","","","","G","","","Global Financial Inclusion Database, World Bank.","","","","","","99.72",2017.0,"99.72"
"NZL","170.4755673","-43.98721568","554","New Zealand","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","BOTHSEX","Both sexes","G","Global","PERCENT","Percentage","","","","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","99.44","99.53","99.18",2017.0,"99.18"
"NZL","170.4755673","-43.98721568","554","New Zealand","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","FEMALE","Female","G","Global","PERCENT","Percentage","","","","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","99.45","99.22","99.34",2017.0,"99.34"
"NZL","170.4755673","-43.98721568","554","New Zealand","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","MALE","Male","G","Global","PERCENT","Percentage","","","","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","99.42","99.86","98.99",2017.0,"98.99"
"NIC","-85.03060315","12.84210839","558","Nicaragua","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","BOTHSEX","Both sexes","G","Global","PERCENT","Percentage","","","","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","14.22","19.44","30.86",2017.0,"30.86"
"NIC","-85.03060315","12.84210839","558","Nicaragua","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","FEMALE","Female","G","Global","PERCENT","Percentage","","","","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","12.82","14.43","24.79",2017.0,"24.79"
"NIC","-85.03060315","12.84210839","558","Nicaragua","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","MALE","Male","G","Global","PERCENT","Percentage","","","","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","15.70","24.71","37.42",2017.0,"37.42"
"BEL","4.660976456","50.64104975","56","Belgium","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","BOTHSEX","Both sexes","G","Global","PERCENT","Percentage","","","","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","96.31","98.13","98.64",2017.0,"98.64"
"BEL","4.660976456","50.64104975","56","Belgium","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","FEMALE","Female","G","Global","PERCENT","Percentage","","","","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","97.18","99.51","98.82",2017.0,"98.82"
"BEL","4.660976456","50.64104975","56","Belgium","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","MALE","Male","G","Global","PERCENT","Percentage","","","","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","95.30","96.69","98.45",2017.0,"98.45"
"NER","9.400167877","17.42143036","562","Niger","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","BOTHSEX","Both sexes","G","Global","PERCENT","Percentage","The sample excludes the northern part of the country (Agadez region) because of security risks. The excluded area represents approximately 5% of the total adult population.","The Statistics office stated that nomad population represents 1.9% of the overall population: that is 298,884. This population has been scattered across rural area of the region according to the weight of their Touareg and Peulh population in the overall Touareg and Peuhl in the Country.","","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","1.52","6.71","15.52",2017.0,"15.52"
"NER","9.400167877","17.42143036","562","Niger","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","FEMALE","Female","G","Global","PERCENT","Percentage","The sample excludes the northern part of the country (Agadez region) because of security risks. The excluded area represents approximately 5% of the total adult population.","The Statistics office stated that nomad population represents 1.9% of the overall population: that is 298,884. This population has been scattered across rural area of the region according to the weight of their Touareg and Peulh population in the overall Touareg and Peuhl in the Country.","","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","1.45","4.31","10.91",2017.0,"10.91"
"NER","9.400167877","17.42143036","562","Niger","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","MALE","Male","G","Global","PERCENT","Percentage","The sample excludes the northern part of the country (Agadez region) because of security risks. The excluded area represents approximately 5% of the total adult population.","The Statistics office stated that nomad population represents 1.9% of the overall population: that is 298,884. This population has been scattered across rural area of the region according to the weight of their Touareg and Peulh population in the overall Touareg and Peuhl in the Country.","","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","1.59","9.06","19.94",2017.0,"19.94"
"NGA","8.097363256","9.585789025","566","Nigeria","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","BOTHSEX","Both sexes","G","Global","PERCENT","Percentage","","The sample excludes the states of Adamawa, Borno and Yobe were under a state of emergency due to Boko Haram activity and were excluded for safety and security reasons. These states represent 4.5% of the population.","Global Findex data exclude the states of Adamawa, Borno, and Yobe because of security concerns. These states represent 7 percent of the population.","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","29.67","44.44","39.67",2017.0,"39.67"
"NGA","8.097363256","9.585789025","566","Nigeria","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","FEMALE","Female","G","Global","PERCENT","Percentage","","The sample excludes the states of Adamawa, Borno and Yobe were under a state of emergency due to Boko Haram activity and were excluded for safety and security reasons. These states represent 4.5% of the population.","Global Findex data exclude the states of Adamawa, Borno, and Yobe because of security concerns. These states represent 7 percent of the population.","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","25.99","34.02","27.28",2017.0,"27.28"
"NGA","8.097363256","9.585789025","566","Nigeria","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","MALE","Male","G","Global","PERCENT","Percentage","","The sample excludes the states of Adamawa, Borno and Yobe were under a state of emergency due to Boko Haram activity and were excluded for safety and security reasons. These states represent 4.5% of the population.","Global Findex data exclude the states of Adamawa, Borno, and Yobe because of security concerns. These states represent 7 percent of the population.","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","33.28","54.36","51.41",2017.0,"51.41"
"NOR","11.47846389","61.34311134","578","Norway","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","BOTHSEX","Both sexes","G","Global","PERCENT","Percentage","","","","","G","G","","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","","100.00","99.75",2017.0,"99.75"
"NOR","11.47846389","61.34311134","578","Norway","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","FEMALE","Female","G","Global","PERCENT","Percentage","","","","","G","G","","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","","100.00","100.00",2017.0,"100.00"
"NOR","11.47846389","61.34311134","578","Norway","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","MALE","Male","G","Global","PERCENT","Percentage","","","","","G","G","","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","","100.00","99.49",2017.0,"99.49"
"PAK","68.80479684","29.36491634","586","Pakistan","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","BOTHSEX","Both sexes","G","Global","PERCENT","Percentage","The sample excludes the Federally Administered Northern Areas (FANA) and Federally Administered Tribal Areas (FATA) because of security risks. The excluded area represents less than 5% of the total adult population. Gender-matched sampling was used during the final stage of selection.","Global Findex data exclude Azad Jammu and Kashmir and Gilgit-Baltistan. The excluded areas represent approximately 5% of the population. Gender-matched sampling was used during the final stage of selection. Gender matching was used during the final stage of selection.","","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","10.31","13.04","21.29",2017.0,"21.29"
"PAK","68.80479684","29.36491634","586","Pakistan","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","FEMALE","Female","G","Global","PERCENT","Percentage","The sample excludes the Federally Administered Northern Areas (FANA) and Federally Administered Tribal Areas (FATA) because of security risks. The excluded area represents less than 5% of the total adult population. Gender-matched sampling was used during the final stage of selection.","Global Findex data exclude Azad Jammu and Kashmir and Gilgit-Baltistan. The excluded areas represent approximately 5% of the population. Gender-matched sampling was used during the final stage of selection. Gender matching was used during the final stage of selection.","","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","2.95","4.84","7.03",2017.0,"7.03"
