"ISO3CD","X","Y","GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Age_Code","Age_Desc","ReportingType_Code","ReportingType_Desc","Units_Code","Units_Desc","Footnotes_2004","Footnotes_2005","Footnotes_2006","Footnotes_2007","Footnotes_2008","Footnotes_2009","Footnotes_2010","Footnotes_2011","Footnotes_2012","Footnotes_2013","Footnotes_2014","Footnotes_2015","Footnotes_2016","Nature_Code_2004","Nature_Code_2005","Nature_Code_2006","Nature_Code_2007","Nature_Code_2008","Nature_Code_2009","Nature_Code_2010","Nature_Code_2011","Nature_Code_2012","Nature_Code_2013","Nature_Code_2014","Nature_Code_2015","Nature_Code_2016","Source_2004","Source_2005","Source_2006","Source_2007","Source_2008","Source_2009","Source_2010","Source_2011","Source_2012","Source_2013","Source_2014","Source_2015","Source_2016","TimeDetail_2004","TimeDetail_2005","TimeDetail_2006","TimeDetail_2007","TimeDetail_2008","TimeDetail_2009","TimeDetail_2010","TimeDetail_2011","TimeDetail_2012","TimeDetail_2013","TimeDetail_2014","TimeDetail_2015","TimeDetail_2016","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value"
"TUN","9.572737411","34.11439971","788","Tunisia","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_ATM_TOTL","Number of automated teller machines (ATMs) per 100,000 adults","2019.Q1.G.01","15+","15 years old and over","G","Global","NUMBER","Number","","","","","","","","","","","","","","C","C","C","C","C","C","C","C","C","C","C","C","C","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","","","","","","","","","","","","","","8.37221","9.65793","10.8617","13.96385","15.39106","17.74269","20.46148","21.52774","22.23864","23.14434","24.46932","26.36385","27.44094",2016.0,"27.44094"
"TUR","35.42890329","38.9899684","792","Turkey","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_ATM_TOTL","Number of automated teller machines (ATMs) per 100,000 adults","2019.Q1.G.01","15+","15 years old and over","G","Global","NUMBER","Number","","","","","","","","","","","","","","C","C","C","C","C","C","C","C","C","C","C","C","C","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","","","","","","","","","","","","","","28.4831","30.60039","33.45184","37.43891","43.01446","46.13469","52.21146","58.79165","63.22484","71.64626","76.46886","79.35182","78.07671",2016.0,"78.07671"
"ALB","20.06660928","41.13897007","8","Albania","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_ATM_TOTL","Number of automated teller machines (ATMs) per 100,000 adults","2019.Q1.G.01","15+","15 years old and over","G","Global","NUMBER","Number","","","","","","","","","","","","","","C","C","C","C","C","C","C","C","C","C","C","C","C","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","","","","","","","","","","","","","","4.22509","9.25753","13.86881","19.36159","28.62653","32.94144","34.13679","35.26453","35.6792","35.3069","34.55312","34.97922","33.80681",2016.0,"33.80681"
"UGA","32.39100438","1.279557331","800","Uganda","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_ATM_TOTL","Number of automated teller machines (ATMs) per 100,000 adults","2019.Q1.G.01","15+","15 years old and over","G","Global","NUMBER","Number","","","","","","","","","","","","","","C","C","C","C","C","C","C","C","C","C","C","C","C","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","","","","","","","","","","","","","","1.0998","1.53609","1.80009","2.08717","2.53761","3.23503","3.48172","3.71331","4.03524","4.63874","4.25509","4.43612","4.36526",2016.0,"4.36526"
"UKR","31.40270802","49.00735945","804","Ukraine","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_ATM_TOTL","Number of automated teller machines (ATMs) per 100,000 adults","2019.Q1.G.01","15+","15 years old and over","G","Global","NUMBER","Number","","","","","","","","","","","","","","C","C","C","C","C","C","C","C","C","C","C","C","C","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","","","","","","","","","","","","","","20.08858","28.16049","36.71775","52.42696","70.38028","73.15488","76.57369","84.26387","92.70577","103.8722","94.87353","86.91174","88.55324",2016.0,"88.55324"
"MKD","21.7007909","41.60048068","807","The former Yugoslav Republic of Macedonia","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_ATM_TOTL","Number of automated teller machines (ATMs) per 100,000 adults","2019.Q1.G.01","15+","15 years old and over","G","Global","NUMBER","Number","","","","","","","","","","","","","","","C","C","C","C","C","C","C","C","C","C","C","C","","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","","","","","","","","","","","","","","","9.55005","17.94314","31.72568","45.30468","49.20686","51.11879","51.24935","49.65113","54.04771","55.59943","60.66557","59.99282",2016.0,"59.99282"
"EGY","29.77468534","26.57438204","818","Egypt","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_ATM_TOTL","Number of automated teller machines (ATMs) per 100,000 adults","2019.Q1.G.01","15+","15 years old and over","G","Global","NUMBER","Number","","","","","","","","","","","","","","C","C","C","C","C","C","C","C","C","C","C","C","","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","","","","","","","","","","","","","","","2.58525","3.26343","4.33549","5.30049","6.32187","7.50712","8.44032","9.01318","10.09519","10.73322","11.84933","13.44592","",2015.0,"13.44592"
"GBR","-2.23830539","53.27691757","826","United Kingdom of Great Britain and Northern Ireland","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_ATM_TOTL","Number of automated teller machines (ATMs) per 100,000 adults","2019.Q1.G.01","15+","15 years old and over","G","Global","NUMBER","Number","","","","","","","","","","","","","","","C","C","C","C","C","C","C","C","C","C","C","C","","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","","","","","","","","","","","","","","","117.6508","120.9406","125.8166","125.5935","121.1927","121.9607","123.457","125.9497","128.5194","129.4989","131.306","129.4922",2016.0,"129.4922"
"TZA","34.80521182","-6.265332606","834","United Republic of Tanzania","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_ATM_TOTL","Number of automated teller machines (ATMs) per 100,000 adults","2019.Q1.G.01","15+","15 years old and over","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","C","C","C","C","C","C","C","C","","","","","","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","","","","","","","","","","","","","","","","","","","2.38742","3.25234","3.9425","4.60533","5.06876","5.51019","5.63262","5.99726","",2015.0,"5.99726"
"BLZ","-88.70199554","17.19965901","84","Belize","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_ATM_TOTL","Number of automated teller machines (ATMs) per 100,000 adults","2019.Q1.G.01","15+","15 years old and over","G","Global","NUMBER","Number","","","","","","","","","","","","","","C","C","C","C","C","C","C","C","C","C","C","C","C","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","","","","","","","","","","","","","","28.08989","29.4975","31.22926","32.7957","34.22029","35.52949","37.22972","38.78142","37.99788","40.33124","40.79846","40.38173","40.0487",2016.0,"40.0487"
"USA","-99.13830311","39.5277871","840","United States of America","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_ATM_TOTL","Number of automated teller machines (ATMs) per 100,000 adults","2019.Q1.G.01","15+","15 years old and over","G","Global","NUMBER","Number","","","","","","","","","","","","","","C","C","C","C","C","C","","","","","","","","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","","","","","","","","","","","","","","","","","","","","","165.7829","169.3668","167.1703","173.8125","168.0095","173.9033","","","","","","","",2009.0,"173.9033"
"BFA","-1.742843829","12.27491081","854","Burkina Faso","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_ATM_TOTL","Number of automated teller machines (ATMs) per 100,000 adults","2019.Q1.G.01","15+","15 years old and over","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","C","C","C","C","C","C","C","","","","","","","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","","","","","","","","","","","","","","","","","","","","1.34653","2.21839","2.30556","2.65445","3.20843","3.45951","3.69233",2016.0,"3.69233"
"URY","-56.01387025","-32.8002838","858","Uruguay","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_ATM_TOTL","Number of automated teller machines (ATMs) per 100,000 adults","2019.Q1.G.01","15+","15 years old and over","G","Global","NUMBER","Number","","","","","","","","","","","","","","C","","","","","C","C","C","C","C","C","C","C","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","","","","","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","","","","","","","","","","","","","","27.81669","","","","","30.22188","33.88103","39.51976","42.67376","44.92852","51.93177","54.69674","81.98015",2016.0,"81.98015"
"UZB","63.11944558","41.77560518","860","Uzbekistan","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_ATM_TOTL","Number of automated teller machines (ATMs) per 100,000 adults","2019.Q1.G.01","15+","15 years old and over","G","Global","NUMBER","Number","","","","","","","","","","","","","","C","C","C","C","C","C","C","C","C","C","C","C","C","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","","","","","","","","","","","","","","0.87812","0.96952","0.9456","0.92177","1.67029","1.8586","3.98684","4.33601","6.66228","7.99236","8.45954","10.41385","21.59774",2016.0,"21.59774"
"VEN","-66.15642084","7.121324748","862","Venezuela (Bolivarian Republic of)","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_ATM_TOTL","Number of automated teller machines (ATMs) per 100,000 adults","2019.Q1.G.01","15+","15 years old and over","G","Global","NUMBER","Number","","","","","","","","","","","","","","","C","C","C","C","C","C","C","C","C","C","C","","","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","","","","","","","","","","","","","","","","21.96288","23.97995","25.5495","26.71336","26.9277","37.66705","41.0158","41.61469","43.52355","43.9789","46.61666","",2015.0,"46.61666"
"WSM","-172.4430749","-13.61541469","882","Samoa","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_ATM_TOTL","Number of automated teller machines (ATMs) per 100,000 adults","2019.Q1.G.01","15+","15 years old and over","G","Global","NUMBER","Number","","","","","","","","","","","","","","C","C","C","C","C","C","C","C","C","C","C","C","C","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","","","","","","","","","","","","","","12.0709","11.95523","11.82302","17.09156","18.68377","21.11654","25.22617","27.58787","28.12652","35.34907","41.57555","41.12079","47.07677",2016.0,"47.07677"
