"ISO3CD","X","Y","GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","ReportingType_Code","ReportingType_Desc","Units_Code","Units_Desc","Footnotes_2000","Footnotes_2001","Footnotes_2002","Footnotes_2003","Footnotes_2004","Footnotes_2005","Footnotes_2006","Footnotes_2007","Footnotes_2008","Footnotes_2009","Footnotes_2010","Footnotes_2011","Footnotes_2012","Footnotes_2013","Footnotes_2014","Footnotes_2015","Nature_Code_2000","Nature_Code_2001","Nature_Code_2002","Nature_Code_2003","Nature_Code_2004","Nature_Code_2005","Nature_Code_2006","Nature_Code_2007","Nature_Code_2008","Nature_Code_2009","Nature_Code_2010","Nature_Code_2011","Nature_Code_2012","Nature_Code_2013","Nature_Code_2014","Nature_Code_2015","Source_2000","Source_2001","Source_2002","Source_2003","Source_2004","Source_2005","Source_2006","Source_2007","Source_2008","Source_2009","Source_2010","Source_2011","Source_2012","Source_2013","Source_2014","Source_2015","TimeDetail_2000","TimeDetail_2001","TimeDetail_2002","TimeDetail_2003","TimeDetail_2004","TimeDetail_2005","TimeDetail_2006","TimeDetail_2007","TimeDetail_2008","TimeDetail_2009","TimeDetail_2010","TimeDetail_2011","TimeDetail_2012","TimeDetail_2013","TimeDetail_2014","TimeDetail_2015","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Latest_Year","Latest_Value"
"PER","-71.82093277","-13.58939705","604","Peru","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","21.8","21.7","22.3","22.6","21.6","19.6","17.6","15.7","14.2","12.6","11.2","10.1","9","8.3","7.6","7.9",2015.0,"7.9"
"PHL","120.8601418","14.16591706","608","Philippines","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","20.4","19.7","19.1","18.5","17.4","16.3","15.2","14.1","13.3","13.1","13.4","13.9","14.3","14.4","14.3","13.8",2015.0,"13.8"
"","","","61","Polynesia","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","4.9","4.3","4","3.9","3.7","3.7","3.8","3.9","4","4.1","4.1","4","4","4","4.1","4.2",2015.0,"4.2"
"POL","19.40660158","52.1226733","616","Poland","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5",2015.0,"<2.5"
"","","","62","Central and Southern Asia","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","18.1","18.9","19.9","20.5","20.6","19.8","18.6","17.3","16.4","16","15.8","15.7","15.6","15.4","15.1","14.7",2015.0,"14.7"
"PRT","-7.961599811","39.68509315","620","Portugal","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5",2015.0,"<2.5"
"GNB","-14.40182514","12.11760394","624","Guinea-Bissau","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","26.4","25","24.7","25.1","25.1","24.9","24.6","24.2","23.8","23.3","22.8","22.7","23.4","25","26.8","28.3",2015.0,"28.3"
"TLS","125.9451052","-8.797497247","626","Timor-Leste","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","40.8","36","32.2","30.9","31","31.9","32.5","32.9","32.9","32.6","31.3","29.8","28.2","27.4","27","26.9",2015.0,"26.9"
"ROU","24.98481009","45.83893563","642","Romania","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5",2015.0,"<2.5"
"RUS","99.01404926","61.61899849","643","Russian Federation","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","5.1","4.4","3.7","3.1","2.6","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5",2015.0,"<2.5"
"RWA","29.92310194","-1.999842114","646","Rwanda","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","54.9","49.2","45.3","44.7","44.8","44.5","43.3","41.2","38.7","36.1","34.2","33.3","33.6","35.6","38.5","41.1",2015.0,"41.1"
"LCA","-60.96529553","13.89405601","662","Saint Lucia","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","11.5","12.3","12.8","13.3","13.6","14.2","15.2","16.2","17","17.2","17.2","17.2","17.3","17.2","17","17",2015.0,"17"
"VCT","-61.19024321","13.24627968","670","Saint Vincent and the Grenadines","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","16.7","14.8","12.7","11.1","9.8","9.1","8.4","7.8","7.4","7","6.7","6.4","6.1","6","6","6",2015.0,"6"
"STP","6.609772265","0.241554875","678","Sao Tome and Principe","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","18.1","14.8","12.5","11.2","10.2","9.6","9.7","10.4","11.6","13.3","15","15.9","15.4","14.2","13.2","13.5",2015.0,"13.5"
"BOL","-64.66224284","-16.71273412","68","Bolivia (Plurinational State of)","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","33.4","31.6","31.2","31.4","31.4","30.3","28.7","28","28.1","28","26.5","24.6","23.1","21.9","20.8","20.2",2015.0,"20.2"
"SAU","44.54763347","24.12594211","682","Saudi Arabia","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","6.2","6.6","7.1","7.7","8.1","8","7.9","7.8","7.8","7.6","6.9","6.3","5.6","5.1","4.8","4.4",2015.0,"4.4"
"SEN","-14.46636926","14.35920905","686","Senegal","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","28.5","27.3","26.4","24.8","23.1","21.3","19","16.6","14.5","13.5","13","12.8","12.5","12.1","11.6","11.3",2015.0,"11.3"
"SRB","20.805876","44.03145697","688","Serbia","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","","","","","","","E","E","E","E","E","E","E","E","E","E","","","","","","","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","","","","","","","6","6","5.9","5.9","5.9","6","6","5.9","5.7","5.6",2015.0,"5.6"
"SLE","-11.78306584","8.568604164","694","Sierra Leone","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","39.9","40.6","40.3","39.8","39","37.2","34.8","32.3","30.6","28.9","27.2","25.4","24.5","24.6","25.7","30.9",2015.0,"30.9"
"BIH","17.78584332","44.16845548","70","Bosnia and Herzegovina","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","4.7","5","4.8","4.4","3.7","3.4","3.1","3","2.8","2.6","<2.5","2.5","<2.5","<2.5","<2.5","<2.5",2015.0,"<2.5"
"SVK","19.48495604","48.70741446","703","Slovakia","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","5.9","6.5","6.7","6.5","6.3","6.2","6.1","5.9","5.4","4.8","4.3","4.1","4","3.7","3.3","3.1",2015.0,"3.1"
"VNM","105.802499","10.09643079","704","Viet Nam","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","24.3","22.5","20.7","19.3","18.5","18.2","17.6","16.7","15.5","14.5","13.6","13","12.4","11.9","11.2","10.7",2015.0,"10.7"
"SVN","14.82209486","46.11958061","705","Slovenia","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5",2015.0,"<2.5"
"ZAF","24.67184355","-29.99957544","710","South Africa","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","4.7","4.5","4.3","4.2","4.2","4.2","4.4","4.5","4.4","4.2","3.9","3.7","3.6","3.8","4","4.6",2015.0,"4.6"
"ZWE","29.86909584","-19.00075492","716","Zimbabwe","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","43.3","42.8","42.4","42.1","41.2","40","38.3","37.2","36","34.7","33.3","32.7","34.1","37.3","41.3","44.7",2015.0,"44.7"
